mol_id,PKI,0,1,2,3,5,8,9,10,20,21,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
383,5.826813731587726,149.43,6.697,1.686,0.947,0.149,0.347,0.588,0.442,0.575,0.375,0.299,0.515,0.52,0.459,0.406,5.0,0.4085288,6.664,4.353,1.042,0.425503,3.03790763,38.649483,89.446587,112.693039
384,5.505845405981558,19.826,8.061,1.159,0.683,0.149,0.534,0.395,0.428,0.405,0.191,0.222,0.436,0.291,0.452,0.405,6.0,0.205296,7.194,4.085,1.023,0.544147,5.78644636,73.981041,100.82946,103.814941
385,5.97061622231479,36.656,2.303,1.326,0.91,0.149,0.555,0.376,0.439,0.295,0.105,0.184,0.269,0.263,0.457,0.374,5.0,0.2015578,7.706,4.434,1.065,0.666121,6.95232359,53.334068,115.240013,116.368599
386,6.779891911959945,33.695,3.115,1.136,0.888,0.149,0.559,0.434,0.384,0.295,0.135,0.186,0.382,0.21,0.459,0.412,5.0,0.2696288,7.605,4.421,1.06,0.66214,7.18257453,62.634827,112.52198,87.08786
387,6.764471553092451,13.162,3.687,2.181,0.692,0.147,0.462,0.582,0.468,0.656,0.263,0.281,0.632,0.242,0.504,0.438,4.0,0.4599221,6.145,4.206,1.047,0.412833,3.54711237,63.578293,101.083939,94.61422
388,5.651695136951839,427.701,202.78,3.814,0.674,0.149,0.88,0.488,0.406,0.299,0.292,0.281,0.265,0.312,0.591,0.494,5.0,0.3322682,6.684,4.079,1.034,0.407334,3.46384246,54.165291,107.536507,119.413254
390,6.251037138743839,413.473,72.74,5.004,0.842,0.153,0.844,0.144,0.375,0.271,0.31,0.27,0.62,0.427,0.454,0.493,7.0,0.3123142,6.987,4.344,1.137,0.502403,10.1930294,87.44416,183.597076,71.224663
391,5.196542884351586,92.011,40.643,3.839,0.674,0.157,0.131,0.07,0.356,0.094,0.232,0.274,0.171,0.25,0.186,0.215,7.0,0.1970689,6.806,4.344,1.088,0.566145,6.98256208,31.715286,136.55249,90.272194
392,6.18309616062434,52.97,14.901,2.577,0.752,0.155,0.057,0.488,0.392,0.391,0.257,0.309,0.533,0.379,0.312,0.28,5.0,0.2475793,6.616,4.27,1.122,0.495901,7.49652359,45.241302,174.310944,61.160202
393,6.195179321278838,279.03,124.723,8.238,0.677,0.155,0.524,0.291,0.345,0.206,0.303,0.282,0.3,0.313,0.387,0.369,5.0,0.2375299,6.489,4.484,1.112,0.515527,8.17968419,47.858299,156.557861,76.562347
394,6.6439741428068775,189.336,9.519,1.41,0.945,0.153,0.614,0.44,0.43,0.491,0.134,0.202,0.869,0.215,0.495,0.461,6.0,0.2178038,7.509,4.542,1.087,0.552264,5.0326384,34.15448,114.137375,88.208664
395,5.79317412396815,183.715,22.368,1.359,0.886,0.155,0.15,0.515,0.422,0.523,0.164,0.201,0.642,0.301,0.363,0.31,6.0,0.2299058,6.812,4.262,1.11,0.626296,10.0689371,28.456749,136.256866,88.455666
396,6.490797477668897,138.761,2.611,0.832,0.976,0.157,0.518,0.441,0.359,0.324,0.141,0.186,0.446,0.204,0.439,0.32,5.0,0.1763686,6.761,4.094,1.097,0.603736,8.2303822,64.735672,138.394836,67.080681
397,6.614393726401688,26.126,2.39,1.782,0.862,0.153,0.529,0.444,0.486,0.239,0.202,0.295,0.25,0.321,0.486,0.367,4.0,0.217276,6.697,4.635,1.084,0.563051,5.7839484,64.579933,92.677841,117.308159
398,6.515700160653214,15.308,6.031,1.391,0.673,0.155,0.593,0.509,0.328,0.449,0.313,0.249,0.533,0.197,0.476,0.495,7.0,0.3153664,6.738,4.383,1.129,0.486464,7.99205276,45.697071,156.74469,107.893799
399,6.645891560852599,462.893,107.363,3.821,0.806,0.157,0.87,0.403,0.374,0.587,0.424,0.309,0.411,0.414,0.549,0.638,5.0,0.3027214,6.292,4.519,1.113,0.47123,7.40358395,36.227329,184.663544,70.293739
416,7.022276394711152,37.91,2.958,1.579,0.893,0.145,0.565,0.348,0.453,0.223,0.255,0.275,0.301,0.252,0.455,0.392,7.0,0.2445472,7.784,4.569,1.04,0.666991,5.32896155,71.664131,85.90107,102.168564
417,8.154901959985743,283.036,201.579,11.95,0.57,0.143,0.582,0.382,0.423,0.358,0.455,0.415,0.533,0.482,0.462,0.503,7.0,0.3554631,8.73,4.577,1.035,0.541854,3.93418654,70.185364,116.586777,97.086021
418,9.0,491.937,16.608,2.604,0.962,0.141,0.802,0.379,0.397,0.689,0.186,0.23,0.581,0.262,0.526,0.58,5.0,0.3074789,8.935,4.512,1.036,0.586352,5.61797551,64.767654,130.225006,95.091759
419,8.397940008672037,20.171,7.499,2.146,0.677,0.144,0.607,0.453,0.451,0.477,0.136,0.229,0.524,0.257,0.504,0.442,5.0,0.3104159,8.47,4.583,1.034,0.550478,4.06802786,104.456848,96.928543,78.838058
420,8.221848749616356,37.025,2.661,1.395,0.901,0.145,0.6,0.46,0.313,0.171,0.112,0.175,0.277,0.229,0.458,0.339,9.0,0.3259508,8.05,4.479,1.04,0.653544,4.37568893,61.138233,104.040138,85.966393
421,7.060480747381382,298.641,126.718,3.357,0.697,0.145,0.292,0.279,0.443,0.26,0.331,0.382,0.158,0.459,0.338,0.281,7.0,0.4833404,7.045,4.311,1.033,0.425027,3.82666826,44.508728,74.856354,93.716942
422,7.229147988357855,176.95,19.178,3.506,0.886,0.147,0.231,0.469,0.336,0.352,0.182,0.229,0.411,0.282,0.345,0.352,7.0,0.1490504,8.521,4.65,1.056,0.666366,4.610217,65.564316,94.575661,87.488838
423,6.278189384787454,21.833,7.993,1.344,0.7,0.147,0.557,0.473,0.402,0.372,0.206,0.269,0.506,0.274,0.477,0.376,7.0,0.2983486,8.218,4.515,1.068,0.544222,5.00391647,78.413147,93.394432,91.206802
424,7.031517051446065,34.548,4.616,0.932,0.862,0.147,0.565,0.464,0.319,0.667,0.073,0.145,0.455,0.239,0.449,0.529,9.0,0.2330459,8.26,4.381,1.031,0.674248,4.50196783,88.118805,106.392982,91.024567
426,7.327902142064283,84.738,8.879,6.675,0.845,0.147,0.136,0.562,0.473,0.512,0.368,0.389,0.405,0.394,0.39,0.387,6.0,0.2863291,8.073,4.378,1.039,0.551713,4.64586215,69.28434,82.594765,86.052773
427,5.886056647693163,33.081,4.989,1.04,0.846,0.148,0.575,0.436,0.359,0.27,0.099,0.164,0.36,0.225,0.456,0.374,8.0,0.2622651,8.261,4.344,1.043,0.643975,4.01944002,78.409332,91.269089,86.407654
429,6.924453038607469,21.936,7.49,1.806,0.702,0.145,0.574,0.424,0.461,0.454,0.2,0.249,0.527,0.284,0.486,0.427,3.0,0.2963994,7.976,4.267,1.028,0.558831,3.22693031,79.268776,119.530983,116.375114
430,7.318758762624412,185.402,6.213,2.173,0.957,0.145,0.882,0.45,0.202,0.511,0.279,0.185,0.645,0.472,0.511,0.596,7.0,0.2240058,7.818,4.503,1.022,0.611781,2.46412161,71.887451,116.194839,123.560333
431,7.0655015487564325,236.777,22.905,3.252,0.901,0.144,0.581,0.545,0.417,0.66,0.28,0.278,0.809,0.28,0.514,0.469,4.0,0.2214369,8.176,4.468,1.031,0.574533,5.74672991,86.299118,164.752701,102.389069
432,8.397940008672037,419.452,98.356,3.306,0.805,0.144,0.806,0.195,0.398,0.094,0.248,0.299,0.123,0.273,0.466,0.411,7.0,0.2842486,7.996,4.334,1.037,0.626383,3.79979189,61.795406,116.951744,109.118858
433,7.017728766960431,64.54,16.092,6.36,0.742,0.144,0.062,0.466,0.495,0.003,0.077,0.381,1.006,0.349,0.341,0.272,7.0,0.2753852,8.137,4.537,1.029,0.54941,5.88247576,94.970161,79.318092,116.830536
434,5.726304412069908,313.365,13.548,1.91,0.953,0.145,0.356,0.521,0.32,0.449,0.172,0.181,0.42,0.251,0.399,0.316,5.0,0.2548731,7.717,4.3,1.039,0.489443,5.57235221,74.96109,115.423218,125.212097
435,6.424812155072339,205.358,8.695,2.198,0.95,0.143,0.78,0.495,0.36,0.384,0.112,0.185,0.426,0.242,0.545,0.427,6.0,0.3483116,8.415,5.439,1.041,0.478115,8.11989346,83.084526,126.935715,167.717621
437,6.5951662833800615,45.029,12.564,2.926,0.744,0.145,0.067,0.145,0.426,0.003,0.065,0.207,0.026,0.254,0.213,0.069,8.0,0.2687733,8.02,4.233,1.029,0.595403,4.68300566,72.433258,136.033905,90.074913
438,6.543633966870957,83.152,26.128,1.907,0.748,0.144,0.149,0.574,0.321,0.116,0.156,0.213,0.449,0.291,0.348,0.119,6.0,0.1850826,8.253,4.335,1.042,0.616001,2.56190685,73.009331,118.325653,121.618568
439,7.522878745280337,138.643,87.065,7.699,0.594,0.143,0.352,0.149,0.435,0.028,0.331,0.349,0.054,0.345,0.312,0.28,4.0,0.2547775,8.276,5.067,1.021,0.61988,5.2021134,79.468231,103.752457,122.610138
440,6.388276691992658,219.369,9.84,4.403,0.939,0.141,0.936,0.326,0.421,0.373,0.201,0.285,0.478,0.283,0.561,0.498,5.0,0.2887275,8.847,4.865,1.023,0.587572,3.74633474,51.76078,82.157898,145.841858
442,7.443697499232712,302.544,90.826,2.268,0.765,0.145,0.809,0.078,0.45,0.02,0.653,0.402,0.046,0.491,0.445,0.57,8.0,0.5181777,6.585,4.334,1.047,0.425694,5.96859555,84.428841,123.000381,128.542892
443,7.657577319177793,208.8,7.589,2.51,0.954,0.145,0.725,0.475,0.477,0.505,0.264,0.301,0.538,0.362,0.559,0.495,5.0,0.2961445,6.852,4.434,1.035,0.435398,6.57625428,79.952751,112.847275,113.439499
444,7.229147988357855,183.376,6.857,1.103,0.958,0.145,0.82,0.515,0.249,0.523,0.14,0.142,0.643,0.209,0.528,0.512,9.0,0.21912,8.347,4.434,1.051,0.663883,4.54196356,47.38829,110.658051,94.201302
445,7.091514981121351,257.678,113.769,2.341,0.689,0.142,0.63,0.278,0.324,0.215,0.264,0.238,0.235,0.268,0.411,0.418,9.0,0.4294848,7.358,4.3,1.034,0.491135,2.99755551,94.997711,131.011414,150.135712
447,8.221848749616356,282.608,9.736,3.354,0.956,0.143,0.752,0.396,0.368,0.247,0.54,0.332,0.318,0.841,0.505,0.516,6.0,0.4417458,6.73,4.002,1.064,0.399171,6.38479186,71.911194,109.290482,135.328735
449,8.221848749616356,396.446,24.015,3.652,0.935,0.145,0.663,0.043,0.426,0.168,0.248,0.301,0.379,0.353,0.377,0.398,9.0,0.3647602,7.462,3.935,1.028,0.527462,2.2191438,49.086349,115.132271,123.055901
450,7.619788758288394,15.993,3.942,2.269,0.72,0.146,0.566,0.465,0.407,0.346,0.213,0.259,0.399,0.423,0.479,0.413,4.0,0.339581,7.22,3.869,1.017,0.467788,5.34249838,59.964447,95.799698,85.89122
451,7.301029995663981,191.418,27.15,3.933,0.86,0.145,0.472,0.052,0.39,0.016,0.128,0.293,0.03,0.342,0.305,0.225,9.0,0.33172,7.215,4.099,1.015,0.448211,1.50663817,43.133667,97.222519,91.848885
453,7.602059991327962,187.703,7.13,3.783,0.945,0.145,0.153,0.559,0.438,0.283,0.284,0.383,0.389,0.393,0.384,0.256,5.0,0.3939141,6.744,4.377,1.015,0.394217,4.00290976,55.951305,117.95475,104.384689
454,7.657577319177793,120.997,7.207,4.34,0.913,0.145,0.164,0.468,0.421,0.31,0.198,0.296,0.341,0.272,0.351,0.293,7.0,0.2370352,6.933,4.405,1.02,0.430221,1.10256444,80.742416,227.724518,102.566429
455,8.301029995663981,247.262,5.521,3.003,0.967,0.143,0.909,0.371,0.293,0.231,0.163,0.189,0.376,0.178,0.524,0.442,7.0,0.2211485,7.628,4.374,1.034,0.508568,4.62378517,78.036331,126.195137,77.074257
456,7.823908740944319,11.259,6.213,3.769,0.53,0.143,0.393,0.393,0.29,0.223,0.216,0.259,0.27,0.356,0.358,0.299,8.0,0.3427969,7.331,4.24,1.03,0.443798,0.840874876,62.483635,133.385834,73.677368
457,8.045757490560675,199.245,105.65,6.852,0.639,0.143,0.447,0.185,0.383,0.182,0.265,0.315,0.278,0.338,0.339,0.308,7.0,0.2661126,7.718,3.969,1.014,0.533394,1.61429068,79.978851,127.193359,96.278435
458,6.399027104313252,90.136,11.71,5.259,0.842,0.144,0.131,0.529,0.457,0.459,0.262,0.313,0.519,0.311,0.373,0.252,7.0,0.3502747,7.443,3.884,1.014,0.436821,4.92271532,36.202526,210.76091,130.525436
459,7.387216143280264,201.849,10.089,4.294,0.933,0.144,0.507,0.293,0.407,0.227,0.169,0.244,0.267,0.275,0.403,0.302,6.0,0.2417726,7.318,4.119,1.018,0.544719,1.56442295,66.637169,154.828369,112.397049
460,7.376750709602099,27.108,4.638,1.647,0.812,0.147,0.567,0.416,0.445,0.308,0.232,0.303,0.307,0.352,0.476,0.365,5.0,0.2297306,7.902,4.18,1.015,0.565164,1.91737646,40.633904,173.357117,91.51487
461,8.221848749616356,17.675,5.52,4.046,0.649,0.143,0.561,0.469,0.349,0.335,0.197,0.273,0.42,0.321,0.459,0.348,6.0,0.3149188,8.262,3.281,1.013,0.494567,1.0046405,74.164078,143.266724,83.9067
462,7.619788758288394,29.62,4.484,2.067,0.819,0.144,0.589,0.513,0.429,0.304,0.192,0.259,0.416,0.352,0.51,0.379,8.0,0.1985931,7.461,4.459,1.122,0.597159,10.7758886,52.583076,126.575096,122.893654
464,8.045757490560675,36.152,5.169,0.954,0.855,0.146,0.593,0.449,0.342,0.306,0.182,0.211,0.329,0.212,0.461,0.351,8.0,0.250716,7.961,5.596,1.063,0.633267,8.66944593,63.935364,118.857605,116.478554
465,8.301029995663981,68.087,20.888,1.962,0.749,0.146,0.11,0.548,0.383,0.152,0.188,0.236,0.43,0.231,0.347,0.135,7.0,0.2386291,7.648,5.0,1.059,0.580757,9.21347745,54.620075,136.973526,152.962769
466,8.522878745280337,148.685,3.784,1.972,0.963,0.146,0.766,0.404,0.402,0.27,0.152,0.235,0.283,0.244,0.524,0.413,5.0,0.2294864,7.774,5.04,1.05,0.680893,3.77574403,47.215752,127.978729,126.843277
467,7.958607314841775,337.958,38.544,1.643,0.894,0.142,0.89,0.488,0.424,0.549,0.146,0.223,0.546,0.267,0.601,0.514,9.0,0.2576012,8.349,4.189,1.094,0.658656,10.0234586,56.164532,121.813385,157.276657
468,8.698970004336019,211.341,7.483,3.187,0.952,0.14,0.228,0.566,0.481,0.517,0.188,0.282,0.495,0.328,0.425,0.294,6.0,0.2018819,8.659,4.392,1.12,0.654827,9.18159942,79.628143,123.519646,151.673279
469,7.795880017344075,17.152,10.668,1.194,0.591,0.143,0.489,0.439,0.396,0.219,0.191,0.221,0.276,0.264,0.441,0.331,7.0,0.177805,8.277,4.055,1.094,0.521271,4.44511042,65.414352,152.386749,166.817108
470,7.602059991327962,11.037,9.786,1.467,0.495,0.143,0.424,0.434,0.36,0.242,0.212,0.247,0.31,0.307,0.406,0.293,4.0,0.4499599,6.981,3.951,1.079,0.43736,3.85245247,53.985359,133.116241,132.021408
471,7.638272163982407,19.145,6.684,1.146,0.71,0.144,0.515,0.383,0.4,0.385,0.113,0.187,0.437,0.209,0.433,0.311,11.0,0.3966805,7.692,4.289,1.084,0.493626,5.89779451,67.4048,143.717148,152.074738
472,8.154901959985743,53.996,23.583,1.371,0.684,0.141,0.088,0.054,0.408,0.002,0.122,0.212,0.018,0.237,0.183,0.081,8.0,0.2686674,8.427,5.293,1.127,0.646837,11.459795,84.215805,141.507339,155.137054
473,7.387216143280264,143.175,14.754,1.748,0.897,0.143,0.296,0.408,0.374,0.362,0.167,0.226,0.373,0.304,0.36,0.289,7.0,0.2828578,7.831,4.221,1.1,0.613051,8.44688923,85.204849,126.521858,145.591415
474,8.154901959985743,33.451,2.93,2.239,0.866,0.145,0.563,0.316,0.47,0.275,0.162,0.242,0.266,0.329,0.449,0.407,6.0,0.1767116,8.495,4.152,1.112,0.657649,10.7187835,86.655853,102.835228,134.977295
475,8.154901959985743,156.33,11.442,3.771,0.911,0.144,0.281,0.482,0.369,0.45,0.107,0.18,0.402,0.19,0.377,0.305,9.0,0.1484832,8.22,4.223,1.16,0.53559,5.48518603,114.268265,152.489655,164.186234
476,7.080921907623926,93.456,8.152,1.892,0.903,0.142,0.232,0.469,0.415,0.362,0.158,0.228,0.356,0.27,0.372,0.252,9.0,0.2096751,7.951,5.496,1.177,0.690551,8.90562786,69.308044,109.068535,135.395859
477,7.920818753952375,265.764,37.894,1.941,0.87,0.142,0.806,0.544,0.376,0.555,0.146,0.224,0.585,0.208,0.575,0.51,11.0,0.2582535,8.358,5.464,1.121,0.652077,10.9865025,91.548584,178.526398,154.551636
478,7.236572006437063,452.989,159.449,1.642,0.738,0.141,0.609,0.367,0.433,0.326,0.201,0.257,0.418,0.334,0.47,0.34,7.0,0.2777964,8.474,5.124,1.121,0.660661,9.43412207,95.173889,151.963974,141.090591
479,7.552841968657781,41.168,29.055,4.908,0.548,0.139,0.342,0.023,0.475,0.001,0.046,0.321,0.007,0.288,0.28,0.181,8.0,0.2737671,9.096,4.394,1.104,0.651209,8.65274784,87.652992,154.297455,173.293686
480,7.468521082957745,177.376,9.831,2.818,0.933,0.14,0.421,0.464,0.492,0.483,0.198,0.294,0.431,0.348,0.459,0.349,6.0,0.285517,8.303,4.426,1.112,0.611605,7.56641732,92.517578,167.217911,142.388214
481,8.0,155.15,19.222,2.083,0.879,0.142,0.145,0.549,0.461,0.595,0.162,0.251,0.569,0.294,0.385,0.276,8.0,0.2020446,8.392,4.29,1.116,0.597844,10.5537307,68.268723,125.079353,139.319885
482,8.045757490560675,399.713,21.342,2.802,0.943,0.143,0.563,0.483,0.353,0.553,0.144,0.205,0.539,0.241,0.467,0.379,8.0,0.3046162,7.96,4.189,1.11,0.579805,10.819683,117.664223,132.405273,168.940765
483,5.522878745280337,255.557,12.696,3.12,0.942,0.139,0.857,0.493,0.321,0.347,0.142,0.186,0.446,0.184,0.557,0.469,7.0,0.3214165,10.078,5.659,1.027,0.727291,5.07814768,91.077759,145.501495,177.655716
484,5.3979400086720375,86.153,25.386,1.295,0.764,0.142,0.095,0.456,0.392,0.158,0.17,0.239,0.328,0.295,0.314,0.132,4.0,0.2200141,8.524,3.013,1.013,0.67598,3.14492277,118.475327,113.310043,164.810989
485,5.221848749616356,478.913,102.149,8.355,0.813,0.142,0.772,0.302,0.337,0.219,0.157,0.217,0.247,0.234,0.47,0.403,4.0,0.1888949,8.374,4.989,1.03,0.640279,6.31283552,48.939941,124.832024,111.251534
486,5.3979400086720375,41.36,5.345,0.788,0.871,0.145,0.655,0.329,0.343,0.634,0.204,0.197,1.042,0.27,0.443,0.512,5.0,0.2121373,8.054,5.19,1.073,0.695117,5.55473962,46.074341,156.800934,93.440598
487,5.102372908709558,39.732,19.307,3.444,0.636,0.145,0.621,0.023,0.377,0.003,0.004,0.1,0.009,0.195,0.341,0.172,8.0,0.2508327,7.983,5.089,1.042,0.633908,5.5158136,43.214005,131.538895,96.745514
488,4.886056647693163,156.392,31.634,1.597,0.825,0.148,0.278,0.634,0.474,0.59,0.133,0.24,0.592,0.253,0.462,0.294,8.0,0.0946043,7.657,5.056,1.029,0.593271,5.13276508,53.855652,134.739807,75.012611
489,5.853871964321762,102.915,28.931,1.511,0.772,0.149,0.153,0.494,0.458,0.506,0.21,0.269,0.593,0.299,0.368,0.342,5.0,0.211767,7.202,2.947,1.06,0.639953,5.85188583,62.696911,125.580544,85.44445
491,4.823908740944319,204.711,12.061,2.931,0.932,0.139,0.689,0.403,0.365,0.303,0.261,0.265,0.294,0.394,0.486,0.412,9.0,0.2826866,8.695,5.056,1.03,0.532107,1.4035298,74.914688,180.612518,196.775681
492,5.55129368009492,183.772,6.267,2.04,0.957,0.147,0.276,0.4,0.458,0.292,0.259,0.288,0.431,0.299,0.378,0.267,6.0,0.2402539,7.564,4.139,1.01,0.5632,1.82323714,34.067169,64.898422,60.704952
493,6.4089353929735005,113.201,36.231,8.127,0.718,0.146,0.101,0.047,0.494,0.025,0.337,0.454,0.014,0.412,0.214,0.153,4.0,0.29873,7.949,5.223,1.019,0.570579,4.55531225,49.951157,75.386978,88.640793
495,5.931814138253839,43.955,6.115,1.831,0.847,0.146,0.066,0.446,0.323,0.271,0.02,0.079,0.411,0.106,0.278,0.104,6.0,0.1581622,7.557,3.921,1.012,0.517611,2.1503533,370.004822,394.002563,110.069145
497,5.583359492661719,295.687,141.628,3.154,0.671,0.146,0.39,0.788,0.327,0.68,0.198,0.232,0.77,0.295,0.502,0.478,6.0,0.1975709,7.905,3.942,1.01,0.547747,1.10921894,138.987656,156.166107,63.589512
498,5.866461091629782,242.978,8.8,1.897,0.958,0.147,0.968,0.583,0.375,0.531,0.244,0.235,0.547,0.299,0.642,0.585,4.0,0.3336443,7.915,4.28,1.014,0.539435,3.49076375,65.8619,136.763672,95.660416
499,5.7594507517174005,200.562,8.115,1.882,0.953,0.149,0.733,0.43,0.402,0.253,0.193,0.216,0.425,0.248,0.522,0.376,4.0,0.2568946,7.732,4.762,1.014,0.557177,2.8315065,154.927734,248.009216,87.400787
500,6.026872146400302,397.546,247.0,101.323,0.533,0.146,0.814,0.702,0.159,0.674,0.544,0.14,0.831,0.776,0.558,0.669,4.0,0.2605205,7.968,4.032,1.023,0.561949,3.91445045,140.383148,177.645203,84.658592
501,5.311580177997289,139.15,14.848,3.668,0.883,0.142,0.296,0.5,0.402,0.327,0.228,0.29,0.426,0.341,0.399,0.286,5.0,0.3423984,7.736,3.682,1.01,0.491628,0.750698067,51.662079,96.344521,77.964836
502,6.096910013008056,313.437,11.629,5.06,0.949,0.142,0.807,0.506,0.366,0.376,0.304,0.303,0.489,0.441,0.56,0.528,5.0,0.2952801,7.782,3.769,1.026,0.475998,3.84723472,45.734539,136.150192,85.190086
504,5.886056647693163,329.488,7.83,4.487,0.964,0.144,0.808,0.421,0.508,0.342,0.323,0.392,0.468,0.443,0.579,0.47,4.0,0.2509267,7.832,4.678,1.04,0.490637,4.53099471,77.497375,136.606537,95.812187
505,5.187086643357144,176.669,164.291,5.537,0.51,0.144,0.191,0.473,0.353,0.241,0.401,0.354,0.311,0.585,0.339,0.313,7.0,0.1805947,8.289,4.577,1.035,0.533004,6.68278675,83.49482,161.341202,85.556679
506,6.080921907623926,26.605,4.291,2.569,0.795,0.141,0.506,0.29,0.412,0.198,0.156,0.241,0.283,0.281,0.403,0.249,5.0,0.3164327,8.759,4.173,1.045,0.532911,6.83359592,73.180954,154.307922,105.801041
507,6.958607314841775,202.486,16.289,6.606,0.898,0.141,0.262,0.443,0.343,0.317,0.274,0.3,0.386,0.358,0.349,0.269,5.0,0.2664945,8.886,3.936,1.021,0.498365,3.29528684,96.842941,149.937073,98.620605
508,6.920818753952375,415.102,108.908,4.892,0.785,0.142,0.954,0.363,0.325,0.223,0.177,0.224,0.295,0.271,0.547,0.47,3.0,0.2879031,7.859,4.208,1.031,0.488913,3.38258324,45.925926,143.505203,101.249336
510,5.769551078621726,18.591,5.486,2.92,0.689,0.142,0.431,0.32,0.507,0.184,0.243,0.326,0.274,0.371,0.419,0.273,6.0,0.2937225,7.698,5.006,1.038,0.491413,3.52528442,63.623112,146.137543,80.952637
511,6.853871964321762,352.051,214.833,136.361,0.501,0.143,0.541,0.765,0.306,0.71,0.391,0.379,0.638,0.435,0.537,0.573,7.0,0.3051851,7.834,5.276,1.033,0.522999,2.24237764,67.493896,115.638672,150.770203
512,5.721246399047171,253.884,5.6,1.721,0.972,0.143,0.346,0.394,0.366,0.309,0.21,0.21,0.421,0.428,0.369,0.281,7.0,0.235075,7.697,4.369,1.034,0.494977,8.02553974,75.457855,137.56488,141.313766
514,5.301029995663981,12.355,6.054,3.441,0.565,0.143,0.375,0.417,0.397,0.252,0.297,0.29,0.363,0.33,0.396,0.274,4.0,0.1870577,7.322,3.739,1.031,0.427782,2.44514177,95.048157,182.651993,119.821182
516,5.096910013008056,367.621,30.166,9.52,0.903,0.144,0.852,0.025,0.445,0.025,0.001,0.02,0.015,0.039,0.441,0.279,2.0,0.2352991,7.645,4.575,1.031,0.489426,4.09703036,67.163239,134.403442,97.519173
517,5.721246399047171,321.287,7.095,3.094,0.969,0.144,0.539,0.532,0.36,0.483,0.186,0.251,0.602,0.259,0.477,0.376,4.0,0.3400462,7.157,3.802,1.034,0.433049,5.88146443,36.077946,109.129059,95.590851
518,5.958607314841775,11.354,6.249,2.385,0.568,0.144,0.564,0.558,0.406,0.395,0.251,0.325,0.417,0.327,0.509,0.37,3.0,0.4101415,7.057,3.799,1.043,0.41392,5.10270271,58.800457,160.111267,109.331512
519,5.853871964321762,16.913,11.966,1.591,0.555,0.143,0.445,0.367,0.387,0.297,0.175,0.226,0.375,0.24,0.4,0.28,6.0,0.226013,8.819,4.374,1.038,0.524488,5.40820828,71.459366,165.376526,92.318863
520,5.638272163982407,120.389,14.967,3.273,0.868,0.144,0.13,0.43,0.445,0.395,0.334,0.378,0.461,0.386,0.335,0.28,4.0,0.4211731,7.321,4.242,1.03,0.494103,7.12740287,57.474197,125.874733,70.508904
521,5.568636235841013,291.182,8.245,5.847,0.954,0.145,0.879,0.262,0.363,0.187,0.287,0.322,0.239,0.3,0.501,0.43,5.0,0.3189276,7.958,4.441,1.028,0.520064,6.536741,63.105877,116.260826,80.441025
522,5.853871964321762,292.198,198.507,3.692,0.591,0.144,0.309,0.314,0.255,0.262,0.103,0.142,0.282,0.144,0.293,0.216,3.0,0.4322404,7.905,4.171,1.022,0.493457,4.28445091,79.006767,160.791595,130.40596
525,5.6777807052660805,22.505,17.507,4.393,0.507,0.146,0.042,0.336,0.476,0.007,0.002,0.083,0.01,0.164,0.285,0.253,5.0,0.1986821,7.422,4.907,1.061,0.538149,6.05800977,55.103821,127.346992,213.930161
526,6.3979400086720375,30.879,3.31,1.167,0.873,0.151,0.539,0.427,0.308,0.274,0.165,0.188,0.47,0.161,0.425,0.43,6.0,0.2175244,7.622,4.194,1.059,0.648268,6.32120448,64.545853,109.412628,80.647537
527,5.091514981121351,10.93,6.251,1.395,0.588,0.152,0.516,0.477,0.419,0.28,0.169,0.23,0.351,0.231,0.47,0.279,5.0,0.1510245,6.222,3.125,1.068,0.389081,6.94643683,40.974777,132.554535,44.309151
528,6.091514981121351,29.116,10.267,1.948,0.704,0.134,0.582,0.398,0.387,0.318,0.178,0.237,0.376,0.278,0.456,0.305,8.0,0.244688,9.95,3.797,1.052,0.592647,3.84506483,58.696445,192.679031,86.373535
529,6.6020599913279625,212.201,102.919,4.999,0.663,0.138,0.745,0.248,0.44,0.347,0.291,0.326,0.436,0.321,0.478,0.481,5.0,0.2269687,8.437,3.357,1.047,0.601313,5.74765727,63.993858,161.320572,79.230507
530,5.853871964321762,246.175,127.897,6.316,0.647,0.138,0.353,0.245,0.297,0.115,0.176,0.223,0.165,0.243,0.298,0.217,6.0,0.2527789,8.412,3.391,1.051,0.564738,8.03171505,55.655209,210.534119,106.144211
531,6.522878745280337,22.898,6.244,2.325,0.728,0.143,0.658,0.39,0.456,0.256,0.31,0.31,0.311,0.361,0.501,0.351,6.0,0.2944408,7.882,3.56,1.057,0.513471,8.49914219,66.974495,141.633636,80.538551
532,6.6777807052660805,34.534,6.421,3.484,0.777,0.147,0.128,0.114,0.516,0.007,0.221,0.307,0.033,0.34,0.253,0.105,3.0,0.2030306,7.339,3.492,1.06,0.513234,7.01711578,91.849434,126.409859,63.182564
533,6.142667503568731,467.32,112.161,4.438,0.8,0.145,0.838,0.251,0.453,0.288,0.314,0.328,0.235,0.373,0.514,0.491,6.0,0.2462038,7.041,3.83,1.053,0.51082,7.32315848,57.418892,121.042313,71.289917
534,4.522878745280337,159.937,6.077,2.672,0.948,0.149,0.153,0.424,0.448,0.522,0.177,0.269,0.519,0.255,0.342,0.285,4.0,0.28883,6.084,3.262,1.011,0.397893,3.29284808,27.544952,84.520363,69.921089
