mol_id,PKI,0,1,2,3,5,8,9,10,19,20,21,30,31,32,74,75,76,84,100,101,102,106,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
89,6.94692155651658,18.292,5.357,0.872,0.746,0.159,0.513,0.394,0.176,0.298,0.171,0.595,0.369,0.268,0.201,0.352,0.281,0.266,118.612,0.361,0.355,0.279,0.3,6.0,0.0004318,7.239,2.979,1.0,0.425158,8.95369172,48.264324,100.039307,55.704288
90,6.665546248849069,20.112,4.546,1.197,0.778,0.156,0.535,0.389,0.401,0.296,0.184,0.193,0.379,0.279,0.23,0.366,0.294,0.25,120.95,0.442,0.224,0.296,0.303,5.0,0.0004943,6.506,3.128,1.0,0.432336,5.90890339,86.492065,86.673904,37.806137
91,6.906578314837765,18.252,3.833,2.24,0.75,0.156,0.577,0.501,0.519,0.37,0.216,0.5,0.428,0.324,0.395,0.437,0.329,0.39,119.414,0.532,0.362,0.382,0.385,11.0,0.0004798,6.568,3.447,1.0,0.436444,10.0951884,46.409847,92.363251,101.229195
92,5.932557157223619,21.604,4.491,1.931,0.771,0.153,0.567,0.5,0.451,0.367,0.199,0.272,0.426,0.326,0.274,0.424,0.334,0.279,147.423,0.506,0.279,0.342,0.346,10.0,0.0004915,6.934,3.977,1.0,0.463566,8.17646094,84.617142,114.43924,93.071877
93,7.173925197299173,18.308,7.732,1.324,0.669,0.153,0.549,0.39,0.48,0.477,0.171,0.352,0.432,0.268,0.349,0.367,0.304,0.335,176.047,0.473,0.333,0.35,0.335,13.0,0.0004946,6.863,4.712,1.0,0.481902,8.3947653,58.324642,136.130219,86.118401
94,7.769551078621726,27.85,2.753,1.395,0.87,0.151,0.576,0.369,0.432,0.39,0.26,0.087,0.437,0.285,0.183,0.405,0.326,0.213,119.385,0.459,0.246,0.302,0.315,10.0,0.0004968,6.851,4.976,1.0,0.508271,9.15759318,138.542267,138.958572,117.945557
95,5.823908740944319,29.81,5.223,0.995,0.827,0.152,0.514,0.341,0.308,0.276,0.189,0.232,0.356,0.257,0.212,0.319,0.293,0.223,190.54,0.388,0.232,0.275,0.278,14.0,0.0004665,7.767,4.371,1.0,0.51429,10.9588739,87.601593,104.771713,151.651138
96,5.881404634776238,27.218,6.163,1.281,0.785,0.151,0.541,0.385,0.372,0.314,0.191,0.427,0.399,0.269,0.334,0.335,0.318,0.322,210.513,0.433,0.311,0.334,0.325,12.0,0.0004449,7.332,4.542,1.0,0.512865,8.95014649,117.703346,131.204742,55.472607
97,6.218244625347531,20.277,4.316,2.242,0.756,0.156,0.611,0.443,0.484,0.378,0.321,0.353,0.456,0.332,0.372,0.455,0.366,0.311,142.65,0.513,0.351,0.387,0.377,10.0,0.000469,6.519,4.616,1.0,0.458437,3.83695224,98.593216,963.579224,102.012512
98,6.471083299722345,27.577,4.657,1.299,0.822,0.151,0.545,0.419,0.404,0.314,0.305,0.349,0.398,0.322,0.334,0.331,0.378,0.301,170.314,0.456,0.323,0.352,0.337,12.0,0.0005114,7.698,4.644,1.0,0.507656,9.53176163,66.607964,113.23513,124.43132
99,6.586700235918748,7.753,5.671,0.16,0.571,0.167,0.478,0.499,0.17,0.499,0.182,0.005,0.41,0.263,0.03,0.441,0.329,0.058,46.121,0.382,0.229,0.234,0.276,5.0,0.0004861,5.022,4.542,1.0,0.332981,4.82153002,91.564255,1000.740845,107.151817
100,6.698970004336019,11.383,4.26,0.559,0.703,0.168,0.596,0.439,0.22,0.367,0.297,0.363,0.486,0.3,0.182,0.56,0.271,0.219,57.237,0.418,0.342,0.323,0.35,5.0,0.0005285,5.02,3.426,1.0,0.360482,4.49759794,26.285099,82.21524,43.976784
101,6.6020599913279625,12.003,4.177,0.287,0.729,0.168,0.567,0.467,0.369,0.479,0.312,0.08,0.496,0.328,0.154,0.547,0.335,0.172,54.786,0.468,0.29,0.326,0.351,11.0,0.0004856,5.338,3.03,1.0,0.380853,3.85376501,58.624222,90.611664,49.878845
102,6.070581074285707,10.426,6.608,0.415,0.598,0.162,0.538,0.456,0.399,0.554,0.332,0.115,0.483,0.328,0.183,0.489,0.321,0.245,75.957,0.464,0.334,0.331,0.352,6.0,0.0004671,6.24,3.27,1.0,0.390239,5.11609971,43.547615,74.016693,52.873325
103,7.356547323513812,13.981,5.3,0.484,0.707,0.158,0.484,0.419,0.326,0.448,0.303,0.083,0.415,0.319,0.138,0.419,0.34,0.166,83.44,0.41,0.278,0.291,0.308,7.0,0.0004814,6.234,3.419,1.0,0.419466,5.05091697,32.940544,91.97049,81.914886
104,7.00436480540245,12.115,4.431,0.06,0.73,0.167,0.551,0.452,0.256,0.34,0.36,0.222,0.447,0.321,0.156,0.47,0.303,0.372,54.672,0.42,0.308,0.308,0.381,7.0,0.0004822,4.859,3.818,1.0,0.365034,3.02471209,66.695503,94.666527,102.41758
105,6.920818753952375,12.427,4.458,0.117,0.731,0.167,0.532,0.437,0.173,0.665,0.286,0.034,0.531,0.295,0.062,0.56,0.286,0.091,57.364,0.381,0.328,0.296,0.312,7.0,0.000449,5.535,2.212,1.0,0.411135,4.34167436,33.395126,94.359268,58.864235
106,7.638272163982407,11.301,4.631,0.163,0.702,0.167,0.54,0.456,0.272,0.704,0.299,0.056,0.526,0.336,0.103,0.562,0.319,0.163,54.926,0.423,0.353,0.322,0.348,6.0,0.0004995,5.474,2.28,1.0,0.403257,4.97481814,31.24332,71.465897,44.440296
107,7.455931955649724,13.131,5.364,0.493,0.692,0.164,0.638,0.531,0.407,0.418,0.393,0.101,0.512,0.375,0.179,0.538,0.355,0.227,79.561,0.525,0.304,0.355,0.373,8.0,0.0005027,5.383,2.383,1.0,0.390211,2.97041242,70.741364,63.367809,73.650726
108,7.698970004336019,13.262,5.119,0.339,0.708,0.162,0.593,0.503,0.303,0.442,0.382,0.071,0.486,0.387,0.129,0.519,0.348,0.182,74.135,0.466,0.298,0.334,0.35,7.0,0.0004779,5.544,3.215,1.0,0.398405,4.92311947,60.95578,110.684204,49.438568
109,6.1938200260161125,16.312,4.323,0.313,0.779,0.163,0.573,0.442,0.272,0.365,0.331,0.042,0.439,0.329,0.097,0.447,0.299,0.111,76.967,0.429,0.246,0.288,0.286,10.0,0.0004436,5.236,3.385,1.0,0.408276,3.51668738,46.717022,124.647995,64.939278
110,7.698970004336019,13.282,4.992,0.13,0.722,0.165,0.588,0.488,0.149,0.42,0.38,0.025,0.475,0.374,0.043,0.494,0.35,0.081,68.667,0.408,0.275,0.297,0.308,9.0,0.0004712,5.313,3.762,1.0,0.393409,6.20718731,66.345314,122.942291,33.507381
111,7.522878745280337,16.486,3.792,0.269,0.802,0.163,0.55,0.432,0.341,0.368,0.4,0.066,0.428,0.337,0.124,0.466,0.353,0.148,67.981,0.441,0.278,0.296,0.323,10.0,0.0005274,5.317,4.137,1.0,0.412225,6.47099787,44.182049,93.862114,75.380714
112,7.744727494896693,18.755,5.041,0.621,0.768,0.158,0.558,0.443,0.334,0.372,0.353,0.099,0.428,0.317,0.161,0.442,0.306,0.193,109.335,0.445,0.275,0.302,0.314,9.0,0.0005224,5.909,4.035,1.0,0.445483,2.07827711,26.641973,94.500191,74.319969
113,8.698970004336019,13.734,7.001,0.453,0.648,0.158,0.628,0.465,0.399,0.482,0.363,0.062,0.529,0.332,0.148,0.556,0.319,0.188,105.543,0.497,0.302,0.336,0.354,10.0,0.0004946,5.765,4.423,1.0,0.425274,4.89748056,42.531811,101.87928,57.192192
114,8.045757490560675,18.921,5.659,0.576,0.752,0.152,0.513,0.429,0.315,0.328,0.394,0.101,0.39,0.339,0.161,0.397,0.337,0.212,121.23,0.419,0.274,0.296,0.315,10.0,0.0004582,7.01,4.32,1.0,0.453467,9.76471383,73.864067,119.931946,80.065079
115,8.698970004336019,18.509,4.076,0.668,0.796,0.159,0.572,0.457,0.295,0.352,0.361,0.101,0.426,0.341,0.145,0.428,0.332,0.182,90.537,0.441,0.271,0.304,0.314,10.0,0.000514,6.049,5.123,1.0,0.428381,6.35006589,49.613903,127.044113,84.278526
116,7.4089353929735005,16.071,4.048,0.675,0.773,0.162,0.529,0.382,0.438,0.326,0.322,0.135,0.406,0.285,0.212,0.411,0.284,0.249,78.63,0.45,0.261,0.301,0.315,7.0,0.000536,5.767,4.566,1.0,0.40579,1.70269431,73.648148,102.563484,63.516632
117,8.096910013008056,16.472,4.143,0.144,0.793,0.162,0.521,0.403,0.266,0.366,0.489,0.096,0.405,0.35,0.127,0.416,0.349,0.181,71.23,0.397,0.317,0.294,0.315,8.0,0.0005065,6.254,3.283,1.0,0.425853,5.48766224,58.15332,85.731819,58.381973
118,8.045757490560675,12.088,6.103,0.277,0.655,0.162,0.563,0.448,0.32,0.624,0.284,0.049,0.514,0.306,0.113,0.531,0.292,0.143,78.799,0.444,0.319,0.311,0.322,9.0,0.0004799,5.637,3.453,1.0,0.421212,5.07899606,49.420464,122.248566,44.569992
119,8.301029995663981,20.852,3.361,0.739,0.836,0.158,0.545,0.356,0.348,0.358,0.286,0.095,0.414,0.274,0.162,0.425,0.285,0.193,87.988,0.417,0.246,0.283,0.301,7.0,0.0004889,6.056,3.353,1.0,0.446461,2.1651409,60.650223,107.892334,53.701935
120,8.397940008672037,16.806,4.013,0.585,0.785,0.161,0.515,0.384,0.411,0.423,0.409,0.093,0.452,0.323,0.18,0.373,0.282,0.239,79.619,0.437,0.308,0.318,0.298,6.0,0.0004856,6.102,4.152,1.0,0.440899,6.52277754,55.150993,83.311806,63.758072
121,8.096910013008056,16.974,3.901,0.18,0.806,0.163,0.514,0.4,0.241,0.327,0.303,0.083,0.39,0.287,0.1,0.416,0.272,0.168,69.964,0.385,0.238,0.259,0.285,9.0,0.0004822,5.227,4.14,1.0,0.40964,1.59007382,51.490143,100.690727,60.894619
122,7.522878745280337,13.707,4.605,0.561,0.726,0.163,0.527,0.396,0.509,0.37,0.334,0.162,0.419,0.302,0.237,0.477,0.279,0.304,73.389,0.478,0.289,0.319,0.353,7.0,0.0004303,5.47,3.558,1.0,0.396295,6.91339545,41.715408,99.5429,67.822632
123,7.638272163982407,14.773,3.886,0.381,0.776,0.163,0.508,0.391,0.402,0.347,0.352,0.1,0.397,0.305,0.177,0.449,0.293,0.228,64.522,0.433,0.266,0.293,0.323,7.0,0.0004843,5.212,4.036,1.0,0.399374,5.39400177,57.392456,99.780884,48.507446
124,8.187086643357144,19.288,4.405,0.647,0.792,0.159,0.514,0.412,0.371,0.429,0.346,0.106,0.42,0.312,0.173,0.48,0.282,0.223,100.303,0.432,0.294,0.302,0.328,13.0,0.0004572,5.887,3.968,1.0,0.465148,2.14445636,41.325081,112.490013,53.464066
125,8.045757490560675,21.92,3.989,0.652,0.825,0.155,0.564,0.403,0.312,0.337,0.369,0.076,0.411,0.314,0.137,0.409,0.308,0.159,104.329,0.426,0.261,0.287,0.292,6.0,0.0004612,6.693,4.826,1.0,0.455495,3.59563018,41.170952,110.977814,49.063183
126,7.229147988357855,26.056,4.993,0.67,0.821,0.151,0.624,0.454,0.335,0.491,0.35,0.083,0.516,0.34,0.152,0.518,0.348,0.192,150.907,0.471,0.308,0.336,0.353,9.0,0.0005167,6.876,4.343,1.0,0.521692,2.72682247,50.331375,109.86618,61.62262
127,8.721246399047171,12.978,6.021,0.347,0.671,0.162,0.585,0.456,0.395,0.47,0.369,0.089,0.492,0.342,0.17,0.508,0.337,0.201,84.741,0.479,0.309,0.335,0.349,9.0,0.0004627,5.983,4.839,1.0,0.417634,5.03749513,80.688522,121.963211,147.478928
128,8.698970004336019,14.873,5.181,0.138,0.737,0.162,0.537,0.424,0.227,0.527,0.403,0.099,0.452,0.36,0.108,0.465,0.362,0.188,79.84,0.396,0.343,0.307,0.338,10.0,0.0005158,6.038,3.486,1.0,0.436738,5.58124132,55.846329,96.012741,54.603394
129,9.096910013008056,14.104,5.713,0.627,0.69,0.158,0.518,0.398,0.305,0.355,0.372,0.057,0.427,0.312,0.118,0.44,0.322,0.148,93.01,0.407,0.261,0.286,0.303,9.0,0.0005025,6.046,3.486,1.0,0.413175,4.91503496,78.389328,79.423248,67.25563
130,8.698970004336019,14.657,4.812,0.867,0.721,0.163,0.588,0.423,0.399,0.389,0.358,0.096,0.467,0.309,0.177,0.486,0.291,0.228,87.411,0.47,0.281,0.317,0.335,10.0,0.0004845,5.433,4.287,1.0,0.407824,6.90556692,41.20475,118.318367,50.376282
131,7.853871964321762,15.476,4.418,0.389,0.763,0.163,0.547,0.409,0.381,0.359,0.389,0.068,0.424,0.325,0.154,0.475,0.331,0.174,76.094,0.446,0.272,0.301,0.327,9.0,0.0004827,5.175,4.137,1.0,0.409413,7.09527158,65.796638,92.32196,49.189777
132,6.958607314841775,21.099,5.314,0.675,0.779,0.159,0.587,0.427,0.404,0.338,0.416,0.085,0.428,0.339,0.17,0.422,0.345,0.213,129.947,0.473,0.28,0.312,0.327,11.0,0.000502,6.443,4.137,1.0,0.45963,4.25011752,46.811111,94.088264,55.059952
133,7.795880017344075,22.648,5.65,0.514,0.786,0.151,0.616,0.43,0.38,0.403,0.417,0.067,0.479,0.349,0.144,0.474,0.359,0.171,142.508,0.475,0.296,0.324,0.335,6.0,0.0004836,6.622,4.581,1.0,0.480552,4.06916256,48.679604,119.475616,98.835526
134,8.096910013008056,21.325,6.358,0.481,0.757,0.151,0.636,0.409,0.297,0.538,0.324,0.046,0.556,0.309,0.112,0.56,0.319,0.155,148.894,0.447,0.303,0.325,0.345,9.0,0.0004659,7.136,4.512,1.0,0.501395,3.73169722,48.693573,132.913971,93.087425
135,9.397940008672036,14.569,6.118,0.196,0.698,0.159,0.536,0.433,0.241,0.361,0.376,0.039,0.423,0.32,0.085,0.434,0.316,0.118,93.189,0.403,0.259,0.276,0.289,9.0,0.0004876,7.141,5.11,1.0,0.425384,6.97236835,84.144722,152.403259,89.834831
136,9.397940008672036,16.77,6.659,0.32,0.706,0.155,0.577,0.449,0.383,0.388,0.339,0.129,0.455,0.322,0.19,0.467,0.311,0.267,119.185,0.47,0.285,0.322,0.348,13.0,0.0004772,5.947,3.651,1.0,0.440612,6.93543345,32.75613,99.406815,81.127991
137,7.060480747381382,19.466,5.735,0.734,0.751,0.153,0.549,0.423,0.34,0.33,0.448,0.076,0.414,0.357,0.143,0.407,0.367,0.174,130.133,0.437,0.285,0.305,0.316,7.0,0.0004851,6.51,4.687,1.0,0.457585,5.64527339,44.745171,111.475555,79.438431
138,8.698970004336019,22.211,5.657,1.014,0.769,0.148,0.586,0.425,0.319,0.381,0.454,0.068,0.461,0.363,0.14,0.452,0.384,0.158,153.897,0.443,0.301,0.322,0.331,9.0,0.0004524,7.185,5.047,1.0,0.482866,6.32819268,66.932869,122.208458,116.826004
139,8.522878745280337,25.991,5.66,0.748,0.802,0.149,0.601,0.367,0.31,0.459,0.317,0.058,0.491,0.285,0.13,0.487,0.303,0.141,170.781,0.426,0.278,0.302,0.31,11.0,0.0004862,7.424,4.912,1.0,0.529471,6.92527841,67.045486,167.223846,75.790771
140,8.346787486224656,13.691,4.04,0.426,0.754,0.163,0.537,0.412,0.343,0.291,0.363,0.095,0.397,0.319,0.141,0.386,0.31,0.184,62.867,0.431,0.25,0.285,0.293,8.0,0.000471,5.285,5.442,1.0,0.374079,3.97089692,70.717194,213.490601,104.429161
141,8.522878745280337,14.957,3.776,0.57,0.775,0.163,0.534,0.409,0.319,0.56,0.3,0.107,0.476,0.305,0.15,0.47,0.321,0.19,67.161,0.421,0.322,0.31,0.327,8.0,0.000455,5.91,3.393,1.0,0.429485,5.3732175,46.571915,94.831093,41.356251
142,6.568636235841013,13.317,4.265,1.368,0.703,0.159,0.604,0.434,0.356,0.419,0.305,0.117,0.507,0.318,0.178,0.556,0.315,0.214,80.842,0.464,0.28,0.334,0.362,12.0,0.000505,5.817,3.36,1.0,0.387087,3.09887177,50.214027,83.394997,45.97757
143,8.431798275933005,13.7,4.163,1.047,0.725,0.159,0.489,0.419,0.25,0.346,0.364,0.073,0.394,0.324,0.119,0.437,0.292,0.141,75.723,0.386,0.261,0.279,0.29,8.0,0.0004912,5.296,4.093,1.0,0.394874,6.84934627,46.337006,111.114204,69.213432
144,8.080921907623926,13.903,4.377,0.395,0.744,0.162,0.5,0.414,0.338,0.392,0.378,0.131,0.429,0.335,0.167,0.323,0.309,0.299,68.066,0.418,0.3,0.31,0.31,8.0,0.0004646,6.008,4.262,1.0,0.407279,8.1280618,69.156021,130.202713,76.323311
145,7.638272163982407,9.265,3.933,1.02,0.652,0.164,0.523,0.444,0.338,0.436,0.3,0.133,0.492,0.297,0.173,0.605,0.252,0.226,49.906,0.435,0.29,0.321,0.361,9.0,0.0004133,4.842,4.488,1.0,0.348964,4.85633579,51.387573,133.199158,43.93494
146,7.795880017344075,10.183,4.306,0.899,0.662,0.164,0.519,0.451,0.407,0.428,0.305,0.106,0.48,0.301,0.175,0.606,0.265,0.192,56.88,0.459,0.28,0.319,0.354,8.0,0.0005004,5.291,4.043,1.0,0.362495,2.16633972,64.268112,123.174812,74.905273
147,8.113509274827518,12.996,4.555,1.105,0.697,0.16,0.509,0.485,0.354,0.503,0.337,0.088,0.473,0.339,0.152,0.593,0.288,0.167,78.596,0.45,0.309,0.321,0.349,13.0,0.0004788,5.816,4.349,1.0,0.416171,3.14720092,35.432941,110.724533,60.419952
148,7.301029995663981,19.369,4.365,1.512,0.767,0.156,0.651,0.457,0.302,0.584,0.36,0.079,0.585,0.356,0.135,0.614,0.347,0.158,120.443,0.47,0.341,0.359,0.373,12.0,0.0005126,6.643,5.238,1.0,0.474925,3.01497701,54.575634,96.469154,91.247055
149,7.619788758288394,10.578,3.417,1.536,0.681,0.163,0.532,0.457,0.536,0.548,0.327,0.549,0.473,0.307,0.391,0.702,0.307,0.31,57.638,0.508,0.475,0.39,0.439,5.0,0.0004797,5.69,4.917,1.0,0.3853,5.57652114,59.019554,136.000641,123.036682
150,5.826813731587726,9.447,1.908,0.356,0.807,0.183,0.609,0.455,0.285,0.396,0.414,0.133,0.472,0.329,0.152,0.548,0.348,0.15,22.069,0.45,0.314,0.318,0.349,7.0,0.0004464,4.195,4.411,1.0,0.310615,2.65629054,44.521156,142.624115,75.33963
151,6.337242168318426,9.266,2.781,0.15,0.76,0.177,0.609,0.522,0.214,0.424,0.553,0.074,0.498,0.375,0.098,0.558,0.34,0.235,27.574,0.448,0.35,0.324,0.378,7.0,0.0004352,4.314,2.314,1.0,0.318322,3.12768487,13.103415,55.434444,42.723373
152,6.142667503568731,11.969,4.355,0.37,0.717,0.167,0.573,0.447,0.176,0.322,0.333,0.409,0.447,0.308,0.192,0.468,0.303,0.244,58.158,0.399,0.355,0.316,0.338,7.0,0.000467,5.365,2.382,1.0,0.360754,4.23277388,45.025017,55.37117,35.442459
153,6.187086643357144,12.156,4.476,0.252,0.72,0.168,0.571,0.458,0.292,0.293,0.342,0.305,0.438,0.324,0.207,0.439,0.295,0.277,58.605,0.44,0.313,0.323,0.337,8.0,0.0004369,5.347,2.415,1.0,0.355761,3.13260493,43.312244,105.878456,35.596603
154,5.136677139879544,7.745,3.264,0.079,0.699,0.177,0.547,0.517,0.125,0.52,0.145,0.01,0.472,0.23,0.032,0.642,0.262,0.04,26.145,0.396,0.225,0.245,0.315,1.0,0.0004736,3.715,2.689,1.0,0.300562,4.89525763,37.800098,122.028427,57.801598
155,6.154901959985743,7.211,4.128,0.302,0.619,0.172,0.501,0.512,0.194,0.488,0.159,0.038,0.447,0.249,0.073,0.617,0.272,0.082,33.187,0.402,0.229,0.257,0.323,5.0,0.0004744,4.048,2.59,1.0,0.304688,3.81234391,40.864296,44.306675,50.542282
156,5.823908740944319,6.303,4.444,0.813,0.545,0.168,0.461,0.521,0.314,0.537,0.197,0.09,0.43,0.304,0.147,0.668,0.306,0.174,36.745,0.432,0.275,0.294,0.383,5.0,0.0005217,4.128,2.625,1.0,0.308019,5.75314542,31.122829,58.251522,52.089832
157,6.42021640338319,6.779,4.878,0.601,0.553,0.167,0.452,0.488,0.276,0.468,0.222,0.098,0.382,0.332,0.132,0.64,0.307,0.17,40.081,0.405,0.262,0.282,0.372,5.0,0.0004663,4.253,2.625,1.0,0.315413,4.15829399,42.469215,86.304001,43.952953
158,6.6777807052660805,6.434,5.634,0.745,0.502,0.163,0.446,0.485,0.338,0.47,0.266,0.105,0.395,0.381,0.141,0.647,0.348,0.255,45.241,0.423,0.28,0.305,0.417,5.0,0.0004753,4.743,2.557,1.0,0.322741,6.03554245,45.267525,201.031586,144.871399
159,6.619788758288394,5.882,5.034,1.387,0.478,0.16,0.416,0.414,0.412,0.572,0.264,0.113,0.347,0.453,0.181,0.731,0.352,0.221,44.749,0.414,0.316,0.327,0.435,5.0,0.0004428,4.803,2.761,1.0,0.328228,7.02901624,45.663818,63.155174,86.191231
160,6.537602002101044,6.676,5.812,0.504,0.514,0.167,0.471,0.514,0.298,0.447,0.247,0.057,0.412,0.329,0.11,0.622,0.316,0.128,45.089,0.428,0.25,0.284,0.355,6.0,0.0004577,4.631,2.659,1.0,0.323037,4.61477781,44.112053,73.727837,56.701977
161,6.161150909262744,6.636,5.913,0.548,0.507,0.165,0.496,0.431,0.235,0.458,0.263,0.058,0.388,0.363,0.1,0.63,0.342,0.107,46.115,0.387,0.26,0.284,0.36,4.0,0.0004878,4.939,2.659,1.0,0.32749,4.16151008,29.77879,941.815796,52.99229
162,6.4089353929735005,6.217,6.036,0.589,0.484,0.164,0.428,0.532,0.264,0.479,0.236,0.044,0.41,0.314,0.104,0.618,0.342,0.093,44.743,0.408,0.253,0.276,0.351,6.0,0.000461,4.661,2.692,1.0,0.322631,3.73490814,48.264233,211.282501,161.793076
163,6.2076083105017466,6.925,6.411,0.595,0.497,0.167,0.468,0.468,0.239,0.392,0.241,0.053,0.348,0.327,0.101,0.487,0.344,0.109,52.332,0.392,0.229,0.259,0.313,6.0,0.000444,4.688,2.659,1.0,0.33207,4.20418676,23.358162,81.880211,51.939537
164,6.0,8.124,6.218,0.549,0.546,0.165,0.426,0.438,0.246,0.38,0.35,0.035,0.385,0.313,0.083,0.504,0.257,0.101,58.387,0.37,0.255,0.261,0.287,4.0,0.0004506,4.967,2.726,1.0,0.36411,6.55864767,40.681793,53.213707,88.932137
165,5.958607314841775,7.61,4.487,0.61,0.599,0.165,0.458,0.479,0.299,0.479,0.241,0.101,0.397,0.302,0.14,0.673,0.339,0.187,41.525,0.412,0.274,0.28,0.4,4.0,0.0004948,4.584,3.855,1.0,0.33135,5.9305794,33.236107,52.505585,82.18383
166,5.6777807052660805,7.628,5.188,0.542,0.571,0.164,0.478,0.511,0.342,0.499,0.243,0.101,0.403,0.333,0.158,0.669,0.334,0.211,46.525,0.443,0.281,0.298,0.405,6.0,0.0004574,4.541,3.358,1.0,0.333271,6.51303125,48.302307,214.908264,137.217377
167,6.337242168318426,9.504,4.81,0.616,0.637,0.162,0.484,0.467,0.364,0.473,0.217,0.175,0.398,0.317,0.207,0.594,0.305,0.316,54.531,0.438,0.288,0.307,0.405,8.0,0.0004744,4.842,3.512,1.0,0.350486,2.02007835,20.680588,236.138336,137.385147
168,5.494850021680094,8.036,5.063,0.688,0.583,0.163,0.479,0.534,0.448,0.473,0.205,0.194,0.399,0.321,0.236,0.638,0.278,0.346,49.703,0.487,0.291,0.319,0.421,6.0,0.0004912,4.894,3.63,1.0,0.331755,4.17053225,29.546389,269.438385,129.307098
169,6.161150909262744,5.575,4.576,1.332,0.485,0.168,0.467,0.435,0.452,0.555,0.153,0.15,0.419,0.336,0.231,0.683,0.216,0.323,39.035,0.451,0.286,0.329,0.407,7.0,0.0004637,4.532,2.693,1.0,0.295632,7.98069158,36.48708,217.434723,157.482254
170,5.693360558975739,15.685,1.576,0.396,0.888,0.169,0.598,0.419,0.297,0.429,0.175,0.044,0.472,0.228,0.109,0.488,0.362,0.099,31.544,0.438,0.216,0.269,0.316,6.0,0.0004858,4.207,2.659,1.0,0.369732,9.74451093,23.336075,63.944931,53.764626
171,5.2826624172761365,13.536,1.903,0.771,0.835,0.168,0.627,0.409,0.239,0.538,0.266,0.104,0.527,0.274,0.118,0.609,0.477,0.184,37.674,0.425,0.303,0.307,0.423,11.0,0.0004807,4.576,2.666,1.0,0.377495,10.2154421,51.816528,39.750328,39.521454
172,5.460171441622101,13.131,1.732,0.396,0.861,0.172,0.604,0.472,0.314,0.457,0.206,0.082,0.488,0.251,0.151,0.489,0.414,0.138,28.625,0.463,0.248,0.297,0.347,7.0,0.0005246,4.568,3.84,1.0,0.352828,9.77039943,45.069595,35.945591,30.062759
173,5.88672530753565,15.269,1.717,0.775,0.86,0.164,0.617,0.452,0.327,0.526,0.152,0.105,0.539,0.231,0.157,0.568,0.329,0.186,39.386,0.465,0.261,0.309,0.361,7.0,0.0004929,5.017,2.871,1.0,0.385712,11.1010136,46.922585,928.609863,54.246803
174,6.050122295963125,18.598,1.685,1.299,0.862,0.158,0.592,0.484,0.36,0.562,0.217,0.101,0.554,0.262,0.183,0.611,0.442,0.155,57.687,0.479,0.293,0.333,0.403,6.0,0.0005051,5.306,2.871,1.0,0.434072,9.60460041,47.551453,140.154938,98.349442
175,6.266000713461613,14.864,2.649,1.072,0.8,0.164,0.64,0.502,0.325,0.552,0.321,0.083,0.574,0.343,0.153,0.596,0.494,0.149,58.155,0.489,0.319,0.357,0.413,5.0,0.0004509,5.454,2.768,1.0,0.403893,8.07450236,19.731281,60.201447,55.443451
176,6.350665141287858,14.104,2.969,1.108,0.776,0.161,0.58,0.473,0.466,0.537,0.266,0.143,0.535,0.312,0.228,0.579,0.388,0.273,60.797,0.506,0.315,0.358,0.413,7.0,0.000459,5.201,2.734,1.0,0.401306,9.54724692,36.349586,37.940681,42.482937
177,6.277366077466188,21.935,2.397,1.402,0.852,0.159,0.623,0.472,0.423,0.606,0.446,0.111,0.611,0.384,0.204,0.652,0.638,0.216,86.705,0.506,0.388,0.4,0.502,6.0,0.0004769,5.924,2.905,1.0,0.491605,8.10313741,63.018394,68.562447,49.268177
178,6.348721986001856,8.045,1.938,0.113,0.797,0.185,0.549,0.458,0.239,0.507,0.147,0.11,0.417,0.227,0.134,0.606,0.281,0.228,16.723,0.415,0.255,0.26,0.371,7.0,0.0004685,3.494,2.7,1.0,0.297248,9.31004794,46.390003,70.289536,39.777798
179,6.576754126063192,18.373,2.301,0.923,0.851,0.162,0.623,0.515,0.306,0.523,0.233,0.084,0.537,0.27,0.151,0.587,0.396,0.147,61.358,0.481,0.28,0.319,0.376,12.0,0.0004715,5.632,2.973,1.0,0.431766,8.34556171,37.855602,90.144531,19.873108
180,7.346787486224656,14.012,3.07,0.902,0.779,0.164,0.631,0.533,0.266,0.582,0.306,0.214,0.566,0.366,0.17,0.584,0.536,0.199,58.434,0.477,0.367,0.368,0.44,10.0,0.0004685,5.408,3.281,1.0,0.405,8.47223943,36.20134,138.033081,54.155724
181,7.638272163982407,15.329,2.616,1.133,0.804,0.164,0.631,0.486,0.299,0.724,0.275,0.327,0.606,0.308,0.25,0.634,0.468,0.261,60.424,0.472,0.442,0.388,0.454,4.0,0.0004889,5.639,3.076,1.0,0.438724,7.87077753,62.094471,129.196548,51.57383
182,6.705533773838407,16.602,2.127,1.253,0.831,0.164,0.616,0.52,0.426,0.796,0.445,0.125,0.624,0.324,0.246,0.663,0.499,0.291,58.79,0.521,0.455,0.398,0.484,10.0,0.0004477,5.764,3.007,1.0,0.462159,9.59764332,57.817024,103.292854,54.078445
183,7.040958607678906,14.918,2.976,0.892,0.794,0.164,0.637,0.515,0.277,0.556,0.309,0.142,0.561,0.349,0.142,0.605,0.466,0.264,60.35,0.476,0.336,0.351,0.445,8.0,0.0004706,5.516,2.802,1.0,0.409343,8.57597055,65.437637,130.91243,48.987686
