mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,13,20,21,31,32,75,76,100,101,107,108
492,9.4089353929735,0.55,33.557,4.921,1.782,0.834,0.141,0.561,0.32,0.344,1.85,0.44,0.352,0.338,0.255,0.368,0.499,0.408,0.412,568.204,596.497
493,9.4089353929735,2.13,277.076,217.084,3.373,0.557,0.14,0.531,0.614,0.228,3.803,0.669,0.314,0.599,0.192,0.933,0.161,0.458,0.527,265167.725,328685.75
494,9.309803919971486,7.8,176.605,13.471,4.49,0.908,0.139,0.148,0.375,0.366,4.661,0.316,0.383,0.324,0.356,0.297,0.315,0.296,0.284,14109.665,13888.182
495,9.161150909262744,8.72,11.433,8.752,3.131,0.49,0.135,0.455,0.461,0.357,4.012,0.437,0.63,0.415,0.406,0.482,0.419,0.424,0.466,499.962,509.548
496,9.161150909262744,7.99,578.467,54.009,15.694,0.892,0.134,0.804,0.072,0.04,10.938,0.058,0.017,0.077,0.022,0.03,0.025,0.305,0.35,532149.305,384603.786
497,9.075720713938118,6.4,619.368,122.993,12.87,0.82,0.134,0.744,0.265,0.392,10.3,0.336,0.234,0.315,0.289,0.331,0.24,0.467,0.503,1066919.068,1114736.336
498,9.309803919971486,4.47,157.281,54.989,9.334,0.71,0.136,0.236,0.043,0.563,8.371,0.006,0.149,0.013,0.487,0.018,0.461,0.281,0.117,91578.327,26246.242
499,9.080921907623926,0.71,44.607,19.389,2.892,0.667,0.133,0.494,0.045,0.348,3.441,0.038,0.483,0.029,0.342,0.017,0.351,0.296,0.338,3617.975,3802.14
500,9.443697499232712,7.0,508.495,138.388,38.103,0.742,0.138,0.761,0.221,0.042,10.572,0.279,0.003,0.226,0.011,0.159,0.016,0.342,0.331,2777029.78,885640.046
501,9.387216143280265,6.6,43.456,19.581,2.954,0.659,0.135,0.096,0.399,0.44,2.976,0.072,0.432,0.203,0.391,0.065,0.456,0.312,0.205,3616.293,2536.714
502,9.356547323513812,4.54,98.375,9.196,3.077,0.889,0.137,0.128,0.444,0.388,2.828,0.345,0.323,0.398,0.295,0.404,0.583,0.32,0.237,4130.182,1995.525
503,9.275724130399212,8.13,80.824,6.266,3.717,0.89,0.137,0.128,0.436,0.392,3.86,0.489,0.398,0.436,0.346,0.486,0.562,0.319,0.334,2803.186,2848.555
504,9.721246399047171,9.23,18.669,7.744,2.47,0.646,0.144,0.469,0.379,0.355,2.58,0.394,0.351,0.371,0.263,0.402,0.6,0.401,0.382,595.871,577.366
505,9.154901959985745,0.94,15.352,7.004,3.662,0.59,0.143,0.542,0.524,0.445,3.309,0.518,0.333,0.507,0.356,0.61,0.28,0.504,0.468,609.19,548.231
506,9.229147988357855,7.65,35.726,20.504,14.31,0.506,0.138,0.101,0.043,0.186,5.298,0.009,0.006,0.019,0.024,0.032,0.05,0.11,0.073,12089.723,1830.306
507,9.431798275933003,6.93,21.739,7.288,3.295,0.673,0.143,0.631,0.429,0.38,3.505,0.324,0.431,0.366,0.285,0.495,0.398,0.48,0.455,808.322,776.739
508,9.4089353929735,3.0,168.213,15.273,3.399,0.9,0.14,0.197,0.543,0.407,4.24,0.54,0.607,0.512,0.417,0.618,0.416,0.383,0.454,12111.206,15311.657
509,9.397940008672036,6.47,346.322,6.691,2.903,0.973,0.138,0.446,0.356,0.361,2.607,0.375,0.305,0.358,0.269,0.344,0.2,0.388,0.437,10424.396,11499.313
510,9.259637310505756,1.13,15.389,5.86,3.76,0.615,0.138,0.524,0.491,0.446,3.469,0.518,0.362,0.467,0.366,0.514,0.337,0.487,0.452,534.206,492.917
511,9.366531544420411,4.37,193.139,19.814,4.455,0.888,0.137,0.129,0.521,0.49,4.073,0.485,0.406,0.493,0.408,0.446,0.387,0.38,0.345,22042.916,20682.7
512,9.337242168318426,6.72,116.505,8.015,2.077,0.92,0.141,0.199,0.444,0.367,2.401,0.484,0.487,0.436,0.311,0.496,0.443,0.337,0.39,3257.943,3761.48
513,9.481486060122112,1.52,16.288,6.202,4.475,0.604,0.138,0.595,0.441,0.433,4.567,0.429,0.477,0.412,0.394,0.523,0.421,0.49,0.488,680.714,666.03
514,9.494850021680094,4.34,16.915,6.433,3.875,0.621,0.142,0.512,0.322,0.395,3.567,0.36,0.349,0.328,0.306,0.341,0.418,0.41,0.384,648.131,588.199
515,8.297569463554474,0.76,29.502,7.269,1.457,0.772,0.14,0.592,0.428,0.287,2.011,0.398,0.554,0.405,0.254,0.471,0.54,0.436,0.481,618.775,672.145
516,8.381951903287908,3.21,304.269,7.589,1.637,0.971,0.142,0.597,0.482,0.344,1.775,0.41,0.366,0.418,0.24,0.428,0.582,0.474,0.431,6913.732,6394.764
517,9.113509274827518,8.38,11.628,8.459,3.716,0.489,0.14,0.519,0.423,0.449,3.505,0.465,0.416,0.396,0.395,0.354,0.461,0.464,0.463,562.259,469.274
518,9.387216143280265,7.24,538.073,90.896,12.56,0.839,0.142,0.894,0.396,0.542,12.699,0.465,0.546,0.46,0.509,0.508,0.458,0.611,0.637,671758.614,724601.589
519,8.97061622231479,1.2,26.591,7.405,1.687,0.745,0.143,0.506,0.475,0.262,2.321,0.485,0.475,0.46,0.228,0.693,0.493,0.414,0.445,622.143,681.015
520,9.080921907623926,5.91,525.193,146.466,3.921,0.777,0.147,0.771,0.484,0.343,4.475,0.606,0.493,0.594,0.345,0.511,0.298,0.532,0.603,381864.984,457862.617
521,9.142667503568733,2.97,151.72,80.919,8.569,0.629,0.145,0.35,0.065,0.455,8.062,0.063,0.393,0.063,0.411,0.019,0.393,0.29,0.294,119712.092,127333.482
522,8.94692155651658,2.05,129.152,13.553,2.332,0.89,0.149,0.121,0.436,0.283,2.645,0.278,0.344,0.354,0.234,0.285,0.691,0.28,0.243,6310.408,5226.044
523,8.863279432843592,3.09,43.976,15.876,3.671,0.692,0.147,0.048,0.455,0.354,3.539,0.257,0.301,0.352,0.265,0.376,0.473,0.286,0.243,3544.203,4967.717
524,8.943095148663527,1.98,14.998,7.858,2.313,0.596,0.148,0.488,0.418,0.272,2.835,0.433,0.363,0.4,0.209,0.476,0.508,0.393,0.365,468.562,439.126
525,9.602059991327964,5.22,272.278,171.321,7.473,0.604,0.141,0.485,0.312,0.367,8.57,0.39,0.458,0.338,0.435,0.286,0.237,0.388,0.482,399015.424,511517.31
527,9.346787486224656,6.43,88.983,22.155,5.812,0.761,0.141,0.092,0.511,0.415,5.871,0.344,0.411,0.419,0.393,0.397,0.612,0.34,0.268,14191.122,8827.972
528,9.1249387366083,1.51,383.678,19.052,4.102,0.943,0.143,0.601,0.513,0.549,3.872,0.424,0.478,0.451,0.382,0.524,0.629,0.554,0.521,39356.499,35065.044
529,9.18045606445813,3.13,17.037,7.786,2.471,0.624,0.143,0.599,0.371,0.413,2.713,0.386,0.478,0.37,0.31,0.473,0.575,0.461,0.426,549.017,507.876
530,9.2518119729938,1.19,24.937,5.528,1.751,0.774,0.142,0.585,0.424,0.264,2.149,0.455,0.363,0.412,0.198,0.557,0.537,0.425,0.41,464.78,461.01
531,9.031517051446064,3.27,144.826,124.735,12.334,0.514,0.142,0.249,0.276,0.437,10.322,0.092,0.283,0.13,0.342,0.317,0.405,0.321,0.219,244484.201,166276.96
532,9.065501548756432,2.75,210.853,20.244,15.374,0.855,0.139,0.391,0.023,0.448,5.846,0.448,0.002,0.406,0.006,0.63,0.008,0.287,0.316,73694.202,26151.353
533,9.522878745280336,3.47,24.5,6.533,2.534,0.73,0.142,0.543,0.405,0.41,2.94,0.368,0.547,0.366,0.345,0.513,0.471,0.453,0.46,677.865,668.907
534,8.97061622231479,0.03,22.995,6.048,1.652,0.749,0.145,0.527,0.407,0.274,2.177,0.422,0.459,0.387,0.226,0.547,0.556,0.403,0.426,447.543,476.191
535,9.468521082957745,7.23,75.0,13.967,1.888,0.825,0.14,0.142,0.475,0.299,2.218,0.467,0.339,0.445,0.233,0.399,0.657,0.305,0.306,3283.916,3311.758
536,9.4089353929735,8.42,35.141,21.003,3.652,0.588,0.142,0.034,0.296,0.308,4.188,0.002,0.019,0.008,0.185,0.022,0.258,0.213,0.096,3698.068,1067.55
537,8.97469413473523,7.13,26.574,4.99,1.592,0.801,0.147,0.435,0.385,0.222,2.26,0.364,0.39,0.343,0.205,0.411,0.492,0.347,0.35,427.135,437.239
538,8.906578314837764,3.56,49.186,10.634,5.396,0.754,0.15,0.051,0.541,0.358,5.504,0.308,0.372,0.314,0.342,0.431,0.306,0.317,0.246,3733.564,3168.333
539,9.292429823902063,6.75,254.906,8.479,4.182,0.953,0.136,0.701,0.401,0.373,3.796,0.501,0.3,0.424,0.299,0.452,0.596,0.492,0.52,12568.702,13278.396
540,9.397940008672036,1.72,11.888,8.374,3.187,0.507,0.135,0.484,0.385,0.386,3.331,0.418,0.416,0.344,0.372,0.57,0.371,0.418,0.397,504.831,460.726
541,8.892790030352131,5.96,20.507,7.085,1.804,0.698,0.143,0.529,0.347,0.324,2.153,0.396,0.452,0.354,0.261,0.433,0.61,0.4,0.42,486.529,520.638
542,9.040958607678906,1.56,257.377,11.979,2.096,0.948,0.137,0.251,0.457,0.353,1.627,0.519,0.21,0.456,0.24,0.492,0.249,0.354,0.346,10382.669,10098.044
543,9.397940008672036,9.32,226.139,5.088,3.353,0.964,0.141,0.894,0.444,0.404,3.437,0.428,0.412,0.42,0.351,0.725,0.376,0.58,0.611,6018.822,6485.215
544,9.42021640338319,4.59,172.839,10.103,2.371,0.933,0.14,0.355,0.473,0.417,2.717,0.371,0.526,0.408,0.331,0.415,0.664,0.415,0.37,6505.922,5209.212
545,9.060480747381382,3.08,215.874,127.604,2.568,0.624,0.144,0.331,0.314,0.39,2.097,0.692,0.253,0.462,0.276,0.196,0.414,0.345,0.452,99527.594,121033.435
546,8.88941028970075,5.51,26.878,6.569,1.84,0.762,0.143,0.536,0.342,0.365,1.834,0.385,0.32,0.339,0.255,0.368,0.502,0.415,0.368,598.218,542.861
547,8.482804102050025,3.53,466.314,59.723,4.26,0.879,0.143,0.982,0.096,0.438,4.843,0.023,0.563,0.049,0.457,0.026,0.393,0.505,0.524,149249.913,85435.276
548,9.55284196865778,4.52,194.654,36.805,4.57,0.825,0.14,0.845,0.051,0.43,3.735,0.005,0.221,0.015,0.317,0.021,0.326,0.442,0.323,41199.616,11853.606
549,9.30102999566398,8.14,344.857,9.553,4.955,0.96,0.137,0.384,0.367,0.373,5.87,0.255,0.519,0.317,0.384,0.318,0.492,0.375,0.33,21735.326,16043.862
550,9.236572006437065,6.52,27.536,4.649,4.236,0.756,0.138,0.559,0.405,0.466,3.78,0.482,0.366,0.378,0.352,0.449,0.45,0.477,0.442,843.018,821.378
551,9.1249387366083,3.62,368.338,24.143,9.876,0.915,0.139,0.346,0.047,0.346,11.111,0.106,0.479,0.05,0.356,0.026,0.222,0.246,0.277,100998.125,129577.68
552,8.835647144215564,4.95,96.259,13.809,2.779,0.853,0.144,0.081,0.456,0.42,3.193,0.384,0.557,0.41,0.373,0.391,0.566,0.319,0.33,5441.337,4263.615
553,8.774690718274137,5.37,271.489,8.683,4.487,0.954,0.146,0.713,0.511,0.383,4.275,0.454,0.341,0.451,0.27,0.454,0.342,0.536,0.545,14476.708,14919.94
554,8.761953896871205,3.39,311.252,9.723,4.316,0.957,0.143,0.935,0.432,0.422,5.189,0.313,0.621,0.352,0.469,0.503,0.348,0.596,0.669,17798.0,18861.704
556,9.443697499232712,4.0,332.031,9.885,4.373,0.959,0.139,0.954,0.543,0.401,4.733,0.553,0.466,0.559,0.39,0.633,0.487,0.633,0.681,19476.532,22129.375
557,9.229147988357855,0.7,191.625,28.575,2.622,0.86,0.138,0.311,0.45,0.41,3.048,0.337,0.543,0.405,0.342,0.42,0.553,0.39,0.465,20632.995,25547.155
559,9.221848749616356,1.64,111.354,46.679,14.941,0.644,0.138,0.14,0.056,0.587,13.704,0.034,0.476,0.027,0.525,0.024,0.661,0.261,0.236,85395.141,72762.178
560,8.769551078621726,0.6,19.989,6.158,1.095,0.734,0.147,0.515,0.408,0.371,1.099,0.45,0.391,0.38,0.277,0.565,0.38,0.432,0.385,313.78,250.752
561,8.769551078621726,0.36,96.929,12.427,1.737,0.872,0.145,0.131,0.469,0.343,1.819,0.289,0.375,0.372,0.239,0.316,0.666,0.314,0.246,3598.29,2335.417
562,9.602059991327964,7.93,26.483,4.834,3.35,0.764,0.139,0.581,0.369,0.4,2.998,0.515,0.291,0.386,0.278,0.455,0.352,0.45,0.419,696.471,666.278
564,8.52432881167557,8.63,219.276,82.259,4.929,0.716,0.144,0.508,0.109,0.392,5.432,0.052,0.463,0.084,0.385,0.035,0.52,0.336,0.284,108745.178,67888.216
565,9.387216143280265,9.92,494.216,28.629,3.312,0.939,0.138,0.775,0.493,0.311,4.232,0.437,0.519,0.472,0.327,0.506,0.217,0.526,0.607,63265.631,74778.529
566,8.536107011014092,0.41,17.01,6.646,1.555,0.675,0.146,0.527,0.43,0.355,1.466,0.461,0.319,0.406,0.245,0.514,0.379,0.437,0.392,350.901,305.627
567,8.614393726401687,9.98,24.129,5.546,1.854,0.765,0.144,0.543,0.377,0.304,2.22,0.508,0.397,0.4,0.233,0.496,0.672,0.408,0.409,468.495,466.873
568,9.387216143280265,9.11,26.693,5.128,2.899,0.769,0.14,0.56,0.317,0.43,2.651,0.483,0.317,0.344,0.308,0.374,0.35,0.436,0.411,660.62,655.504
569,9.244125144327509,0.21,17.889,4.692,4.118,0.67,0.14,0.475,0.484,0.358,3.833,0.54,0.304,0.337,0.328,0.347,0.301,0.439,0.399,549.272,492.168
571,9.050609993355089,9.5,181.321,125.7,2.051,0.587,0.144,0.32,0.38,0.349,2.044,0.144,0.349,0.217,0.264,0.211,0.645,0.35,0.291,70473.724,54113.278
573,8.950781977329818,7.34,220.33,28.135,5.141,0.869,0.136,0.165,0.202,0.156,3.474,0.172,0.032,0.179,0.061,0.185,0.073,0.174,0.142,39597.722,28093.057
574,9.221848749616356,7.92,457.344,16.969,3.307,0.958,0.136,0.626,0.335,0.35,2.894,0.278,0.234,0.242,0.241,0.167,0.548,0.437,0.354,35470.956,27868.378
575,9.275724130399212,2.15,32.937,4.533,2.646,0.821,0.137,0.603,0.353,0.368,2.431,0.464,0.319,0.36,0.253,0.403,0.464,0.441,0.424,683.693,644.924
576,9.3767507096021,6.96,47.942,6.864,2.165,0.842,0.134,0.576,0.299,0.271,2.35,0.306,0.313,0.306,0.209,0.439,0.5,0.382,0.401,1217.033,1345.558
577,9.102372908709558,0.94,15.921,11.314,4.009,0.51,0.135,0.495,0.49,0.379,4.319,0.413,0.466,0.44,0.39,0.47,0.437,0.455,0.48,1042.694,1068.544
578,9.318758762624412,0.69,22.549,7.181,2.301,0.704,0.139,0.582,0.307,0.387,2.247,0.377,0.354,0.325,0.29,0.381,0.446,0.425,0.406,635.067,629.046
579,9.292429823902063,9.55,22.219,4.857,1.826,0.769,0.142,0.525,0.398,0.393,1.58,0.436,0.295,0.371,0.254,0.478,0.462,0.439,0.371,383.282,311.815
580,9.537602002101044,1.75,70.274,16.619,4.736,0.767,0.139,0.072,0.581,0.491,4.167,0.455,0.368,0.504,0.394,0.642,0.47,0.381,0.339,7201.83,9583.001
581,9.3767507096021,1.27,259.514,13.922,3.907,0.936,0.138,0.858,0.54,0.37,3.991,0.527,0.382,0.517,0.35,0.495,0.422,0.589,0.609,19074.863,19625.189
582,9.508638306165729,8.12,11.912,5.536,3.812,0.56,0.139,0.567,0.585,0.405,4.463,0.596,0.564,0.556,0.403,0.739,0.387,0.519,0.521,405.122,406.307
583,9.468521082957745,7.04,14.32,7.592,2.939,0.576,0.137,0.568,0.542,0.379,3.323,0.447,0.45,0.504,0.367,0.56,0.325,0.496,0.467,517.497,533.518
585,9.42021640338319,8.33,22.299,4.938,2.834,0.742,0.141,0.544,0.408,0.407,2.642,0.437,0.335,0.378,0.329,0.515,0.368,0.453,0.404,529.434,466.024
586,9.229147988357855,2.63,449.055,4.6,4.081,0.981,0.137,0.955,0.455,0.337,3.869,0.515,0.298,0.339,0.267,0.444,0.355,0.582,0.62,12805.135,14162.375
587,9.148741651280924,3.56,22.276,5.059,2.889,0.737,0.142,0.57,0.39,0.465,3.174,0.431,0.536,0.372,0.361,0.701,0.499,0.475,0.446,547.496,498.738
588,9.337242168318426,7.76,29.48,5.469,1.491,0.809,0.141,0.6,0.408,0.278,2.034,0.546,0.482,0.414,0.255,0.542,0.574,0.428,0.473,490.282,552.864
589,9.2839966563652,1.94,181.445,19.147,3.65,0.888,0.138,0.34,0.512,0.437,3.779,0.516,0.478,0.487,0.376,0.631,0.427,0.43,0.462,17091.537,18966.959
591,9.119186407719209,5.89,239.966,5.883,3.871,0.961,0.144,0.638,0.428,0.373,2.583,0.492,0.092,0.41,0.127,0.38,0.278,0.48,0.373,8077.732,5340.384
592,9.455931955649724,4.53,27.189,5.004,1.841,0.799,0.139,0.52,0.363,0.365,1.674,0.417,0.298,0.349,0.282,0.497,0.299,0.416,0.382,479.829,434.607
594,9.309803919971486,2.69,435.71,30.332,4.891,0.925,0.139,0.643,0.043,0.444,4.351,0.005,0.057,0.012,0.336,0.015,0.507,0.377,0.294,80608.297,27581.208
595,9.443697499232712,1.42,241.914,97.12,5.211,0.703,0.138,0.284,0.098,0.365,5.207,0.021,0.305,0.032,0.338,0.031,0.353,0.249,0.228,148041.427,77790.231
596,9.431798275933003,5.01,507.287,11.342,3.634,0.971,0.14,0.978,0.483,0.433,3.707,0.454,0.423,0.448,0.382,0.497,0.345,0.631,0.622,29068.88,28417.787
597,9.148741651280924,3.69,322.841,5.665,3.722,0.972,0.143,0.831,0.405,0.303,3.456,0.476,0.263,0.422,0.229,0.512,0.306,0.513,0.483,10190.892,9711.355
598,9.387216143280265,9.19,440.644,13.222,2.757,0.965,0.137,0.663,0.335,0.43,2.652,0.504,0.402,0.32,0.346,0.166,0.615,0.476,0.506,23596.305,25198.97
599,9.397940008672036,8.87,109.035,10.203,4.658,0.88,0.142,0.092,0.422,0.331,5.523,0.272,0.472,0.304,0.364,0.414,0.363,0.282,0.256,6973.851,3455.743
600,9.522878745280336,7.21,181.497,12.155,3.454,0.921,0.139,0.432,0.454,0.409,2.758,0.267,0.225,0.34,0.262,0.327,0.402,0.432,0.26,10692.536,5992.036
602,9.346787486224656,5.2,35.758,8.191,4.641,0.736,0.138,0.144,0.136,0.481,4.282,0.049,0.065,0.053,0.237,0.047,0.622,0.254,0.074,1904.626,967.657
603,9.327902142064282,6.5,21.025,6.211,4.252,0.668,0.139,0.625,0.448,0.405,4.38,0.482,0.457,0.391,0.399,0.78,0.371,0.492,0.486,833.195,807.639
604,9.522878745280336,0.08,24.927,4.756,2.363,0.778,0.139,0.522,0.385,0.374,2.418,0.499,0.381,0.392,0.288,0.536,0.453,0.427,0.436,500.921,514.428
605,9.4089353929735,8.16,302.077,29.95,4.026,0.899,0.138,0.246,0.537,0.329,4.606,0.478,0.452,0.503,0.36,0.461,0.323,0.371,0.363,47145.619,40856.895
608,9.508638306165729,9.29,378.345,5.265,3.089,0.978,0.14,0.61,0.315,0.306,2.681,0.311,0.252,0.316,0.229,0.225,0.342,0.41,0.438,9717.069,9461.056
609,9.309803919971486,6.78,10.851,6.509,3.367,0.524,0.139,0.525,0.585,0.396,4.149,0.564,0.664,0.516,0.444,0.665,0.409,0.502,0.537,387.631,385.153
610,9.619788758288394,0.64,19.564,5.185,3.705,0.688,0.138,0.5,0.501,0.335,4.048,0.463,0.4,0.401,0.433,0.421,0.517,0.445,0.422,597.39,589.743
611,9.568636235841012,6.65,246.928,8.742,6.225,0.943,0.139,0.482,0.504,0.461,6.112,0.474,0.443,0.455,0.436,0.499,0.46,0.482,0.452,17448.429,15988.179
612,9.619788758288394,2.31,232.135,148.077,9.423,0.596,0.138,0.201,0.747,0.352,8.081,0.357,0.26,0.524,0.309,0.365,0.328,0.434,0.301,362250.478,370912.122
614,7.619788758288394,5.15,306.716,162.482,0.803,0.653,0.16,0.511,0.278,0.323,1.011,0.413,0.534,0.333,0.271,0.284,0.337,0.371,0.541,90723.799,140243.248
615,6.978810700930062,4.74,16.833,5.685,3.109,0.657,0.139,0.441,0.471,0.418,2.081,0.677,0.181,0.498,0.281,0.464,0.3,0.443,0.39,488.846,357.025
