mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,31,32,75,76,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
258,9.142667503568733,2.45,12.237,5.488,3.558,0.575,0.137,0.497,0.529,0.487,0.556,0.447,0.485,0.42,0.578,0.405,0.465,8,0.5092064,7.802,5.908,1.079,0.443753,7.39366511,72.608185,293.790985,219.224686
260,8.76447155309245,7.97,54.625,7.181,4.364,0.826,0.136,0.074,0.443,0.451,0.463,0.37,0.404,0.358,0.712,0.323,0.295,10,0.5846754,8.186,5.529,1.102,0.457105,6.75733764,102.827988,272.088501,182.221954
261,9.05551732784983,2.62,266.688,86.368,10.744,0.733,0.138,0.563,0.045,0.458,0.051,0.342,0.047,0.388,0.014,0.372,0.271,6,0.4663598,7.931,5.293,1.072,0.449979,8.8659922,108.800446,236.946808,190.800446
262,9.022276394711152,6.44,16.855,7.42,1.818,0.646,0.137,0.451,0.459,0.416,0.372,0.542,0.393,0.361,0.408,0.444,0.429,7,0.5498135,8.466,6.097,1.063,0.483915,8.48585545,104.604256,311.707489,195.616196
263,9.1249387366083,8.79,21.716,6.833,4.079,0.666,0.138,0.432,0.477,0.304,0.376,0.449,0.387,0.311,0.418,0.309,0.4,10,0.4301764,9.799,6.338,1.079,0.551322,3.60507752,99.278488,247.69519,196.757492
264,9.036212172654444,5.49,249.515,6.865,3.666,0.96,0.138,0.503,0.442,0.412,0.571,0.401,0.432,0.405,0.401,0.458,0.531,8,0.3858028,9.609,5.26,1.053,0.555545,3.60160992,79.575226,240.476456,200.962585
265,8.892790030352131,8.0,121.458,10.727,4.322,0.89,0.137,0.074,0.457,0.343,0.299,0.304,0.387,0.34,0.274,0.267,0.244,6,0.3403001,9.976,5.061,1.068,0.598813,4.79309761,93.002602,289.884735,219.10321
266,8.920818753952375,2.92,244.207,8.641,3.827,0.951,0.137,0.791,0.352,0.414,0.543,0.39,0.37,0.318,0.547,0.547,0.63,6,0.3007419,9.622,5.124,1.075,0.613358,5.96284261,104.438202,252.751694,236.580627
267,9.096910013008056,1.22,416.896,9.679,3.41,0.97,0.135,0.444,0.373,0.358,0.326,0.431,0.35,0.337,0.407,0.311,0.432,8,0.3973967,9.77,6.328,1.055,0.576187,7.82152121,97.046417,282.834717,226.030518
268,9.200659450546418,1.4,269.055,80.799,2.586,0.763,0.137,0.92,0.175,0.306,0.157,0.447,0.181,0.311,0.149,0.363,0.546,8,0.4931928,8.507,5.927,1.056,0.47897,6.65536361,105.865318,396.067963,254.790695
269,8.935542010773082,7.17,409.937,272.118,3.098,0.598,0.136,0.45,0.51,0.434,0.35,0.293,0.412,0.325,0.229,0.345,0.337,8,0.3006782,10.447,5.6,1.063,0.675424,6.86711852,104.013306,249.052521,198.666504
270,9.102372908709558,0.62,13.142,8.758,4.463,0.499,0.138,0.491,0.439,0.426,0.363,0.459,0.393,0.397,0.372,0.381,0.406,10,0.3862651,8.818,5.53,1.072,0.499514,9.71281539,85.061089,261.671967,249.939819
271,9.397940008672036,2.0,289.433,9.711,3.395,0.957,0.141,0.973,0.43,0.405,0.424,0.402,0.394,0.322,0.691,0.405,0.603,9,0.3555367,8.94,5.327,1.063,0.523888,5.13032394,105.438614,292.947723,224.334366
272,9.075720713938118,0.76,14.243,5.238,3.721,0.614,0.136,0.48,0.42,0.504,0.456,0.374,0.385,0.423,0.493,0.341,0.398,7,0.5421091,7.831,5.86,1.043,0.458293,7.74606467,80.409302,225.565628,234.33493
273,9.173925197299171,2.33,315.378,11.047,4.244,0.954,0.135,0.953,0.494,0.444,0.371,0.542,0.441,0.435,0.417,0.441,0.606,5,0.5109771,7.542,5.295,1.105,0.438555,10.1820851,86.10791,302.960938,252.90271
274,9.207608310501746,4.39,103.671,13.639,4.394,0.852,0.137,0.078,0.375,0.387,0.297,0.427,0.371,0.368,0.226,0.456,0.261,10,0.273152,9.5,5.429,1.118,0.610159,8.82065337,97.703865,250.953003,208.34668
275,8.400116927926312,0.51,29.38,8.021,1.518,0.755,0.136,0.485,0.428,0.331,0.515,0.24,0.422,0.238,0.583,0.309,0.429,9,0.2332263,10.178,5.329,1.041,0.625701,6.70029799,114.234215,254.834747,268.314819
276,9.031517051446064,9.08,219.92,9.346,3.159,0.946,0.136,0.91,0.433,0.426,0.89,0.416,0.473,0.391,0.455,0.491,0.751,7,0.480938,10.106,6.166,1.079,0.590494,3.46987919,83.960274,266.920502,218.116959
277,8.838631997765026,3.27,231.559,60.779,7.805,0.771,0.136,0.243,0.067,0.381,0.171,0.376,0.104,0.357,0.056,0.359,0.267,8,0.3866907,10.192,5.896,1.056,0.614455,5.57010115,89.160248,281.626526,237.531525
278,8.962573502059376,0.27,36.614,5.952,1.924,0.823,0.136,0.517,0.375,0.331,0.437,0.282,0.397,0.232,0.477,0.423,0.42,7,0.2589259,10.306,5.722,1.055,0.67572,5.46470556,84.718674,252.005829,193.97258
279,9.013228265733757,2.07,63.761,9.59,4.712,0.817,0.136,0.072,0.497,0.453,0.408,0.12,0.498,0.298,0.656,0.419,0.178,8,0.5255151,8.455,5.486,1.072,0.474955,7.36454367,94.914917,261.251801,194.391663
280,8.607303046740334,5.03,203.123,6.055,4.678,0.95,0.133,0.695,0.55,0.447,0.528,0.424,0.515,0.409,0.457,0.472,0.515,8,0.4103736,10.008,6.063,1.071,0.588168,3.86068339,86.634102,292.641541,273.346954
281,8.492144128304169,9.35,156.982,12.928,4.845,0.898,0.134,0.188,0.479,0.525,0.37,0.5,0.394,0.474,0.324,0.528,0.382,8,0.6610356,8.715,5.656,1.064,0.459917,11.1433089,97.945724,271.397644,242.294205
282,8.98296666070122,4.39,12.951,6.756,3.709,0.553,0.135,0.553,0.443,0.449,0.419,0.451,0.407,0.384,0.506,0.351,0.422,8,0.5214498,8.247,5.521,1.067,0.458431,7.38427393,101.511383,262.273743,200.116623
283,8.508638306165727,7.58,514.313,161.587,12.513,0.747,0.134,0.78,0.476,0.402,0.445,0.621,0.455,0.463,0.435,0.414,0.627,5,0.3498966,10.018,5.465,1.078,0.594602,5.54370906,126.832039,292.582855,271.063263
284,9.346787486224656,1.23,512.079,13.689,3.497,0.968,0.137,0.878,0.458,0.369,0.451,0.339,0.441,0.305,0.595,0.312,0.613,13,0.3548309,9.912,6.291,1.034,0.641557,4.40650669,87.61657,238.03038,304.422211
285,8.924453038607469,7.49,28.688,6.793,3.611,0.734,0.134,0.579,0.456,0.41,0.424,0.264,0.411,0.314,0.552,0.304,0.432,9,0.3559655,10.395,6.433,1.093,0.614084,7.38930352,82.210587,223.406708,240.986298
286,9.2839966563652,5.02,243.554,7.944,4.019,0.953,0.135,0.94,0.39,0.336,0.354,0.296,0.366,0.288,0.455,0.213,0.514,6,0.2713048,10.798,6.183,1.103,0.583582,5.06145601,101.072533,260.531067,218.78653
287,8.892790030352131,0.94,104.781,8.467,5.646,0.881,0.137,0.175,0.453,0.479,0.382,0.347,0.398,0.39,0.398,0.429,0.333,5,0.5129499,8.134,5.022,1.048,0.442193,7.59418357,86.289917,303.419373,265.940521
288,8.424812155072338,6.7,21.591,5.585,3.792,0.697,0.137,0.472,0.341,0.402,0.348,0.411,0.311,0.34,0.367,0.414,0.381,7,0.3959315,9.308,5.568,1.1,0.530814,7.6260618,127.879715,227.354431,271.612518
289,9.292429823902063,9.91,54.692,19.87,5.703,0.681,0.135,0.037,0.031,0.502,0.015,0.031,0.016,0.199,0.025,0.143,0.062,6,0.4385535,8.568,5.993,1.072,0.510713,5.3495994,91.190674,367.94986,331.307678
290,8.590066876668706,1.1,373.501,10.97,3.023,0.964,0.136,0.47,0.408,0.418,0.314,0.437,0.357,0.349,0.366,0.47,0.416,6,0.3600593,9.303,5.193,1.064,0.494945,8.82258221,126.528709,216.465698,242.94014
291,8.91721462968355,3.32,10.709,8.108,3.123,0.488,0.138,0.437,0.353,0.418,0.378,0.274,0.403,0.303,0.378,0.419,0.58,8,0.5065796,9.086,5.056,1.085,0.486978,10.1988838,75.591782,215.163269,218.525238
292,9.522878745280336,2.02,12.812,8.501,3.298,0.521,0.134,0.521,0.439,0.417,0.505,0.389,0.41,0.366,0.463,0.35,0.443,5,0.5085341,9.077,5.563,1.08,0.479518,10.0989023,111.159485,305.629456,225.026535
293,9.619788758288394,3.28,423.564,9.311,4.19,0.969,0.138,0.394,0.461,0.419,0.336,0.406,0.361,0.362,0.488,0.445,0.333,9,0.5405231,8.705,5.196,1.1,0.472602,4.92831306,92.06385,232.033783,230.443359
294,9.568636235841012,7.7,309.337,32.213,8.318,0.884,0.138,0.939,0.04,0.512,0.029,0.434,0.025,0.481,0.018,0.449,0.492,7,0.5750291,8.327,5.494,1.08,0.463263,7.17173458,113.683594,269.341492,221.327148
295,8.65169513695184,2.31,18.205,7.206,4.261,0.614,0.136,0.498,0.493,0.337,0.386,0.471,0.405,0.354,0.398,0.394,0.445,7,0.2967024,9.381,5.263,1.077,0.529071,11.6673788,102.33165,213.103577,233.079727
297,9.214670164989233,3.87,53.118,5.829,1.705,0.876,0.134,0.556,0.367,0.309,0.416,0.334,0.356,0.22,0.59,0.413,0.415,9,0.1828659,11.011,6.808,1.082,0.742671,6.65678605,105.445023,297.216583,223.412903
298,9.200659450546418,9.56,13.893,4.848,4.316,0.603,0.138,0.575,0.603,0.409,0.465,0.453,0.427,0.467,0.623,0.408,0.443,4,0.5921253,7.855,5.431,1.081,0.45456,9.78979159,105.832352,246.884277,178.629059
299,9.10790539730952,1.4,49.116,4.299,1.935,0.887,0.133,0.462,0.327,0.389,0.381,0.289,0.322,0.284,0.397,0.338,0.351,6,0.2415485,11.189,6.534,1.055,0.694668,10.9994169,91.407028,303.548279,208.244019
300,8.950781977329818,0.87,45.704,3.779,2.184,0.885,0.137,0.591,0.31,0.332,0.412,0.372,0.315,0.252,0.325,0.689,0.468,7,0.2410323,10.309,5.432,1.037,0.729872,2.47709928,111.68335,231.400894,216.200928
301,8.943095148663527,2.02,26.701,12.09,4.747,0.613,0.136,0.188,0.073,0.57,0.054,0.016,0.029,0.12,0.047,0.132,0.095,8,0.3317957,9.767,5.5,1.062,0.556444,5.82251366,71.786842,283.23407,231.975464
302,8.958607314841775,9.76,303.534,6.709,3.918,0.966,0.136,0.958,0.461,0.545,0.412,0.534,0.38,0.504,0.363,0.472,0.64,6,0.5624758,7.707,5.26,1.089,0.44736,8.59086689,121.149521,260.083466,205.06398
303,8.97061622231479,8.22,74.466,9.745,4.306,0.841,0.138,0.106,0.4,0.334,0.237,0.441,0.33,0.29,0.369,0.456,0.276,4,0.4950583,9.04,5.124,1.09,0.503493,4.40314002,87.227371,291.198578,229.895752
304,9.244125144327509,7.42,38.517,4.991,1.54,0.855,0.138,0.539,0.331,0.362,0.404,0.566,0.331,0.314,0.38,0.503,0.483,7,0.2691312,10.202,5.161,1.073,0.656413,5.36203246,119.419022,212.101028,254.839767
305,8.186419011431807,5.6,99.822,20.415,10.768,0.762,0.136,0.118,0.018,0.404,0.052,0.266,0.019,0.342,0.012,0.035,0.118,9,0.4024217,9.228,5.47,1.079,0.469869,6.95969097,90.912056,288.163605,259.073151
306,9.481486060122112,9.39,13.228,9.416,4.165,0.493,0.139,0.625,0.419,0.453,0.323,0.389,0.415,0.383,0.338,0.312,0.442,7,0.3388967,9.708,5.397,1.081,0.517832,5.03892839,60.341312,245.847672,218.320114
307,9.2839966563652,6.34,14.058,8.952,2.336,0.555,0.139,0.522,0.517,0.408,0.355,0.363,0.421,0.304,0.465,0.417,0.449,5,0.4658407,8.979,5.191,1.062,0.516081,7.39256677,64.908386,219.245087,204.751968
308,9.193820026016112,6.0,211.294,8.551,2.307,0.951,0.142,0.688,0.381,0.338,0.399,0.293,0.331,0.236,0.18,0.315,0.537,7,0.2622524,8.418,5.573,1.064,0.531381,9.68639777,80.575928,243.008911,187.100281
309,9.275724130399212,2.33,31.937,5.529,2.905,0.791,0.138,0.541,0.346,0.436,0.42,0.439,0.33,0.356,0.696,0.381,0.416,13,0.1746315,9.543,6.305,1.069,0.58475,7.46412543,74.376411,229.80545,189.870499
310,9.2839966563652,3.87,342.55,146.306,1.871,0.698,0.143,0.611,0.449,0.272,0.411,0.562,0.423,0.265,0.414,0.39,0.555,11,0.2470924,8.67,5.371,1.101,0.505191,10.6637675,80.176178,381.116394,242.619995
311,9.10790539730952,6.83,204.947,10.325,4.672,0.932,0.141,0.179,0.487,0.441,0.429,0.368,0.439,0.339,0.396,0.465,0.335,8,0.2597339,8.441,5.533,1.071,0.485502,6.51232481,68.210083,235.996353,177.230392
312,9.337242168318426,3.89,18.657,5.943,3.437,0.665,0.139,0.5,0.393,0.404,0.466,0.23,0.372,0.283,0.635,0.255,0.377,10,0.2435896,8.522,6.066,1.065,0.508212,7.98233656,88.122513,281.288818,216.621521
313,9.167491087293763,7.69,10.867,7.103,2.874,0.521,0.138,0.456,0.442,0.446,0.5,0.262,0.416,0.314,0.472,0.234,0.391,11,0.4249344,8.102,5.556,1.081,0.445266,5.92996668,75.90976,258.083374,244.888733
314,8.782516055786093,9.41,147.654,6.08,2.408,0.946,0.14,0.395,0.482,0.37,0.354,0.283,0.388,0.321,0.376,0.375,0.295,9,0.2907983,8.473,5.701,1.091,0.566102,6.2120955,66.728333,230.218796,192.135956
315,9.119186407719209,4.44,45.942,31.8,5.056,0.555,0.136,0.23,0.063,0.297,0.058,0.392,0.028,0.316,0.013,0.383,0.213,11,0.2353195,10.462,5.811,1.132,0.674201,6.96690761,74.228531,301.849945,231.262146
316,9.267606240177033,5.57,88.202,8.566,3.527,0.879,0.138,0.075,0.41,0.393,0.124,0.016,0.191,0.13,0.244,0.299,0.053,11,0.2725098,9.036,5.873,1.087,0.572087,9.75627312,106.329529,282.55127,217.03891
317,9.244125144327509,9.62,186.954,15.875,1.432,0.915,0.137,0.449,0.376,0.348,0.329,0.432,0.353,0.263,0.288,0.499,0.459,8,0.394794,10.112,5.807,1.068,0.580848,8.09448685,81.933563,263.89447,180.367554
318,9.346787486224656,4.23,378.961,82.825,3.555,0.814,0.138,0.644,0.132,0.303,0.124,0.499,0.125,0.325,0.14,0.312,0.365,8,0.2128467,9.32,5.705,1.065,0.613218,10.1245688,77.201416,278.689728,201.481705
319,9.259637310505756,9.58,205.802,101.093,15.24,0.639,0.137,0.273,0.189,0.466,0.341,0.515,0.226,0.459,0.404,0.495,0.404,10,0.3725321,10.035,6.546,1.048,0.674494,10.3027336,93.022415,262.43869,236.096191
320,9.193820026016112,1.73,60.304,51.47,1.747,0.531,0.139,0.078,0.078,0.32,0.022,0.305,0.04,0.259,0.025,0.32,0.124,12,0.1402962,8.942,6.01,1.04,0.59502,6.99724657,74.242111,255.451965,187.343781
321,9.09151498112135,8.86,204.125,21.919,2.254,0.894,0.139,0.545,0.449,0.269,0.389,0.471,0.423,0.256,0.46,0.405,0.554,9,0.2703303,9.131,6.013,1.053,0.594457,6.73746059,109.347542,258.475281,184.368469
322,9.136677139879543,9.57,374.014,6.732,1.699,0.978,0.139,0.568,0.338,0.467,0.37,0.305,0.315,0.309,0.271,0.407,0.458,12,0.1760085,9.177,6.078,1.119,0.582768,10.8694632,84.321503,231.47319,258.597717
323,8.698970004336019,1.74,65.166,25.632,3.305,0.692,0.136,0.097,0.432,0.306,0.271,0.392,0.407,0.272,0.076,0.338,0.246,9,0.2662865,10.033,5.909,1.032,0.674092,5.24883184,116.068359,258.070251,212.840973
324,8.96657624451305,4.3,21.759,7.101,1.946,0.706,0.136,0.477,0.54,0.375,0.431,0.492,0.445,0.316,0.541,0.382,0.456,11,0.3249594,9.299,6.201,1.065,0.532153,9.93432012,135.365234,238.000946,210.902939
325,8.809668301829708,8.58,210.947,165.673,8.024,0.548,0.138,0.204,0.23,0.353,0.182,0.329,0.199,0.308,0.17,0.281,0.263,12,0.2557793,9.437,6.273,1.063,0.659741,3.54706127,72.228943,297.475098,252.903671
326,8.847711655616944,8.91,34.628,4.287,2.407,0.838,0.138,0.527,0.306,0.382,0.438,0.298,0.317,0.26,0.37,0.491,0.393,8,0.1953692,9.601,5.876,1.084,0.615124,6.58647518,66.017929,230.165253,185.482605
327,8.806875401645538,9.15,166.317,12.0,2.458,0.92,0.139,0.142,0.378,0.302,0.381,0.282,0.356,0.278,0.348,0.214,0.27,7,0.3070231,9.604,5.939,1.093,0.599811,7.38631074,95.562698,210.019333,185.783875
328,8.8153085691824,7.08,531.136,26.567,7.305,0.94,0.139,0.811,0.524,0.316,0.456,0.306,0.47,0.255,0.508,0.422,0.523,10,0.2006556,9.504,5.977,1.104,0.585403,9.41650896,133.82811,261.447632,204.283813
329,8.87942606879415,8.2,253.191,9.285,1.017,0.961,0.143,0.716,0.426,0.337,0.36,0.255,0.412,0.234,0.352,0.16,0.495,8,0.1737681,8.017,5.668,1.078,0.517611,9.29985575,67.107178,203.25264,166.760956
330,8.67366413907125,5.5,74.921,26.431,1.206,0.731,0.138,0.103,0.432,0.351,0.359,0.135,0.407,0.202,0.461,0.202,0.241,7,0.3009318,9.247,5.769,1.083,0.552538,8.93551412,61.409187,275.883942,230.272415
331,8.6345120151091,6.17,118.409,25.518,1.761,0.813,0.138,0.141,0.44,0.31,0.32,0.267,0.39,0.203,0.36,0.559,0.236,6,0.1956688,8.796,6.205,1.049,0.613949,5.58461649,82.35862,285.564514,205.229065
332,8.51999305704285,2.52,315.127,12.262,5.41,0.947,0.142,0.918,0.379,0.376,0.359,0.432,0.322,0.397,0.373,0.425,0.592,7,0.2532001,8.922,5.566,1.064,0.520002,5.56433212,65.411102,229.485397,190.914215
333,8.910094888560602,9.91,303.463,22.408,3.757,0.921,0.137,0.968,0.445,0.39,0.472,0.409,0.487,0.356,0.527,0.386,0.62,12,0.2010299,9.604,6.495,1.103,0.641278,4.17080281,102.043747,314.119171,291.878784
334,9.229147988357855,1.17,25.454,5.857,1.527,0.775,0.141,0.493,0.452,0.273,0.394,0.391,0.375,0.207,0.485,0.626,0.398,13,0.2196309,8.57,6.284,1.054,0.545583,7.05778393,60.273796,243.12767,155.611786
335,9.161150909262744,0.34,33.817,5.229,1.764,0.829,0.139,0.565,0.295,0.356,0.388,0.303,0.294,0.237,0.345,0.582,0.391,9,0.2193734,8.991,6.288,1.072,0.614628,8.35137281,113.263947,249.318939,233.288147
336,9.356547323513812,9.6,42.915,32.67,2.762,0.548,0.138,0.057,0.584,0.278,0.044,0.495,0.044,0.313,0.019,0.357,0.243,8,0.324454,9.618,6.253,1.081,0.615778,4.70541976,90.570236,283.230957,179.087189
337,9.42021640338319,7.8,22.173,4.902,1.935,0.764,0.143,0.522,0.323,0.427,0.404,0.366,0.311,0.325,0.386,0.532,0.391,11,0.2834967,8.238,5.705,1.049,0.512742,7.12906876,78.409134,254.641617,131.117126
338,9.040958607678906,8.43,213.356,189.922,13.145,0.512,0.134,0.367,0.39,0.322,0.326,0.237,0.312,0.253,0.284,0.205,0.294,7,0.5281402,9.349,6.118,1.079,0.517969,6.30186631,113.60141,244.873596,208.460098
339,9.275724130399212,8.98,214.78,11.113,2.735,0.939,0.136,0.708,0.422,0.345,0.357,0.412,0.386,0.284,0.446,0.374,0.423,8,0.3376667,9.528,5.809,1.056,0.58024,5.37107345,116.946159,288.388885,203.453156
340,8.832682665251824,9.69,26.168,4.375,2.79,0.785,0.14,0.5,0.353,0.325,0.4,0.282,0.32,0.236,0.404,0.35,0.365,7,0.3786471,8.927,5.876,1.078,0.54831,9.02172981,75.135033,218.019852,195.220856
341,8.935542010773082,7.59,35.011,5.77,1.501,0.828,0.137,0.507,0.491,0.266,0.405,0.307,0.407,0.191,0.408,0.618,0.392,11,0.2898887,9.853,6.201,1.07,0.62558,11.905739,59.956757,216.724243,225.027435
342,8.777283528852417,7.21,167.752,15.325,4.465,0.894,0.142,0.236,0.421,0.397,0.257,0.421,0.345,0.366,0.301,0.548,0.277,8,0.2596188,8.977,6.048,1.071,0.553749,8.71531343,82.807426,254.704224,175.70723
343,9.142667503568733,6.77,17.337,7.561,1.871,0.648,0.145,0.496,0.422,0.317,0.433,0.457,0.406,0.276,0.491,0.486,0.4,8,0.2698363,7.886,4.628,1.038,0.480733,1.66014446,76.073509,219.065918,142.116165
344,9.05551732784983,3.49,344.376,21.347,7.461,0.923,0.144,0.799,0.021,0.409,0.101,0.35,0.02,0.389,0.007,0.364,0.471,6,0.2588135,8.094,4.489,1.023,0.466547,3.50254438,82.965561,250.121292,127.830765
345,9.236572006437065,4.89,155.564,27.968,5.333,0.824,0.137,0.109,0.485,0.361,0.47,0.311,0.479,0.317,0.531,0.502,0.327,10,0.2794284,10.12,5.98,1.103,0.604987,9.4948806,77.063728,304.59021,252.751373
346,9.173925197299171,9.07,248.634,9.407,2.935,0.953,0.141,0.328,0.502,0.425,0.456,0.384,0.439,0.314,0.438,0.565,0.426,10,0.2278018,8.078,4.456,1.043,0.473077,5.59163238,90.398422,241.121811,201.11412
347,9.10790539730952,4.28,173.969,5.652,1.547,0.96,0.139,0.653,0.363,0.259,0.445,0.275,0.36,0.172,0.361,0.55,0.402,10,0.2205978,9.394,6.033,1.024,0.589912,3.76141646,110.059418,251.274567,150.485596
348,9.167491087293763,7.76,22.37,7.086,0.963,0.735,0.142,0.544,0.38,0.307,0.445,0.301,0.356,0.216,0.628,0.307,0.376,7,0.1635405,7.88,5.631,1.073,0.511736,6.36164638,89.683563,211.965179,214.214722
349,9.346787486224656,3.25,392.039,6.515,4.692,0.972,0.14,0.903,0.383,0.558,0.371,0.46,0.341,0.42,0.543,0.592,0.596,10,0.2970904,8.761,5.698,1.117,0.573966,9.93790603,86.249474,264.36026,217.702026
350,8.910094888560602,2.59,259.49,18.226,2.408,0.926,0.141,0.537,0.505,0.525,0.384,0.434,0.393,0.426,0.284,0.546,0.424,4,0.2733272,8.771,4.899,1.022,0.534982,4.42925258,60.463455,225.706543,156.062988
351,8.517126416391246,4.43,37.408,4.516,1.606,0.859,0.137,0.496,0.296,0.32,0.417,0.301,0.289,0.208,0.363,0.601,0.38,7,0.3164647,9.718,4.522,1.021,0.632929,2.90229436,54.457508,248.306778,194.76181
353,8.701146923590294,7.74,20.043,7.254,1.644,0.693,0.135,0.458,0.529,0.363,0.408,0.293,0.438,0.258,0.403,0.496,0.369,8,0.4294283,8.184,5.662,1.036,0.509978,2.87784239,98.233994,249.945679,226.035904
354,9.119186407719209,3.63,112.04,10.13,4.989,0.881,0.145,0.166,0.417,0.412,0.391,0.309,0.366,0.332,0.584,0.428,0.316,7,0.1146919,7.296,4.693,1.036,0.468982,4.19695414,67.049995,233.258942,128.304749
355,8.1518108830086,4.61,429.453,51.723,3.501,0.886,0.133,0.919,0.075,0.296,0.025,0.426,0.043,0.293,0.029,0.348,0.443,9,0.3906583,10.704,6.66,1.074,0.726165,6.41656051,102.182327,263.224884,246.429214
356,8.899629454882437,5.8,258.753,13.494,1.986,0.944,0.144,0.592,0.535,0.42,0.425,0.366,0.475,0.326,0.569,0.362,0.534,7,0.2415224,8.088,4.868,1.044,0.467939,7.3715516,103.433952,204.45993,148.058151
357,8.586700235918748,5.84,19.376,7.833,2.699,0.648,0.142,0.593,0.422,0.416,0.432,0.463,0.408,0.341,0.598,0.597,0.448,6,0.2596436,8.999,5.614,1.06,0.518172,7.12792771,84.450371,219.762054,193.090729
358,8.570247719997592,8.97,226.063,10.512,6.98,0.928,0.143,0.516,0.423,0.368,0.41,0.259,0.41,0.255,0.431,0.345,0.423,6,0.221981,8.467,5.09,1.064,0.487879,5.68636523,42.836365,221.801239,148.701782
359,8.53313237964589,3.0,19.012,9.049,2.352,0.625,0.142,0.592,0.382,0.317,0.323,0.462,0.356,0.284,0.518,0.371,0.408,6,0.2948691,8.871,5.093,1.064,0.505897,4.88423855,85.794762,211.445358,172.24379
360,8.301029995663981,8.25,14.895,10.095,3.713,0.519,0.139,0.61,0.491,0.401,0.329,0.246,0.395,0.29,0.493,0.33,0.393,6,0.4255387,9.529,4.916,1.069,0.51045,5.90428597,104.606781,244.594666,188.477493
361,8.65169513695184,7.04,69.594,7.286,3.681,0.864,0.14,0.105,0.34,0.35,0.427,0.286,0.364,0.255,0.446,0.456,0.261,8,0.2564916,8.951,6.241,1.075,0.538534,4.41156118,91.753822,276.414215,165.062943
362,8.642065152999546,9.74,322.614,11.32,2.098,0.96,0.144,0.493,0.475,0.364,0.474,0.532,0.428,0.303,0.601,0.589,0.516,7,0.2397051,8.476,4.569,1.081,0.514265,6.03526624,65.470779,328.375305,258.158203
363,8.866461091629782,8.85,238.264,82.864,3.515,0.734,0.144,0.482,0.343,0.363,0.474,0.303,0.339,0.315,0.792,0.267,0.444,4,0.2777851,8.083,4.713,1.07,0.517926,5.81543142,76.791946,341.600647,239.479294
364,8.7594507517174,4.83,17.807,8.654,1.698,0.632,0.144,0.566,0.394,0.276,0.281,0.392,0.354,0.219,0.399,0.466,0.404,5,0.2548352,8.478,4.792,1.062,0.516213,6.56580462,93.810829,397.700684,260.367615
365,9.050609993355089,9.4,231.32,96.66,7.834,0.689,0.137,0.643,0.121,0.445,0.021,0.418,0.047,0.43,0.042,0.656,0.445,5,0.2942183,8.355,5.569,1.08,0.496601,6.83149451,82.761063,293.305298,229.414032
366,8.5654310959658,2.56,19.717,8.763,1.715,0.653,0.143,0.544,0.412,0.254,0.337,0.448,0.363,0.225,0.471,0.402,0.446,3,0.1665973,8.498,4.8,1.059,0.545109,7.21922925,64.848122,268.974915,203.781799
367,8.913640169325252,0.05,26.613,7.17,1.869,0.746,0.141,0.587,0.338,0.355,0.393,0.346,0.348,0.242,0.456,0.584,0.38,8,0.2734133,8.871,4.767,1.03,0.538846,6.56773585,90.870926,277.257416,185.662247
368,8.906578314837764,0.75,51.548,18.967,4.447,0.688,0.139,0.035,0.556,0.397,0.003,0.014,0.453,0.38,0.504,0.491,0.145,7,0.2088102,8.985,5.312,1.073,0.517186,6.63453007,91.916046,377.293518,220.404541
369,8.296708621881338,1.01,66.109,34.842,12.979,0.58,0.14,0.088,0.09,0.212,0.167,0.002,0.105,0.015,0.158,0.023,0.12,3,0.3003347,9.168,4.753,1.082,0.563554,7.13480525,117.781845,263.279907,178.828995
370,8.958607314841775,6.33,27.109,8.433,2.325,0.716,0.136,0.591,0.405,0.318,0.307,0.524,0.372,0.305,0.367,0.373,0.477,11,0.440671,9.961,5.964,1.118,0.610121,10.6346813,91.029861,299.490784,281.221313
371,8.26121944151563,5.2,29.058,6.256,2.39,0.771,0.138,0.619,0.294,0.4,0.358,0.274,0.314,0.255,0.418,0.484,0.382,9,0.242193,9.389,5.41,1.062,0.576777,2.95051491,119.741074,273.085938,184.326859
372,8.698970004336019,1.4,47.214,5.822,3.086,0.841,0.132,0.602,0.313,0.441,0.374,0.372,0.319,0.33,0.452,0.44,0.443,10,0.2765536,10.858,6.669,1.101,0.722304,9.33708544,64.03392,342.101501,288.79538
373,9.096910013008056,5.35,14.332,8.823,1.838,0.573,0.147,0.533,0.436,0.223,0.38,0.397,0.41,0.196,0.561,0.511,0.357,7,0.2539343,7.319,4.575,1.068,0.45569,7.19631186,87.33165,249.268906,137.064774
374,7.852632892206214,8.34,27.847,6.59,1.708,0.77,0.141,0.522,0.308,0.343,0.35,0.348,0.304,0.242,0.345,0.586,0.362,3,0.1795429,9.24,4.543,1.068,0.56312,6.79548399,92.24044,234.223297,174.054703
375,8.995678626217357,5.17,503.878,127.43,2.8,0.795,0.144,0.723,0.576,0.285,0.866,0.299,0.714,0.207,0.916,0.282,0.563,5,0.3605672,8.351,4.656,1.062,0.494227,7.69631798,79.612991,1108.841431,168.393997
