mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
375,8.995678626217357,2.68,108.379,9.051,1.842,0.909,0.144,0.1,0.457,0.244,0.447,0.397,0.199,0.533,0.506,0.267,0.289,6,0.3394823,8.181,4.492,1.064,0.507767,6.32940372,96.597107,1133.865234,190.815384
376,8.860120913598763,1.89,158.121,9.757,3.626,0.922,0.146,0.302,0.376,0.318,0.274,0.337,0.288,0.388,0.218,0.332,0.302,7,0.1979519,8.092,4.514,1.049,0.51895,5.89273945,73.045792,240.445648,222.978851
379,8.958607314841775,3.96,15.971,5.753,3.305,0.638,0.142,0.566,0.431,0.397,0.451,0.236,0.27,0.521,0.233,0.464,0.385,9,0.2189483,8.272,5.564,1.054,0.475335,8.983297,114.050217,498.862152,281.301239
380,9.040958607678906,4.57,293.051,21.932,3.083,0.921,0.141,0.719,0.568,0.443,0.335,0.508,0.382,0.433,0.447,0.577,0.53,5,0.3163709,8.485,5.295,1.035,0.508575,5.55195659,79.455704,242.849335,185.644058
381,8.826813731587725,9.87,15.289,8.131,1.88,0.604,0.139,0.531,0.372,0.332,0.302,0.447,0.27,0.379,0.668,0.412,0.425,8,0.3549893,8.588,6.001,1.076,0.488622,7.24747677,71.326889,216.919296,223.865509
382,8.931814138253838,4.15,199.853,6.891,4.525,0.946,0.144,0.384,0.428,0.416,0.342,0.404,0.356,0.241,0.408,0.409,0.363,9,0.3155918,7.929,4.988,1.077,0.454522,8.21586554,100.660576,541.322998,316.386749
383,8.876148359032914,2.17,229.392,10.52,3.859,0.941,0.14,0.477,0.393,0.454,0.285,0.45,0.384,0.327,0.499,0.441,0.348,9,0.2201231,9.132,5.627,1.058,0.494743,5.93595674,104.545258,268.99942,248.419678
384,8.94692155651658,3.93,30.204,4.68,1.594,0.828,0.142,0.581,0.361,0.256,0.39,0.431,0.211,0.497,0.545,0.399,0.404,8,0.3349996,8.646,5.398,1.069,0.549125,2.31598904,79.80397,451.444214,282.026337
385,8.97061622231479,4.81,44.55,21.286,5.574,0.624,0.142,0.036,0.516,0.381,0.002,0.368,0.357,0.187,0.599,0.311,0.248,8,0.2737242,8.233,5.568,1.05,0.509357,6.25494858,66.463791,457.947937,249.877701
386,8.995678626217357,7.19,15.344,5.561,3.655,0.625,0.142,0.57,0.402,0.489,0.542,0.333,0.344,0.436,0.396,0.487,0.43,6,0.3273185,8.121,5.33,1.093,0.469525,9.53417327,133.384552,418.056732,240.723358
387,9.2518119729938,9.31,120.342,21.804,4.652,0.82,0.144,0.149,0.518,0.298,0.32,0.435,0.338,0.375,0.336,0.322,0.309,7,0.1031616,8.396,5.194,1.044,0.526516,3.16519921,62.199104,421.268951,209.068405
388,8.913640169325252,3.1,21.28,4.714,1.788,0.766,0.144,0.505,0.399,0.284,0.465,0.378,0.242,0.369,0.58,0.396,0.387,6,0.2670445,8.066,5.159,1.072,0.487063,6.25940966,88.630417,454.8078,244.15979
389,9.036212172654444,0.69,22.288,4.88,2.582,0.749,0.142,0.543,0.4,0.369,0.502,0.416,0.274,0.591,0.529,0.437,0.419,8,0.2571376,8.343,5.43,1.06,0.502973,5.81369349,66.19368,415.753326,267.417664
390,9.267606240177033,6.82,97.335,15.292,4.412,0.832,0.14,0.111,0.401,0.296,0.291,0.409,0.305,0.269,0.326,0.269,0.278,9,0.3648527,8.894,5.467,1.08,0.520174,7.59810691,74.210754,254.163849,240.951691
391,9.356547323513812,5.29,177.982,19.373,7.019,0.871,0.141,0.465,0.021,0.277,0.106,0.123,0.173,0.009,0.119,0.254,0.286,8,0.2229321,9.147,5.504,1.092,0.559212,9.13850424,62.226212,209.164505,206.246597
392,9.2518119729938,9.71,29.605,7.02,1.616,0.774,0.14,0.593,0.343,0.25,0.341,0.318,0.184,0.427,0.568,0.395,0.371,7,0.1916192,8.925,5.468,1.07,0.570627,9.45440657,62.347885,264.226349,235.071655
393,9.4089353929735,4.81,181.346,95.548,9.906,0.632,0.137,0.364,0.08,0.405,0.521,0.414,0.364,0.07,0.66,0.283,0.49,11,0.3610945,9.971,5.808,1.078,0.597812,8.62693586,68.264893,257.365601,249.105637
394,9.387216143280265,5.25,213.912,104.183,52.35,0.577,0.13,0.103,0.127,0.094,0.074,0.023,0.046,0.048,0.039,0.108,0.065,10,0.3574128,11.474,7.013,1.084,0.717992,11.5434607,94.484276,364.554718,243.440323
395,9.259637310505756,4.67,395.645,13.891,4.861,0.955,0.144,0.507,0.377,0.313,0.232,0.383,0.318,0.336,0.312,0.399,0.329,8,0.1822367,7.99,5.09,1.058,0.478069,7.66943562,47.579117,198.064056,157.919022
396,9.327902142064282,0.13,23.585,4.798,2.183,0.772,0.142,0.549,0.377,0.436,0.465,0.512,0.375,0.441,0.542,0.454,0.452,8,0.2194413,8.364,5.586,1.026,0.516177,8.80847116,69.707535,220.684189,202.540344
397,9.42021640338319,7.67,72.802,9.04,4.631,0.842,0.141,0.148,0.528,0.334,0.376,0.461,0.367,0.507,0.471,0.337,0.305,10,0.326152,8.318,5.927,1.076,0.572247,6.41967879,99.090546,221.732101,202.094696
399,9.267606240177033,8.77,21.34,7.092,3.823,0.662,0.139,0.59,0.506,0.454,0.552,0.441,0.407,0.578,0.478,0.517,0.478,8,0.2964578,9.063,6.53,1.087,0.536177,7.88660205,123.451645,218.658752,208.87204
400,9.130768280269024,9.27,280.979,5.373,4.977,0.964,0.141,0.935,0.354,0.452,0.4,0.23,0.378,0.553,0.338,0.581,0.522,9,0.334652,8.562,6.209,1.093,0.532252,5.52840733,95.575798,222.90802,214.678879
401,9.10790539730952,5.65,213.202,20.787,7.921,0.881,0.143,0.24,0.021,0.363,0.285,0.249,0.323,0.007,0.337,0.208,0.217,8,0.2756611,8.523,4.753,1.073,0.535025,9.93064922,64.193207,182.216141,182.671799
402,9.387216143280265,9.55,239.075,80.24,7.868,0.731,0.141,0.435,0.113,0.467,0.026,0.246,0.344,0.033,0.49,0.339,0.177,7,0.1711041,8.491,4.988,1.07,0.553998,7.80741225,86.736649,238.266357,171.43457
403,9.494850021680094,4.67,15.563,8.124,4.872,0.545,0.141,0.568,0.512,0.478,0.372,0.389,0.368,0.498,0.346,0.519,0.451,7,0.4221342,9.064,6.321,1.032,0.524673,3.251488,69.458466,218.08165,185.09053
404,9.346787486224656,7.97,22.242,5.689,3.639,0.705,0.14,0.485,0.424,0.471,0.423,0.343,0.393,0.431,0.295,0.46,0.416,9,0.347313,9.233,6.285,1.067,0.556263,8.1192187,74.455605,235.932098,212.628799
405,8.809668301829708,2.12,117.879,5.969,5.304,0.913,0.143,0.12,0.388,0.327,0.468,0.231,0.373,0.472,0.335,0.279,0.241,9,0.2288307,8.485,4.988,1.066,0.513203,7.7028224,63.299679,235.939362,161.332214
406,9.0,4.0,34.253,15.48,4.904,0.627,0.142,0.068,0.311,0.425,0.014,0.005,0.425,0.041,0.484,0.268,0.085,9,0.1612641,8.32,5.959,1.123,0.51985,7.2379677,105.301926,216.457245,201.793503
407,9.060480747381382,3.86,247.567,16.68,2.406,0.928,0.141,0.578,0.516,0.344,0.4,0.568,0.329,0.538,0.413,0.479,0.487,9,0.3091363,9.187,5.159,1.1,0.498455,7.54883626,60.413277,238.780075,255.425812
408,9.022276394711152,1.28,16.163,5.498,2.243,0.676,0.142,0.538,0.403,0.436,0.458,0.326,0.326,0.54,0.353,0.459,0.401,5,0.1584861,7.863,5.087,1.068,0.463354,7.99966167,78.280556,264.055389,159.261902
409,9.309803919971486,8.64,22.876,7.899,1.19,0.716,0.143,0.553,0.394,0.308,0.413,0.416,0.234,0.64,0.535,0.418,0.398,8,0.1188178,7.824,5.229,1.056,0.520015,4.08486045,68.842896,255.420578,144.325562
410,9.309803919971486,8.22,408.711,85.135,12.642,0.807,0.142,0.601,0.146,0.548,0.24,0.373,0.442,0.104,0.46,0.432,0.43,10,0.3921976,8.745,6.067,1.063,0.492987,6.82126212,90.041916,244.766693,221.685669
411,9.455931955649724,9.01,246.601,6.959,4.457,0.956,0.14,0.79,0.341,0.349,0.393,0.254,0.248,0.316,0.252,0.493,0.543,12,0.2689879,9.096,5.86,1.065,0.494008,5.73542533,67.454056,207.14859,192.011642
412,8.96657624451305,4.24,16.488,7.513,2.907,0.613,0.142,0.581,0.395,0.481,0.435,0.473,0.379,0.688,0.437,0.486,0.429,9,0.2162815,7.83,5.535,1.054,0.485357,6.8718989,71.637482,252.506363,164.510818
413,9.259637310505756,3.41,236.841,11.866,3.214,0.94,0.142,0.573,0.477,0.36,0.424,0.325,0.259,0.376,0.553,0.47,0.487,7,0.1985897,8.789,5.196,1.059,0.522115,6.16417525,101.06279,233.777542,202.023148
414,9.207608310501746,5.62,154.771,6.209,3.521,0.941,0.14,0.426,0.364,0.383,0.429,0.498,0.362,0.689,0.361,0.391,0.383,11,0.135434,8.926,5.535,1.075,0.546903,5.42977239,79.933243,1122.534058,202.492401
415,9.136677139879543,1.31,523.306,101.989,4.322,0.831,0.145,0.802,0.28,0.3,0.402,0.309,0.288,0.406,0.226,0.461,0.474,8,0.1523469,7.744,5.057,1.055,0.474573,7.22286381,67.202698,228.197052,171.682175
416,9.080921907623926,7.34,73.935,14.963,4.128,0.795,0.142,0.111,0.534,0.393,0.418,0.379,0.35,0.475,0.344,0.346,0.288,13,0.1937618,8.29,5.332,1.055,0.510031,4.76746975,98.378922,292.347107,223.569061
417,9.2518119729938,8.72,341.096,119.392,3.54,0.735,0.139,0.669,0.224,0.377,0.432,0.37,0.308,0.126,0.463,0.423,0.498,10,0.2660893,9.722,6.197,1.101,0.602209,7.22852461,131.464676,285.191162,212.127502
418,8.787812395596042,7.09,258.989,154.595,28.458,0.586,0.153,0.47,0.492,0.036,0.281,0.477,0.07,0.33,0.009,0.333,0.397,5,0.1059191,7.33,4.742,1.059,0.446313,5.01407478,65.44799,168.234665,109.443527
419,9.2518119729938,5.02,297.061,15.683,2.383,0.943,0.145,0.966,0.285,0.46,0.194,0.351,0.315,0.185,0.684,0.57,0.521,4,0.2495798,8.542,4.949,1.055,0.515712,6.43438253,56.25071,209.323151,100.636337
420,8.882728704344236,7.86,25.466,8.886,1.588,0.709,0.145,0.555,0.38,0.239,0.307,0.329,0.176,0.358,0.53,0.391,0.349,3,0.2773538,8.493,5.01,1.067,0.560837,1.89908157,64.090195,360.413239,199.837906
421,8.53313237964589,4.5,365.656,200.201,4.161,0.641,0.145,0.448,0.663,0.341,0.505,0.286,0.257,0.496,0.277,0.484,0.434,6,0.1764993,8.534,4.962,1.055,0.585041,6.08317745,56.864578,357.145905,203.784149
422,8.931814138253838,3.54,47.694,28.005,7.498,0.573,0.142,0.036,0.645,0.383,0.384,0.331,0.35,0.465,0.41,0.355,0.285,2,0.1197255,8.808,5.546,1.04,0.561495,5.78795274,84.35363,238.113922,149.575134
423,9.031517051446064,0.13,31.725,7.021,1.908,0.78,0.142,0.647,0.322,0.379,0.338,0.383,0.288,0.365,0.52,0.449,0.389,6,0.2472182,9.128,5.786,1.033,0.582019,7.92589424,150.463989,268.638916,208.638565
424,8.111259039317108,4.38,20.887,5.396,3.03,0.713,0.143,0.573,0.432,0.489,0.472,0.337,0.341,0.479,0.486,0.498,0.404,10,0.3159027,7.91,5.142,1.063,0.491984,7.44591356,69.490356,262.670929,203.111237
425,7.747146969020107,6.07,354.85,8.095,6.004,0.962,0.144,0.979,0.315,0.538,0.412,0.391,0.547,0.303,0.206,0.611,0.598,7,0.1736138,8.63,4.248,1.055,0.545292,5.75212331,92.531281,237.578247,107.063484
426,8.233587152887601,6.72,367.065,126.059,3.529,0.739,0.144,0.736,0.646,0.406,0.992,0.31,0.267,1.024,0.305,0.596,0.604,7,0.2545768,8.153,4.896,1.087,0.469111,8.64049228,91.681473,298.210358,195.185501
427,8.823908740944319,7.41,16.166,8.34,1.705,0.617,0.147,0.524,0.422,0.269,0.416,0.341,0.211,0.417,0.545,0.405,0.346,8,0.1482686,7.528,4.202,1.055,0.461977,5.09288186,77.781532,217.806412,177.253326
428,8.570247719997592,3.49,233.389,43.371,16.446,0.796,0.144,0.603,0.049,0.589,0.055,0.426,0.484,0.019,0.556,0.414,0.307,6,0.2542683,8.783,5.397,1.042,0.516013,4.8026622,105.74292,261.279388,168.07254
429,8.440093374963887,4.49,59.028,23.409,18.809,0.583,0.144,0.039,0.034,0.488,0.002,0.002,0.007,0.22,0.017,0.187,0.039,8,0.2553825,8.174,5.119,1.038,0.497889,5.97931404,89.600166,280.300079,213.851883
430,9.619788758288394,9.87,296.831,14.305,2.914,0.945,0.142,0.972,0.325,0.383,0.271,0.32,0.297,0.235,0.289,0.56,0.517,8,0.2409009,8.226,5.618,1.09,0.539801,4.11915664,61.406322,250.227417,150.864288
431,9.18045606445813,4.69,21.48,5.143,2.036,0.749,0.143,0.536,0.412,0.362,0.432,0.218,0.224,0.445,0.291,0.437,0.354,8,0.2028291,7.92,5.575,1.052,0.503643,10.0494762,65.446526,269.216431,154.711075
432,9.309803919971486,6.5,22.653,5.098,1.889,0.764,0.145,0.578,0.332,0.347,0.465,0.377,0.239,0.412,0.558,0.419,0.393,8,0.2054634,7.934,4.942,1.104,0.497036,5.92847457,64.19783,221.600632,139.176849
433,9.481486060122112,6.37,149.538,11.172,4.11,0.907,0.145,0.285,0.397,0.268,0.305,0.273,0.178,0.384,0.294,0.317,0.248,11,0.3005035,7.968,5.311,1.081,0.494137,7.15853839,58.848801,242.118454,180.797714
434,9.481486060122112,3.81,130.439,113.418,3.244,0.528,0.143,0.161,0.197,0.429,0.059,0.366,0.356,0.149,0.267,0.262,0.237,12,0.2761176,8.402,5.644,1.054,0.496007,6.84518448,97.08934,229.194366,172.178543
435,9.309803919971486,3.62,21.406,7.124,2.107,0.699,0.144,0.577,0.35,0.31,0.351,0.372,0.235,0.405,0.611,0.412,0.377,9,0.2928512,8.592,5.82,1.054,0.520692,6.0949146,101.679329,221.41275,179.62561
436,9.468521082957745,0.48,20.935,6.066,2.345,0.713,0.143,0.54,0.409,0.344,0.47,0.653,0.331,0.656,0.361,0.431,0.489,8,0.1591685,8.666,5.649,1.059,0.507139,8.16802476,58.866562,242.788116,174.370941
437,9.508638306165729,4.51,230.88,9.589,5.568,0.938,0.142,0.828,0.387,0.349,0.37,0.393,0.324,0.475,0.334,0.521,0.488,12,0.2679364,9.056,5.644,1.072,0.523768,9.55070839,88.696922,264.609558,153.100281
438,9.638272163982409,9.44,153.239,7.692,4.471,0.926,0.141,0.289,0.39,0.367,0.458,0.336,0.317,0.379,0.445,0.349,0.367,8,0.3514423,8.363,6.031,1.086,0.463018,5.11417646,87.599869,212.195831,175.188538
439,9.292429823902063,4.48,199.105,117.553,9.269,0.611,0.144,0.342,0.155,0.359,0.149,0.221,0.282,0.167,0.368,0.285,0.206,11,0.2713429,8.195,5.679,1.103,0.520211,10.5294723,76.641205,215.15094,198.774628
440,9.619788758288394,6.54,38.64,5.557,3.135,0.816,0.146,0.073,0.377,0.441,0.445,0.178,0.257,0.358,0.566,0.297,0.213,9,0.2687648,7.515,4.871,1.115,0.456254,5.23369093,76.540848,216.790649,176.924454
441,9.4089353929735,6.99,52.358,15.111,2.633,0.747,0.138,0.065,0.579,0.448,0.355,0.511,0.471,0.165,0.496,0.364,0.301,10,0.2756747,8.67,5.381,1.076,0.515271,9.97356704,71.348976,249.888077,183.68399
442,9.4089353929735,9.89,318.829,8.816,2.242,0.966,0.143,0.562,0.439,0.374,0.428,0.278,0.27,0.406,0.301,0.458,0.471,10,0.2779399,7.432,5.613,1.089,0.466168,6.59294843,85.449875,209.633972,184.596481
444,9.769551078621726,5.31,17.63,6.592,2.548,0.659,0.146,0.508,0.41,0.324,0.385,0.33,0.225,0.435,0.519,0.414,0.381,9,0.3099529,8.592,4.888,1.05,0.502122,4.17676721,91.539551,245.743774,189.177002
446,9.82390874094432,0.45,25.387,10.53,5.487,0.613,0.146,0.06,0.188,0.353,0.295,0.002,0.024,0.039,0.154,0.2,0.133,7,0.1709511,8.013,4.577,1.058,0.473614,8.1582499,63.830856,177.967255,170.621109
447,9.214670164989233,1.17,107.949,24.949,5.085,0.782,0.139,0.107,0.455,0.276,0.395,0.36,0.291,0.385,0.35,0.279,0.265,9,0.239511,9.458,5.182,1.098,0.61638,12.7920775,86.006439,221.002289,212.035706
448,9.267606240177033,0.76,28.449,7.705,1.682,0.752,0.139,0.565,0.454,0.249,0.478,0.347,0.188,0.537,0.528,0.423,0.417,7,0.2326813,9.863,5.247,1.061,0.582843,4.78368472,96.347466,221.72197,226.418381
449,9.455931955649724,4.06,16.127,6.304,1.946,0.662,0.147,0.478,0.415,0.431,0.374,0.382,0.313,0.352,0.708,0.441,0.398,7,0.2859387,7.769,4.375,1.08,0.479817,4.2779296,80.348587,240.745361,140.952026
450,9.236572006437065,9.84,14.437,5.647,2.359,0.643,0.147,0.546,0.454,0.423,0.509,0.486,0.349,0.504,0.582,0.474,0.464,7,0.3740017,7.681,5.07,1.069,0.452349,7.07162952,79.994171,202.922653,168.586792
451,9.522878745280336,0.65,30.587,5.372,1.51,0.816,0.14,0.545,0.371,0.297,0.461,0.414,0.225,0.388,0.685,0.404,0.427,13,0.1403206,9.439,5.074,1.077,0.578467,4.18877822,107.089935,210.109436,159.609787
452,9.619788758288394,5.65,15.466,6.658,2.308,0.633,0.146,0.547,0.411,0.33,0.363,0.562,0.299,0.494,0.458,0.429,0.426,12,0.2124444,8.008,5.143,1.054,0.463762,9.1874853,104.683167,231.492645,157.906006
453,9.267606240177033,3.99,22.081,6.031,2.275,0.727,0.145,0.525,0.39,0.465,0.425,0.542,0.376,0.565,0.429,0.46,0.431,9,0.3168121,8.077,5.074,1.07,0.506296,4.84012712,71.561035,1073.872681,121.279144
454,9.4089353929735,7.7,14.475,7.255,1.749,0.616,0.147,0.488,0.379,0.354,0.476,0.404,0.268,0.42,0.568,0.407,0.393,9,0.2039276,7.582,4.232,1.042,0.451428,6.34273296,52.093414,197.734344,162.87796
455,9.537602002101044,8.62,144.255,6.068,3.072,0.94,0.145,0.145,0.258,0.432,0.332,0.32,0.341,0.246,0.344,0.278,0.268,5,0.334734,7.923,5.25,1.094,0.483594,4.88534428,59.758556,1061.204224,130.835449
456,9.050609993355089,3.46,123.61,12.525,2.927,0.889,0.146,0.203,0.559,0.406,0.396,0.352,0.304,0.446,0.412,0.389,0.316,11,0.3036476,7.906,5.288,1.038,0.482882,4.12814133,72.321228,175.054153,115.098373
457,9.309803919971486,5.38,12.014,6.245,1.737,0.601,0.151,0.478,0.414,0.286,0.377,0.405,0.235,0.389,0.604,0.393,0.394,13,0.2100556,6.971,4.353,1.04,0.414971,5.13431324,72.081001,167.955368,88.810997
458,9.585026652029182,3.8,166.081,7.924,4.251,0.932,0.144,0.217,0.463,0.429,0.369,0.371,0.33,0.325,0.508,0.37,0.277,8,0.2836243,7.877,4.831,1.042,0.474642,4.59694365,105.660149,231.807816,187.679535
459,9.494850021680094,6.5,334.674,12.255,1.417,0.961,0.149,0.786,0.512,0.307,0.382,0.361,0.213,0.392,0.665,0.535,0.554,9,0.2195982,7.173,4.351,1.03,0.431555,3.27858066,81.613411,318.168457,239.875641
460,9.2839966563652,2.45,126.339,12.568,3.891,0.885,0.147,0.17,0.536,0.356,0.332,0.411,0.333,0.454,0.299,0.354,0.332,9,0.2740321,7.636,4.421,1.063,0.440076,5.77839366,79.876968,342.923889,243.483124
461,9.42021640338319,8.7,24.33,6.909,2.775,0.715,0.142,0.54,0.457,0.294,0.455,0.313,0.213,0.467,0.522,0.43,0.38,11,0.3162189,9.537,5.404,1.086,0.538773,6.25158796,91.606354,202.462921,143.597748
462,9.55284196865778,5.42,18.943,5.404,2.102,0.716,0.143,0.487,0.385,0.379,0.428,0.287,0.252,0.313,0.456,0.417,0.388,8,0.3770351,9.35,5.432,1.067,0.507851,8.3678742,95.231651,217.608185,145.027832
463,9.481486060122112,9.03,42.417,5.668,2.84,0.833,0.143,0.059,0.393,0.303,0.4,0.176,0.199,0.561,0.249,0.252,0.197,7,0.2226241,8.846,5.566,1.112,0.515528,8.72113911,65.009857,222.156586,137.090378
464,9.221848749616356,5.84,319.748,22.675,1.765,0.929,0.139,0.748,0.527,0.336,0.56,0.314,0.244,0.534,0.335,0.537,0.548,8,0.2327382,9.165,6.449,1.078,0.598849,5.45103408,68.229652,230.609329,218.144318
465,8.721246399047171,9.54,40.977,6.316,1.904,0.833,0.138,0.597,0.373,0.267,0.322,0.452,0.234,0.364,0.506,0.412,0.467,10,0.326867,10.248,6.112,1.078,0.704979,7.1203592,93.416695,248.632309,226.848755
466,9.10790539730952,0.85,16.927,8.012,1.321,0.645,0.151,0.47,0.496,0.261,0.39,0.571,0.274,0.374,0.43,0.409,0.43,10,0.1620743,7.544,5.137,1.032,0.479803,6.21492471,55.986755,179.551208,125.616257
467,9.214670164989233,1.44,15.528,5.053,1.807,0.694,0.149,0.471,0.363,0.31,0.447,0.404,0.267,0.332,0.587,0.381,0.378,10,0.2132339,7.391,4.863,1.041,0.440964,3.20834358,77.517242,221.461411,117.534256
468,8.939302159646388,9.31,113.818,11.234,3.906,0.883,0.145,0.134,0.497,0.419,0.42,0.196,0.258,0.349,0.282,0.35,0.25,8,0.3025438,7.815,5.01,1.04,0.451533,4.63993593,84.997513,201.866409,135.079987
469,8.838631997765026,1.26,23.559,6.728,2.275,0.724,0.144,0.586,0.453,0.402,0.468,0.229,0.261,0.63,0.261,0.48,0.394,5,0.2761281,8.665,5.45,1.042,0.541511,4.31443455,106.096909,277.638672,164.642471
471,8.872895201635192,3.39,179.576,17.301,2.21,0.902,0.145,0.32,0.427,0.343,0.258,0.565,0.305,0.38,0.423,0.363,0.434,9,0.3257831,8.361,4.979,1.066,0.463234,9.38846579,78.243164,226.365845,103.737762
472,9.2839966563652,5.63,19.839,5.397,2.568,0.714,0.143,0.528,0.388,0.37,0.41,0.319,0.286,0.492,0.32,0.429,0.393,7,0.2253129,7.752,6.427,1.054,0.510206,5.37255023,118.077957,261.404175,196.883118
473,8.903089986991944,9.8,38.608,24.901,1.377,0.595,0.142,0.041,0.5,0.441,0.474,0.25,0.285,0.041,0.415,0.327,0.255,8,0.1930568,8.658,6.303,1.054,0.574256,5.78584979,69.179268,184.484375,185.562363
474,9.397940008672036,6.38,16.401,8.836,1.674,0.609,0.146,0.483,0.399,0.277,0.322,0.501,0.245,0.438,0.66,0.386,0.388,10,0.2962764,7.955,4.964,1.076,0.491684,8.13148469,75.618637,219.646698,124.980087
475,9.67778070526608,2.93,93.462,14.304,4.889,0.83,0.145,0.115,0.545,0.358,0.424,0.476,0.345,0.433,0.378,0.339,0.339,6,0.2431168,8.241,4.317,1.04,0.50314,9.63278104,67.323112,196.93042,122.248283
476,9.207608310501746,9.63,22.213,4.941,1.766,0.768,0.145,0.51,0.428,0.316,0.392,0.372,0.236,0.332,0.598,0.418,0.374,10,0.2914851,8.319,4.996,1.05,0.501496,4.8232806,61.00486,200.204468,135.7379
477,9.142667503568733,9.16,20.896,6.829,2.308,0.696,0.145,0.547,0.487,0.352,0.507,0.61,0.322,0.617,0.406,0.462,0.505,9,0.1454527,8.944,5.373,1.054,0.525325,5.2785884,69.610382,191.005203,125.974243
478,9.318758762624412,4.88,224.345,128.465,33.128,0.581,0.139,0.842,0.278,0.018,0.133,0.001,0.004,0.102,0.007,0.379,0.333,10,0.2348282,9.955,5.331,1.058,0.632724,10.6506633,77.929962,225.476776,247.14212
479,9.193820026016112,6.75,25.93,15.479,6.706,0.539,0.14,0.248,0.033,0.368,0.219,0.002,0.332,0.008,0.394,0.216,0.19,9,0.2292497,9.068,5.197,1.09,0.52855,6.41203135,82.650925,250.912689,225.691742
480,9.2518119729938,6.23,167.982,10.522,4.189,0.919,0.139,0.128,0.36,0.477,0.347,0.445,0.403,0.304,0.426,0.322,0.332,8,0.3804054,8.05,6.126,1.067,0.478907,6.77133215,115.700729,375.950714,284.064789
481,9.30102999566398,8.66,15.947,7.724,3.603,0.585,0.142,0.547,0.358,0.393,0.402,0.311,0.277,0.442,0.397,0.433,0.386,8,0.2957892,8.773,5.021,1.077,0.495211,5.50030655,72.560577,227.363861,193.283615
482,9.508638306165729,2.13,21.718,6.084,2.835,0.709,0.14,0.583,0.463,0.472,0.515,0.448,0.388,0.51,0.506,0.506,0.475,9,0.23894,8.597,5.09,1.088,0.528507,6.97952213,81.541183,211.522186,179.957001
483,9.397940008672036,8.8,157.941,17.47,3.809,0.881,0.138,0.27,0.442,0.483,0.496,0.347,0.37,0.403,0.403,0.398,0.391,11,0.3213704,9.063,6.033,1.062,0.560649,3.65637333,93.953529,244.362,240.998337
484,9.508638306165729,9.99,25.062,7.148,2.12,0.73,0.142,0.555,0.461,0.34,0.386,0.39,0.27,0.501,0.575,0.452,0.41,10,0.2178144,9.309,6.026,1.069,0.557459,7.45166111,126.25296,247.551376,212.36792
485,9.167491087293763,5.85,293.883,154.857,95.182,0.54,0.149,0.59,0.375,0.278,0.504,0.11,0.118,0.735,0.036,0.414,0.404,10,0.2200722,6.868,4.733,1.095,0.440798,8.0114601,71.190575,178.859146,163.716583
486,9.022276394711152,9.1,127.456,9.184,2.941,0.913,0.146,0.145,0.502,0.352,0.333,0.391,0.288,0.337,0.672,0.333,0.321,8,0.2397526,7.744,4.951,1.072,0.461186,8.39125555,76.24334,186.102676,159.750198
487,9.387216143280265,7.46,274.44,21.925,7.704,0.903,0.14,0.757,0.444,0.391,0.337,0.459,0.41,0.268,0.621,0.531,0.498,8,0.3857968,9.172,6.24,1.091,0.55452,4.95291569,92.043633,241.827469,191.505646
488,9.67778070526608,4.29,448.972,85.694,1.508,0.837,0.144,0.951,0.18,0.346,0.099,0.414,0.259,0.081,0.74,0.492,0.495,5,0.3416881,8.173,4.846,1.026,0.505942,5.59812521,81.589874,195.298157,107.27327
489,9.602059991327964,3.2,257.0,7.57,1.042,0.968,0.144,0.866,0.46,0.412,0.514,0.402,0.273,0.702,0.374,0.58,0.568,8,0.1693806,7.84,5.657,1.044,0.513851,2.24854916,69.786003,168.461731,147.197968
490,9.67778070526608,7.08,31.477,8.435,4.284,0.712,0.144,0.071,0.17,0.374,0.119,0.003,0.033,0.033,0.196,0.205,0.065,6,0.4182213,8.564,5.59,1.047,0.50206,4.0980054,70.076523,194.801071,107.899689
491,9.522878745280336,6.96,25.622,4.971,3.511,0.751,0.14,0.485,0.333,0.43,0.481,0.362,0.32,0.408,0.437,0.416,0.405,12,0.2725115,9.18,5.752,1.084,0.557394,9.05622416,97.130722,223.199829,155.369446
492,9.4089353929735,7.11,32.303,6.816,1.604,0.793,0.139,0.58,0.345,0.298,0.357,0.461,0.243,0.473,0.466,0.408,0.434,10,0.27707,9.761,6.192,1.186,0.606176,19.0012698,59.87022,230.739883,242.017929
493,9.4089353929735,0.81,62.978,6.635,3.749,0.858,0.141,0.12,0.573,0.393,0.563,0.412,0.337,0.568,0.344,0.362,0.356,7,0.36812,9.165,6.122,1.082,0.534748,7.79335448,91.000786,256.938049,218.041351
494,9.309803919971486,7.36,33.703,27.372,8.927,0.481,0.139,0.022,0.049,0.313,0.004,0.007,0.075,0.011,0.136,0.128,0.022,13,0.387019,8.972,6.259,1.089,0.502829,4.02897795,107.463432,236.470169,200.505783
495,9.161150909262744,8.86,12.86,10.55,2.302,0.5,0.135,0.5,0.465,0.371,0.329,0.579,0.35,0.365,0.526,0.445,0.481,11,0.5289243,8.875,6.13,1.094,0.493105,11.3953633,92.574875,291.094238,242.057739
