mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
376,8.860120913598763,0.91,22.305,5.171,2.141,0.753,0.146,0.527,0.393,0.352,0.381,0.328,0.251,0.377,0.536,0.424,0.377,6,0.1995175,7.998,4.739,1.042,0.523796,6.18167705,98.584869,283.953125,207.066467
379,8.958607314841775,0.23,17.002,5.485,2.213,0.688,0.142,0.566,0.459,0.41,0.605,0.266,0.269,0.487,0.432,0.478,0.428,7,0.2311345,7.999,5.294,1.016,0.468034,4.58148337,66.735748,489.737366,329.025543
380,9.040958607678906,2.86,519.423,151.519,3.402,0.77,0.141,0.787,0.549,0.371,0.784,0.22,0.236,0.676,0.232,0.569,0.55,5,0.3031932,8.646,5.332,1.033,0.541064,4.57831152,78.474579,287.764008,151.177582
381,8.826813731587725,9.0,19.215,8.03,1.766,0.662,0.139,0.576,0.381,0.354,0.343,0.413,0.274,0.425,0.581,0.437,0.424,8,0.3451226,9.394,6.034,1.079,0.51671,7.96695029,56.29451,249.490707,213.017273
382,8.931814138253838,5.81,116.112,6.888,3.345,0.919,0.144,0.214,0.404,0.387,0.423,0.201,0.286,0.521,0.29,0.335,0.24,3,0.2230939,7.984,5.533,1.079,0.530212,5.04691723,65.530334,536.176331,315.442932
383,8.876148359032914,0.09,21.923,5.071,3.026,0.73,0.14,0.541,0.392,0.429,0.341,0.534,0.355,0.532,0.474,0.454,0.415,12,0.2742447,8.429,5.897,1.014,0.503898,3.12456226,84.736366,260.962158,303.534119
384,8.94692155651658,4.78,22.052,7.968,1.047,0.71,0.142,0.576,0.419,0.347,0.491,0.218,0.199,0.754,0.33,0.447,0.377,9,0.2105474,8.871,5.329,1.066,0.520344,7.73260369,56.816566,417.57724,296.83313
385,8.97061622231479,9.7,63.939,15.096,2.686,0.782,0.143,0.057,0.507,0.473,0.074,0.027,0.14,0.448,0.376,0.346,0.037,11,0.1094348,8.769,5.572,1.043,0.549948,7.18035313,77.700523,393.53775,255.098587
386,8.995678626217357,1.98,40.589,12.511,3.71,0.714,0.141,0.054,0.53,0.447,0.46,0.417,0.362,0.102,0.451,0.344,0.307,6,0.3270693,8.058,5.397,1.102,0.475466,10.2312124,83.967667,408.427673,255.752304
387,9.2518119729938,6.81,25.528,5.142,1.598,0.791,0.144,0.587,0.334,0.315,0.501,0.454,0.252,0.441,0.683,0.412,0.437,5,0.318886,8.616,4.955,1.049,0.522449,2.00382636,101.69931,427.341064,202.572937
388,8.913640169325252,7.73,18.962,4.948,2.479,0.719,0.144,0.513,0.395,0.451,0.444,0.284,0.313,0.443,0.326,0.453,0.37,5,0.2677001,8.116,5.362,1.054,0.482376,7.32932289,95.838638,476.318726,280.772339
389,9.036212172654444,8.31,264.43,17.618,11.225,0.902,0.142,0.285,0.022,0.4,0.085,0.297,0.342,0.061,0.022,0.236,0.193,5,0.3561135,7.864,5.126,1.073,0.478086,3.27994048,84.306366,433.555115,250.636368
390,9.267606240177033,7.12,278.668,14.663,3.131,0.94,0.14,0.635,0.514,0.407,0.388,0.449,0.354,0.504,0.389,0.519,0.484,9,0.3764984,8.222,5.336,1.079,0.466326,6.26941477,93.762154,250.361893,206.290192
391,9.356547323513812,1.7,21.133,7.086,1.375,0.714,0.141,0.591,0.415,0.337,0.47,0.282,0.235,0.764,0.254,0.448,0.408,10,0.1757625,8.255,5.871,1.089,0.515477,4.67719716,78.074875,237.455963,213.444641
392,9.2518119729938,0.79,80.481,18.183,2.537,0.795,0.14,0.072,0.484,0.442,0.436,0.272,0.317,0.519,0.416,0.333,0.251,9,0.2748707,8.803,5.537,1.044,0.516219,7.09672509,98.875961,209.028625,229.154053
393,9.4089353929735,1.14,11.079,7.424,3.49,0.504,0.137,0.497,0.511,0.455,0.491,0.325,0.348,0.644,0.466,0.488,0.446,9,0.4454562,8.041,5.162,1.062,0.456631,4.32274327,89.062576,281.204163,219.812607
394,9.387216143280265,5.95,385.148,80.0,30.269,0.777,0.13,0.242,0.16,0.064,0.166,0.014,0.027,0.103,0.037,0.156,0.137,10,0.5361857,12.422,7.389,1.096,0.659588,5.07250913,107.135712,354.681824,257.050354
395,9.259637310505756,1.36,19.957,4.598,2.119,0.748,0.144,0.497,0.41,0.275,0.439,0.375,0.215,0.457,0.692,0.394,0.373,9,0.2129257,7.991,5.393,1.053,0.473621,5.8499431,97.0056,198.444504,176.489456
396,9.327902142064282,0.87,122.481,10.696,3.282,0.898,0.142,0.221,0.495,0.435,0.413,0.305,0.29,0.335,0.511,0.384,0.324,8,0.308009,8.174,5.929,1.072,0.491347,3.42334182,67.626465,245.797409,208.883209
397,9.42021640338319,9.81,19.884,5.502,4.405,0.667,0.141,0.502,0.374,0.487,0.435,0.528,0.418,0.74,0.373,0.454,0.44,8,0.3799819,9.112,6.093,1.076,0.513186,10.0216147,115.166367,226.668518,216.699509
399,9.267606240177033,6.26,28.247,5.723,1.726,0.791,0.139,0.516,0.517,0.29,0.477,0.427,0.263,0.456,0.534,0.441,0.429,11,0.3219305,9.454,6.326,1.087,0.556659,7.8868603,73.721581,192.236969,210.926422
400,9.130768280269024,9.37,443.977,5.769,5.148,0.976,0.14,0.945,0.446,0.41,0.374,0.208,0.215,0.558,0.138,0.6,0.499,13,0.3478282,8.639,6.616,1.093,0.514238,11.9697184,68.790695,238.075928,194.166565
401,9.10790539730952,7.36,244.937,14.68,2.536,0.934,0.143,0.508,0.428,0.26,0.425,0.395,0.215,0.351,0.809,0.399,0.48,5,0.285997,8.573,5.024,1.08,0.495571,12.3198184,82.528679,215.914841,234.424454
402,9.387216143280265,9.11,257.067,9.863,3.24,0.951,0.142,0.927,0.336,0.474,0.304,0.484,0.401,0.323,0.42,0.579,0.59,9,0.2684181,8.979,5.022,1.069,0.509457,9.05677016,100.018921,231.48053,187.415649
403,9.494850021680094,1.92,125.081,116.768,9.231,0.498,0.141,0.276,0.25,0.419,0.187,0.346,0.367,0.108,0.541,0.315,0.248,9,0.3563666,9.265,6.157,1.029,0.63888,5.4210247,112.996246,237.767929,226.505005
404,9.346787486224656,7.5,240.972,93.921,8.642,0.701,0.139,0.405,0.182,0.368,0.131,0.301,0.318,0.061,0.21,0.318,0.266,10,0.3486375,9.322,6.016,1.068,0.603614,11.2181257,95.305695,241.289291,207.624023
405,8.809668301829708,1.96,16.572,7.707,2.217,0.625,0.143,0.64,0.425,0.486,0.46,0.448,0.369,0.696,0.476,0.517,0.461,9,0.205534,7.837,5.358,1.065,0.485516,8.73860618,76.948051,205.527573,179.405746
406,9.0,2.46,230.494,6.964,5.823,0.947,0.141,0.838,0.315,0.373,0.316,0.389,0.361,0.598,0.325,0.509,0.555,8,0.3269667,8.709,5.889,1.104,0.48861,5.54197455,105.645149,310.880432,186.084778
407,9.060480747381382,5.65,271.693,9.61,2.42,0.958,0.141,0.901,0.31,0.478,0.279,0.267,0.311,0.31,0.316,0.563,0.525,9,0.3447558,8.298,5.16,1.105,0.483054,14.5230277,66.836647,205.9422,256.722229
408,9.022276394711152,2.97,19.496,6.24,1.582,0.714,0.142,0.567,0.413,0.329,0.473,0.181,0.208,0.652,0.174,0.436,0.365,5,0.2448469,8.376,5.393,1.066,0.493212,4.70051262,57.923672,233.817337,170.755142
409,9.309803919971486,3.74,23.801,6.944,1.168,0.746,0.143,0.532,0.367,0.356,0.407,0.43,0.273,0.588,0.435,0.419,0.391,8,0.0751644,8.105,5.537,1.052,0.515937,3.58755566,87.250359,259.314941,166.646545
410,9.309803919971486,0.88,21.969,5.277,2.582,0.737,0.142,0.538,0.34,0.456,0.355,0.582,0.388,0.414,0.544,0.445,0.436,12,0.2826149,8.685,6.166,1.059,0.509728,5.82626925,81.616562,269.463287,227.274078
411,9.455931955649724,2.01,263.801,7.74,5.705,0.952,0.14,0.676,0.432,0.335,0.367,0.219,0.243,0.478,0.181,0.481,0.363,11,0.2843286,9.631,6.167,1.062,0.550707,5.87356155,101.126495,272.365173,230.688843
412,8.96657624451305,4.95,16.288,5.857,3.202,0.643,0.142,0.545,0.4,0.428,0.42,0.327,0.298,0.535,0.412,0.458,0.376,8,0.3603908,8.007,5.233,1.057,0.467585,8.56404824,122.756287,253.324646,197.631577
413,9.259637310505756,7.65,121.61,68.058,6.096,0.621,0.142,0.181,0.078,0.345,0.064,0.406,0.345,0.026,0.5,0.201,0.182,8,0.2343881,8.563,5.468,1.059,0.480028,3.66654371,98.937424,239.424805,210.496933
414,9.207608310501746,9.05,28.22,7.484,1.923,0.75,0.141,0.566,0.353,0.295,0.359,0.532,0.272,0.548,0.401,0.405,0.431,11,0.2337941,9.355,5.301,1.075,0.565456,11.8112149,102.772263,1103.956543,240.452118
415,9.136677139879543,4.71,223.564,8.431,3.698,0.949,0.145,0.429,0.431,0.442,0.373,0.472,0.365,0.471,0.397,0.434,0.424,9,0.3209631,7.906,5.129,1.06,0.464455,4.69135284,95.50032,248.411407,184.692535
416,9.080921907623926,4.26,229.845,7.994,3.736,0.951,0.142,0.841,0.421,0.407,0.458,0.367,0.324,0.782,0.354,0.556,0.522,7,0.1524309,8.54,5.602,1.055,0.498928,7.15265735,55.345085,242.768082,226.205322
417,9.2518119729938,6.44,139.734,84.658,8.874,0.599,0.139,0.388,0.091,0.434,0.039,0.372,0.384,0.029,0.347,0.304,0.195,12,0.2152577,9.897,6.134,1.097,0.615116,5.70066554,74.081017,269.343628,213.468079
418,8.787812395596042,4.99,32.965,13.769,1.192,0.688,0.153,0.041,0.475,0.174,0.008,0.057,0.151,0.107,0.262,0.23,0.037,4,0.1300327,7.392,5.052,1.055,0.460587,6.62366102,91.370033,185.081909,106.422737
419,9.2518119729938,8.46,263.073,10.354,5.951,0.942,0.145,0.63,0.375,0.357,0.372,0.413,0.293,0.425,0.142,0.454,0.415,7,0.1410277,8.873,4.805,1.05,0.527231,6.46120694,84.431328,253.533005,150.445938
420,8.882728704344236,5.08,23.962,10.047,1.215,0.68,0.145,0.551,0.41,0.245,0.299,0.492,0.228,0.485,0.374,0.402,0.405,4,0.2022413,8.374,4.897,1.064,0.555191,2.71320527,85.2034,331.269287,177.404617
421,8.53313237964589,0.32,30.259,5.478,2.267,0.796,0.145,0.549,0.467,0.378,0.401,0.414,0.278,0.558,0.596,0.464,0.418,5,0.225315,9.074,5.037,1.034,0.585239,8.20429479,87.159683,335.323639,228.809204
422,8.931814138253838,8.46,27.952,7.891,1.744,0.744,0.145,0.607,0.396,0.3,0.331,0.474,0.246,0.499,0.603,0.434,0.405,6,0.149799,8.836,5.424,1.051,0.55425,5.70837739,97.993141,250.502975,144.528641
423,9.031517051446064,6.38,35.533,17.887,4.147,0.617,0.142,0.566,0.026,0.35,0.374,0.316,0.274,0.012,0.081,0.314,0.312,14,0.2240988,9.549,6.153,1.079,0.597685,6.75495013,76.969086,251.878662,211.722107
424,8.111259039317108,2.6,115.196,6.892,1.938,0.929,0.143,0.233,0.473,0.372,0.462,0.386,0.278,0.494,0.627,0.359,0.377,6,0.2641465,8.433,5.138,1.064,0.511575,6.28792494,75.692612,260.167084,219.27063
425,7.747146969020107,8.04,199.62,16.538,6.888,0.895,0.144,0.232,0.502,0.314,0.312,0.387,0.317,0.367,0.329,0.349,0.294,5,0.2050527,8.389,4.151,1.055,0.489688,6.52811814,89.35379,223.812912,151.102936
426,8.233587152887601,2.16,16.863,6.319,2.617,0.654,0.144,0.501,0.388,0.368,0.426,0.159,0.226,0.391,0.231,0.419,0.322,7,0.2339742,7.913,4.693,1.088,0.470403,7.25874644,95.387177,275.923401,185.449585
427,8.823908740944319,4.7,325.549,13.439,1.736,0.955,0.147,0.974,0.458,0.434,0.352,0.4,0.306,0.64,0.283,0.622,0.591,5,0.1623852,7.817,4.309,1.047,0.468956,4.09115366,79.473351,215.70105,140.278519
428,8.570247719997592,0.05,20.695,7.532,1.626,0.693,0.145,0.615,0.441,0.323,0.484,0.398,0.254,0.494,0.668,0.46,0.415,9,0.0908492,8.331,4.997,1.017,0.495089,7.61823551,71.465088,241.3936,187.235229
429,8.440093374963887,0.91,252.053,76.014,12.912,0.739,0.143,0.658,0.083,0.377,0.017,0.278,0.336,0.027,0.333,0.373,0.427,5,0.2357523,8.595,4.944,1.025,0.504958,4.14571034,79.72525,254.861206,190.489792
430,9.619788758288394,8.69,16.617,7.176,2.126,0.641,0.142,0.554,0.492,0.331,0.458,0.341,0.234,0.538,0.642,0.459,0.406,6,0.1488736,8.271,5.517,1.091,0.482392,6.17371557,93.275513,243.675751,145.874969
431,9.18045606445813,0.67,19.037,4.587,1.698,0.752,0.145,0.493,0.398,0.397,0.487,0.36,0.28,0.357,0.627,0.43,0.397,10,0.2690915,7.962,5.439,1.03,0.468673,5.46139558,81.239105,228.011856,180.056686
432,9.309803919971486,8.89,110.343,48.447,2.24,0.685,0.145,0.187,0.079,0.389,0.01,0.631,0.349,0.032,0.651,0.218,0.271,4,0.2136737,7.685,5.074,1.088,0.46764,4.18733214,91.01178,204.567825,161.227905
433,9.481486060122112,8.15,17.098,7.097,2.061,0.651,0.145,0.519,0.386,0.402,0.365,0.367,0.294,0.404,0.528,0.436,0.368,8,0.2356352,7.79,5.312,1.088,0.475048,12.3755977,85.82354,227.549438,182.773895
434,9.481486060122112,3.21,333.961,60.199,8.64,0.829,0.143,0.636,0.072,0.366,0.031,0.373,0.372,0.019,0.419,0.358,0.307,13,0.2377558,9.048,5.745,1.053,0.518669,5.92823811,86.997284,237.529785,181.112091
435,9.309803919971486,3.56,175.104,4.933,2.723,0.958,0.143,0.197,0.292,0.462,0.386,0.273,0.277,0.288,0.536,0.317,0.285,13,0.2970584,8.478,5.549,1.054,0.512259,7.00722206,76.408669,216.139923,173.930527
436,9.468521082957745,0.88,23.367,5.21,1.351,0.781,0.143,0.5,0.403,0.395,0.423,0.488,0.313,0.476,0.516,0.433,0.421,9,0.2886046,7.852,5.512,1.089,0.508252,4.59864605,57.169163,211.401871,174.016785
437,9.508638306165729,2.33,187.266,8.67,3.532,0.939,0.142,0.721,0.408,0.35,0.392,0.352,0.291,0.426,0.32,0.493,0.43,14,0.2748383,8.716,5.646,1.072,0.519091,6.41079084,85.189774,243.86322,186.937592
438,9.638272163982409,5.53,10.705,8.243,2.98,0.488,0.141,0.515,0.502,0.477,0.557,0.341,0.369,0.455,0.346,0.498,0.473,8,0.4373648,8.167,6.369,1.084,0.460395,8.81002012,59.454807,207.503082,163.35556
439,9.292429823902063,3.5,72.707,15.832,6.248,0.767,0.144,0.086,0.569,0.461,0.51,0.435,0.438,0.527,0.505,0.372,0.33,10,0.243406,8.798,5.646,1.1,0.515928,12.3220634,84.869858,218.281952,186.752625
440,9.619788758288394,4.25,412.242,116.408,10.922,0.764,0.145,0.366,0.181,0.543,0.232,0.369,0.419,0.257,0.379,0.363,0.335,6,0.268427,7.926,5.04,1.111,0.471529,12.3757261,66.54538,219.742401,159.328598
441,9.4089353929735,5.17,178.028,87.339,5.939,0.656,0.138,0.359,0.111,0.435,0.197,0.313,0.353,0.086,0.402,0.301,0.251,9,0.3253634,9.636,5.35,1.075,0.555863,8.85360012,74.411324,236.341476,178.799744
442,9.4089353929735,4.82,107.886,9.826,2.559,0.897,0.143,0.117,0.374,0.422,0.328,0.415,0.375,0.379,0.334,0.304,0.256,7,0.2051016,8.338,4.938,1.082,0.497769,2.56225031,62.856846,236.652145,132.9319
444,9.769551078621726,4.41,16.411,5.361,2.207,0.684,0.149,0.563,0.397,0.439,0.4,0.279,0.317,0.368,0.381,0.467,0.38,7,0.3370199,7.528,4.278,1.045,0.465578,4.07400472,67.231895,243.368042,131.939957
446,9.82390874094432,8.32,236.68,9.38,1.985,0.954,0.146,0.729,0.463,0.359,0.443,0.552,0.322,0.582,0.322,0.517,0.627,6,0.2362208,7.877,4.951,1.1,0.499476,6.55823638,67.56813,184.403229,156.931519
447,9.214670164989233,9.28,518.448,189.855,7.573,0.724,0.139,0.808,0.349,0.323,0.184,0.275,0.253,0.152,0.245,0.493,0.427,9,0.3570179,9.118,5.246,1.096,0.546019,8.42412216,89.921455,256.501038,213.092438
448,9.267606240177033,3.54,36.603,6.499,2.418,0.804,0.14,0.172,0.433,0.103,0.343,0.004,0.016,0.404,0.018,0.236,0.151,9,0.2116652,9.098,5.692,1.069,0.564409,6.19980824,84.892128,262.063751,180.926956
449,9.455931955649724,0.85,19.93,5.131,1.429,0.752,0.148,0.508,0.428,0.364,0.407,0.632,0.313,0.474,0.604,0.433,0.48,7,0.1258211,7.493,4.779,1.047,0.494182,2.93208807,70.25135,234.23735,133.364105
450,9.236572006437065,8.26,16.54,6.563,1.719,0.666,0.146,0.514,0.416,0.405,0.434,0.517,0.347,0.567,0.419,0.445,0.436,5,0.371782,7.418,5.376,1.067,0.470575,7.99306123,56.623112,221.60321,158.591858
451,9.522878745280336,0.2,21.588,5.841,2.566,0.72,0.141,0.64,0.505,0.378,0.471,0.554,0.367,0.522,0.363,0.508,0.51,8,0.2651065,8.676,5.208,1.031,0.523074,8.3929083,83.041756,212.505951,222.719086
452,9.619788758288394,6.29,12.915,7.226,2.892,0.561,0.145,0.519,0.399,0.515,0.382,0.575,0.42,0.531,0.45,0.478,0.439,7,0.1968616,7.615,5.378,1.056,0.457022,6.25196351,69.078949,232.103302,176.920761
453,9.267606240177033,8.23,17.126,4.553,2.279,0.715,0.145,0.477,0.427,0.391,0.494,0.33,0.349,0.329,0.519,0.432,0.374,8,0.3350354,7.538,5.005,1.091,0.454349,9.50241072,72.835373,1084.119751,142.427582
454,9.4089353929735,2.44,15.734,6.035,1.876,0.665,0.147,0.516,0.419,0.504,0.43,0.386,0.367,0.451,0.417,0.48,0.395,6,0.2227863,7.346,4.638,1.044,0.453781,5.63342022,70.369919,173.276367,156.464508
455,9.537602002101044,1.29,19.404,5.594,2.03,0.718,0.145,0.518,0.412,0.463,0.427,0.321,0.298,0.469,0.581,0.464,0.364,7,0.2741846,7.929,4.945,1.04,0.477878,4.35754013,58.868763,1092.907715,119.91407
456,9.050609993355089,7.62,144.612,13.472,5.682,0.883,0.146,0.196,0.524,0.373,0.459,0.425,0.335,0.606,0.302,0.364,0.345,9,0.3695934,7.647,5.016,1.062,0.502486,4.68163508,112.052109,195.324677,95.12117
457,9.309803919971486,0.71,14.395,6.825,1.557,0.632,0.151,0.526,0.576,0.259,0.318,0.625,0.287,0.381,0.417,0.454,0.436,13,0.2267372,6.927,4.831,1.062,0.440971,5.23755558,62.948235,178.405411,84.637611
458,9.585026652029182,7.31,19.446,6.612,1.123,0.715,0.144,0.53,0.423,0.343,0.458,0.225,0.22,0.526,0.288,0.432,0.351,11,0.1737154,7.925,4.931,1.059,0.481326,1.74504422,64.153038,263.104034,150.738007
459,9.494850021680094,9.42,217.39,52.572,11.344,0.773,0.149,0.412,0.051,0.487,0.037,0.238,0.33,0.016,0.368,0.317,0.209,7,0.3065185,7.678,4.386,1.031,0.433449,5.35096802,84.166939,335.707123,212.662888
460,9.2839966563652,2.77,166.333,46.285,11.231,0.743,0.147,0.17,0.044,0.525,0.008,0.004,0.182,0.015,0.303,0.246,0.119,8,0.1856747,7.647,4.182,1.061,0.427665,3.46297078,53.951756,366.152222,255.354095
461,9.42021640338319,0.27,70.378,14.103,2.818,0.806,0.142,0.095,0.437,0.328,0.297,0.288,0.231,0.351,0.409,0.286,0.204,6,0.2172826,9.001,5.568,1.049,0.515927,6.50012856,77.947571,213.114716,157.255173
462,9.55284196865778,3.88,260.739,7.995,3.064,0.959,0.143,0.768,0.383,0.303,0.391,0.551,0.3,0.256,0.553,0.485,0.623,5,0.3594955,8.8,5.5,1.061,0.535047,5.0418936,98.569786,217.517212,171.334808
463,9.481486060122112,7.58,14.892,6.481,1.936,0.639,0.143,0.456,0.443,0.388,0.413,0.37,0.325,0.418,0.407,0.429,0.367,6,0.247153,7.812,5.02,1.113,0.450259,8.34652363,85.713547,209.962463,159.754517
464,9.221848749616356,8.05,36.168,6.719,1.476,0.815,0.139,0.623,0.371,0.311,0.363,0.371,0.247,0.392,0.384,0.435,0.405,9,0.2558314,9.616,5.978,1.079,0.614115,8.86727347,113.47641,225.118851,225.434402
465,8.721246399047171,7.34,417.268,13.098,2.718,0.963,0.138,0.562,0.359,0.311,0.342,0.42,0.302,0.321,0.341,0.411,0.391,6,0.3419824,9.898,6.012,1.061,0.662283,11.1200636,84.492531,299.200836,218.343231
466,9.10790539730952,8.28,13.619,6.352,2.112,0.617,0.151,0.416,0.396,0.411,0.385,0.43,0.323,0.314,0.711,0.408,0.384,9,0.1684468,7.061,4.831,1.074,0.44795,4.58520952,49.324078,181.692886,155.938171
467,9.214670164989233,3.86,255.989,8.671,2.125,0.96,0.149,0.783,0.389,0.432,0.458,0.426,0.322,0.45,0.615,0.535,0.515,11,0.3766112,7.366,4.764,1.064,0.448507,11.3549336,77.992027,182.551254,113.911621
468,8.939302159646388,0.19,12.848,5.692,3.065,0.595,0.148,0.494,0.406,0.332,0.449,0.118,0.187,0.399,0.164,0.41,0.331,7,0.2742493,7.243,5.214,1.014,0.441216,4.66045327,58.24604,212.935822,107.964279
469,8.838631997765026,8.42,15.747,8.205,1.599,0.616,0.142,0.636,0.586,0.319,0.509,0.472,0.293,0.536,0.557,0.514,0.5,9,0.3772677,8.678,4.979,1.035,0.483159,5.58628007,80.917854,252.388443,148.968857
471,8.872895201635192,4.14,284.378,128.052,67.816,0.592,0.145,0.646,0.421,0.074,0.402,0.026,0.031,0.311,0.021,0.38,0.365,8,0.1874542,7.353,5.046,1.073,0.484883,3.883853,57.979092,207.723114,69.840408
472,9.2839966563652,6.12,18.593,5.87,3.159,0.673,0.143,0.63,0.399,0.376,0.477,0.331,0.296,0.484,0.383,0.468,0.436,11,0.3774785,8.667,5.919,1.056,0.510535,9.33407805,75.858902,216.032852,164.172638
473,8.903089986991944,7.74,288.158,19.073,4.945,0.923,0.141,0.987,0.546,0.421,0.502,0.411,0.387,0.514,0.397,0.651,0.635,15,0.2414759,8.113,6.033,1.047,0.506986,6.64340593,73.199669,234.640778,210.867035
474,9.397940008672036,8.09,280.123,6.991,5.116,0.959,0.146,0.905,0.221,0.366,0.46,0.489,0.387,0.646,0.446,0.497,0.613,4,0.2323325,8.342,5.241,1.072,0.512214,5.82914951,87.611938,213.854996,101.119736
475,9.67778070526608,6.65,438.356,256.125,2.559,0.629,0.145,0.696,0.698,0.429,0.705,0.191,0.257,0.532,0.294,0.608,0.619,8,0.3205374,7.598,4.421,1.076,0.448243,7.18828576,77.933517,162.255676,105.784706
476,9.207608310501746,3.63,351.728,8.217,1.534,0.973,0.145,0.943,0.427,0.377,0.309,0.317,0.305,0.311,0.361,0.582,0.54,6,0.0867963,7.583,5.167,1.037,0.503116,6.24184216,71.790787,187.256577,128.310883
477,9.142667503568733,7.66,175.244,98.908,6.051,0.625,0.145,0.161,0.163,0.458,0.131,0.335,0.389,0.06,0.32,0.261,0.203,8,0.2734327,7.214,5.064,1.059,0.421242,3.91476385,74.881355,200.644897,96.767227
478,9.318758762624412,7.11,272.013,197.428,3.194,0.576,0.139,0.884,0.178,0.398,0.072,0.361,0.305,0.08,0.684,0.487,0.429,9,0.1926969,8.892,4.924,1.061,0.565448,6.17801818,104.811401,252.871384,233.921494
479,9.193820026016112,7.2,22.382,5.371,2.288,0.745,0.14,0.464,0.427,0.457,0.439,0.373,0.365,0.391,0.579,0.449,0.384,8,0.274472,8.609,4.886,1.088,0.504517,2.49683971,56.507,264.35675,200.787231
480,9.2518119729938,1.95,16.639,8.379,1.501,0.627,0.139,0.577,0.485,0.342,0.478,0.214,0.202,0.548,0.41,0.468,0.404,8,0.2689706,8.193,5.755,1.048,0.497993,6.83796865,68.272118,329.973694,283.758667
481,9.30102999566398,4.96,253.803,18.419,2.332,0.924,0.142,0.48,0.433,0.445,0.342,0.322,0.322,0.345,0.37,0.453,0.462,9,0.2787759,8.222,5.29,1.065,0.498672,7.68667849,99.130142,229.497604,197.268616
482,9.508638306165729,5.89,249.156,122.556,4.704,0.662,0.14,0.218,0.167,0.381,0.072,0.378,0.369,0.081,0.307,0.256,0.222,10,0.2839366,9.162,5.26,1.093,0.525891,7.00527067,67.816223,216.30571,205.088699
483,9.397940008672036,1.44,311.848,32.036,4.002,0.896,0.138,0.244,0.518,0.205,0.507,0.339,0.175,0.488,0.148,0.322,0.367,9,0.1712509,9.103,6.405,1.057,0.657863,3.89127872,83.465385,259.948578,236.264526
484,9.508638306165729,2.7,169.215,24.168,1.552,0.868,0.142,0.116,0.441,0.244,0.344,0.313,0.178,0.309,0.514,0.267,0.235,7,0.1665922,8.89,5.785,1.086,0.59702,4.88912579,96.942429,231.394806,183.782745
485,9.167491087293763,1.3,247.05,10.361,2.395,0.951,0.149,0.298,0.516,0.431,0.378,0.423,0.421,0.403,0.358,0.415,0.345,6,0.1298538,6.944,4.632,1.081,0.437897,9.00372619,111.08783,185.658066,152.7845
486,9.022276394711152,4.14,14.655,7.505,2.002,0.607,0.146,0.488,0.414,0.414,0.432,0.302,0.298,0.328,0.37,0.439,0.37,8,0.2267474,7.8,5.023,1.069,0.466457,3.80561211,58.638329,183.830856,124.085098
487,9.387216143280265,9.36,241.277,14.934,2.974,0.931,0.14,0.933,0.307,0.374,0.386,0.33,0.296,0.229,0.571,0.538,0.538,11,0.3202741,9.16,6.007,1.087,0.614661,5.44689852,93.660973,220.309509,226.770889
488,9.67778070526608,7.06,81.08,17.192,4.62,0.788,0.144,0.084,0.41,0.376,0.293,0.459,0.345,0.348,0.731,0.29,0.266,7,0.1659897,8.303,4.878,1.028,0.521919,1.13381055,73.587044,172.361374,123.052048
489,9.602059991327964,3.03,22.733,7.202,2.139,0.709,0.144,0.498,0.395,0.291,0.396,0.373,0.22,0.438,0.483,0.395,0.387,9,0.2593556,8.709,5.288,1.044,0.541815,10.6310233,80.069054,204.870941,128.471786
490,9.67778070526608,0.58,25.837,5.613,1.433,0.786,0.145,0.445,0.363,0.298,0.359,0.471,0.255,0.32,0.525,0.369,0.39,8,0.2360099,8.543,5.694,1.021,0.545588,2.13259894,69.043495,182.520966,166.527451
491,9.522878745280336,6.08,14.78,6.277,2.891,0.617,0.14,0.514,0.466,0.443,0.547,0.319,0.338,0.502,0.322,0.474,0.438,6,0.4385825,8.234,5.789,1.086,0.472396,5.36633453,67.802811,235.983002,162.415863
492,9.4089353929735,8.63,36.357,5.723,1.422,0.836,0.139,0.624,0.395,0.334,0.497,0.321,0.229,0.475,0.5,0.451,0.438,8,0.1976252,9.15,6.326,1.187,0.623976,7.48824171,65.126541,248.135101,202.588898
493,9.4089353929735,5.34,26.666,5.575,1.772,0.784,0.14,0.54,0.46,0.333,0.441,0.327,0.249,0.358,0.611,0.444,0.401,9,0.3170989,9.742,6.466,1.077,0.552626,7.47225576,102.620522,220.849045,200.019974
494,9.309803919971486,5.35,162.5,79.992,1.898,0.665,0.139,0.167,0.132,0.277,0.178,0.344,0.206,0.234,0.761,0.192,0.203,12,0.286439,9.498,6.326,1.086,0.598687,14.9288644,88.271446,226.482819,243.38179
495,9.161150909262744,3.59,121.339,82.362,6.695,0.577,0.135,0.185,0.093,0.452,0.092,0.37,0.364,0.123,0.32,0.243,0.21,11,0.6338492,8.478,6.572,1.107,0.454257,10.4815111,83.901237,254.920807,280.153046
496,9.161150909262744,0.6,36.324,5.399,2.239,0.826,0.134,0.456,0.341,0.405,0.407,0.333,0.308,0.347,0.494,0.4,0.38,7,0.3273846,10.52,6.874,1.041,0.634268,1.13759205,74.416946,281.404541,274.075684
