mol_id,PKI,0,1,2,3,5,8,9,10,19,20,21,30,31,32,54,74,75,76,100,101,102,106,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
513,9.481486060122112,39.09,4.995,1.341,0.861,0.138,0.556,0.343,0.348,0.559,0.356,0.426,0.56,0.31,0.261,0.262,0.526,0.551,0.426,0.415,0.447,0.377,0.501,8,0.0004932,9.598,6.704,1.0,0.670213,10.448899,71.389275,224.739746,263.457397
514,9.494850021680094,30.547,5.283,1.215,0.825,0.142,0.53,0.367,0.41,0.452,0.381,0.356,0.477,0.344,0.269,0.277,0.486,0.474,0.414,0.436,0.396,0.364,0.458,8,0.0004551,8.824,6.157,1.0,0.58397,5.90037895,82.829063,202.946121,200.674225
515,8.297569463554474,23.396,6.461,1.9,0.737,0.14,0.542,0.42,0.431,0.429,0.438,0.429,0.489,0.371,0.324,0.308,0.49,0.549,0.401,0.464,0.432,0.395,0.48,8,0.0004565,9.026,6.066,1.0,0.538234,3.62992229,96.620338,219.57399,192.714325
516,8.381951903287908,20.191,10.1,1.846,0.628,0.143,0.524,0.464,0.304,0.452,0.478,0.415,0.477,0.439,0.248,0.246,0.467,0.628,0.4,0.431,0.449,0.388,0.498,11,0.000482,9.22,6.442,1.0,0.551794,2.94058508,93.903885,212.033249,179.428177
517,9.113509274827518,32.138,4.433,2.189,0.829,0.139,0.485,0.37,0.403,0.381,0.422,0.53,0.43,0.351,0.324,0.293,0.418,0.633,0.453,0.419,0.444,0.368,0.501,9,0.0004878,9.376,6.121,1.0,0.588727,6.81115232,57.689133,241.525192,191.901062
518,9.387216143280265,28.895,7.429,2.223,0.75,0.142,0.552,0.377,0.395,0.46,0.402,0.396,0.485,0.38,0.279,0.253,0.492,0.556,0.604,0.441,0.419,0.381,0.551,11,0.0004684,9.427,6.669,1.0,0.596297,5.3018212,66.984688,245.730835,194.189819
519,8.97061622231479,29.32,5.685,1.62,0.801,0.142,0.473,0.344,0.316,0.342,0.42,0.35,0.401,0.345,0.23,0.199,0.39,0.43,0.622,0.378,0.371,0.325,0.481,6,0.000497,8.848,5.453,1.0,0.568424,2.24797607,72.019112,207.326141,207.385529
520,9.080921907623926,23.493,6.456,0.708,0.766,0.147,0.448,0.425,0.278,0.359,0.448,0.4,0.402,0.39,0.227,0.228,0.427,0.525,0.399,0.384,0.402,0.34,0.45,7,0.0005269,7.713,5.46,1.0,0.531184,3.57391627,72.377838,180.452942,130.285065
521,9.142667503568733,20.953,7.786,1.79,0.686,0.145,0.458,0.422,0.398,0.348,0.471,0.346,0.415,0.414,0.284,0.276,0.433,0.412,0.509,0.426,0.389,0.371,0.451,9,0.000503,8.272,5.239,1.0,0.525886,1.24416004,71.087738,199.018555,156.678238
522,8.94692155651658,14.924,5.707,1.771,0.666,0.149,0.466,0.411,0.257,0.275,0.422,0.469,0.347,0.394,0.219,0.166,0.342,0.531,0.587,0.378,0.389,0.32,0.487,8,0.0004866,7.115,4.449,1.0,0.435869,3.86511416,65.471016,189.160522,115.258545
523,8.863279432843592,16.046,6.829,1.518,0.658,0.147,0.459,0.372,0.364,0.296,0.35,0.36,0.356,0.344,0.277,0.253,0.352,0.326,0.656,0.398,0.335,0.326,0.445,4,0.0005026,7.542,4.522,1.0,0.456915,3.54914695,65.10672,169.598648,145.64743
524,8.943095148663527,17.315,6.581,1.147,0.691,0.148,0.502,0.419,0.3,0.318,0.487,0.394,0.386,0.409,0.235,0.22,0.396,0.594,0.407,0.407,0.4,0.343,0.466,5,0.0004694,7.296,4.585,1.0,0.460434,3.22474467,80.104294,185.774765,105.96991
525,9.602059991327964,32.886,5.474,1.747,0.82,0.141,0.545,0.351,0.346,0.397,0.418,0.415,0.456,0.351,0.266,0.268,0.409,0.642,0.415,0.414,0.41,0.358,0.488,9,0.0004666,9.271,6.236,1.0,0.590755,3.25270484,77.061188,234.523026,196.331833
527,9.346787486224656,29.998,5.601,1.783,0.802,0.142,0.579,0.356,0.337,0.403,0.435,0.383,0.495,0.347,0.244,0.215,0.439,0.692,0.413,0.424,0.407,0.362,0.514,8,0.0004574,8.672,5.327,1.0,0.562427,4.27802377,74.675568,1114.963623,191.420349
528,9.1249387366083,18.088,5.329,2.102,0.709,0.143,0.517,0.436,0.383,0.388,0.473,0.299,0.442,0.422,0.273,0.271,0.419,0.475,0.372,0.445,0.387,0.379,0.422,6,0.0004624,8.165,5.327,1.0,0.473122,6.87137174,91.744743,203.320419,262.490387
529,9.18045606445813,24.554,5.647,1.796,0.767,0.143,0.592,0.417,0.391,0.39,0.483,0.465,0.48,0.418,0.293,0.278,0.435,0.656,0.461,0.467,0.446,0.397,0.517,6,0.0004605,8.414,4.921,1.0,0.515034,7.10632431,73.469269,196.269089,262.170471
530,9.2518119729938,23.943,5.49,1.873,0.765,0.142,0.576,0.44,0.292,0.395,0.56,0.419,0.476,0.461,0.229,0.195,0.451,0.714,0.46,0.436,0.458,0.389,0.542,7,0.0004847,8.447,4.887,1.0,0.517231,9.55840864,50.494751,257.079285,287.539978
531,9.031517051446064,27.07,5.564,1.352,0.796,0.142,0.593,0.395,0.353,0.398,0.462,0.434,0.49,0.375,0.271,0.267,0.456,0.7,0.402,0.447,0.431,0.379,0.519,4,0.0004996,8.659,5.497,1.0,0.530533,3.40135704,63.738373,218.960068,224.529785
532,9.065501548756432,32.152,6.452,1.921,0.793,0.139,0.54,0.379,0.29,0.362,0.435,0.502,0.448,0.376,0.269,0.253,0.46,0.565,0.412,0.403,0.433,0.364,0.479,10,0.0004721,9.165,5.741,1.0,0.581449,8.46544348,61.805271,222.245392,298.084473
533,9.522878745280336,30.651,5.856,1.284,0.811,0.142,0.55,0.375,0.338,0.46,0.411,0.283,0.509,0.35,0.233,0.252,0.518,0.536,0.339,0.421,0.385,0.364,0.464,8,0.0005039,8.87,6.134,1.0,0.589318,8.76309078,100.376099,230.610794,240.851974
534,8.97061622231479,26.182,6.13,1.135,0.783,0.145,0.506,0.378,0.316,0.393,0.426,0.611,0.444,0.36,0.297,0.233,0.357,0.626,0.463,0.4,0.477,0.367,0.482,11,0.0005029,8.109,5.72,1.0,0.554211,8.00681773,54.946415,201.40683,184.585449
535,9.468521082957745,35.234,5.161,1.397,0.843,0.14,0.554,0.355,0.333,0.481,0.416,0.339,0.516,0.342,0.217,0.186,0.458,0.611,0.549,0.414,0.412,0.358,0.54,12,0.0004879,9.361,6.396,1.0,0.624576,5.25774924,72.662704,237.302826,248.091354
536,9.4089353929735,34.332,5.057,1.827,0.833,0.141,0.535,0.407,0.301,0.377,0.471,0.435,0.441,0.408,0.249,0.206,0.447,0.559,0.606,0.415,0.428,0.366,0.538,9,0.0005061,9.069,5.8,1.0,0.594907,7.93932022,108.124527,209.092148,257.897583
537,8.97469413473523,16.572,9.839,1.887,0.586,0.147,0.533,0.48,0.25,0.364,0.401,0.558,0.425,0.442,0.265,0.252,0.392,0.572,0.396,0.421,0.441,0.377,0.454,14,0.0004825,7.963,5.589,1.0,0.501639,5.14465656,71.159676,191.517014,150.466949
538,8.906578314837764,17.025,4.985,2.186,0.704,0.147,0.488,0.403,0.446,0.377,0.453,0.263,0.41,0.389,0.31,0.351,0.402,0.404,0.344,0.446,0.364,0.369,0.383,9,0.0004793,7.572,5.042,1.0,0.464397,6.77803351,101.374107,203.860138,103.822662
539,9.292429823902063,38.256,7.257,1.821,0.808,0.136,0.62,0.487,0.332,0.551,0.461,0.352,0.583,0.458,0.248,0.212,0.587,0.606,0.507,0.479,0.454,0.43,0.567,11,0.0004578,9.999,6.941,1.0,0.652357,6.51795798,67.95813,266.729126,257.392212
540,9.397940008672036,51.291,4.557,1.395,0.896,0.135,0.571,0.33,0.347,0.482,0.4,0.526,0.531,0.313,0.288,0.27,0.545,0.673,0.416,0.416,0.469,0.377,0.545,8,0.0005008,10.255,7.077,1.0,0.711778,4.15721103,76.444016,262.390259,232.006927
541,8.892790030352131,19.611,6.953,2.124,0.684,0.143,0.526,0.419,0.398,0.383,0.502,0.602,0.45,0.406,0.385,0.374,0.379,0.797,0.4,0.447,0.496,0.414,0.525,8,0.0004825,8.417,5.651,1.0,0.514614,6.13413343,88.610062,220.942535,213.430878
542,9.040958607678906,35.806,4.504,2.887,0.829,0.137,0.532,0.365,0.45,0.441,0.416,0.506,0.489,0.347,0.36,0.331,0.486,0.679,0.433,0.449,0.454,0.398,0.533,13,0.0004588,9.535,6.359,1.0,0.624218,7.27375177,59.4869,260.599579,234.82811
543,9.397940008672036,30.04,5.751,1.106,0.814,0.141,0.565,0.379,0.397,0.491,0.421,0.366,0.526,0.35,0.262,0.271,0.479,0.607,0.365,0.447,0.426,0.38,0.484,11,0.0005139,8.607,6.393,1.0,0.588938,2.77354571,80.81897,261.118561,295.647705
544,9.42021640338319,33.255,5.42,1.366,0.831,0.14,0.587,0.347,0.376,0.466,0.389,0.347,0.522,0.331,0.257,0.268,0.497,0.602,0.354,0.437,0.401,0.37,0.484,10,0.0005137,8.678,6.063,1.0,0.595244,3.36404092,86.057663,243.790955,261.623566
545,9.060480747381382,25.23,5.147,0.971,0.805,0.144,0.538,0.4,0.404,0.417,0.446,0.377,0.466,0.371,0.295,0.319,0.424,0.509,0.351,0.447,0.413,0.377,0.428,5,0.0004775,7.912,5.491,1.0,0.526132,5.54221716,75.245384,206.752869,223.152893
546,8.88941028970075,19.811,5.267,3.705,0.688,0.142,0.58,0.395,0.381,0.474,0.527,0.162,0.514,0.406,0.245,0.29,0.472,0.559,0.207,0.452,0.388,0.388,0.413,4,0.0004639,8.479,5.474,1.0,0.503453,6.58810496,71.380707,231.472595,245.649414
547,8.482804102050025,25.273,8.245,0.816,0.736,0.143,0.496,0.45,0.369,0.392,0.447,0.202,0.42,0.418,0.227,0.252,0.35,0.687,0.31,0.438,0.347,0.355,0.449,5,0.0004491,8.262,5.772,1.0,0.555965,3.37544405,78.6343,202.817062,135.568909
548,9.55284196865778,35.734,4.254,1.28,0.866,0.14,0.503,0.361,0.422,0.385,0.417,0.271,0.44,0.344,0.26,0.305,0.417,0.504,0.357,0.429,0.358,0.348,0.426,6,0.0005094,9.257,5.99,1.0,0.598125,7.77525807,115.349419,232.180496,253.746613
549,9.30102999566398,43.888,4.724,1.211,0.881,0.137,0.566,0.34,0.379,0.45,0.412,0.428,0.506,0.33,0.278,0.281,0.499,0.668,0.419,0.428,0.43,0.371,0.529,10,0.0005256,9.345,6.579,1.0,0.657082,7.99626564,77.430931,247.741364,299.762207
550,9.236572006437065,38.12,4.875,2.069,0.846,0.138,0.57,0.36,0.372,0.468,0.459,0.155,0.518,0.357,0.213,0.262,0.503,0.601,0.209,0.434,0.361,0.362,0.438,7,0.0005019,9.578,6.614,1.0,0.626808,7.10151084,93.229507,290.998169,254.648178
551,9.1249387366083,38.614,4.886,1.519,0.858,0.139,0.551,0.365,0.379,0.437,0.438,0.346,0.485,0.373,0.251,0.223,0.465,0.654,0.532,0.431,0.407,0.37,0.551,10,0.0004438,9.322,6.139,1.0,0.626613,4.02437132,87.317421,233.266876,202.342712
552,8.835647144215564,16.926,7.051,2.799,0.632,0.144,0.534,0.39,0.438,0.357,0.454,0.527,0.439,0.359,0.398,0.431,0.387,0.657,0.368,0.454,0.446,0.399,0.471,9,0.0004783,8.215,5.345,1.0,0.490679,5.81030163,90.382324,238.509705,155.458511
553,8.774690718274137,20.103,4.85,1.042,0.773,0.147,0.515,0.399,0.35,0.346,0.442,0.342,0.417,0.382,0.244,0.251,0.407,0.386,0.434,0.422,0.377,0.348,0.409,2,0.0004985,7.67,4.748,1.0,0.467585,4.65600941,64.619865,169.819794,141.11824
554,8.761953896871205,23.194,7.015,2.023,0.72,0.143,0.52,0.399,0.315,0.342,0.465,0.468,0.435,0.39,0.274,0.254,0.367,0.557,0.427,0.411,0.425,0.367,0.45,8,0.0004885,8.567,4.787,1.0,0.524552,4.25535127,66.725464,207.71756,193.188995
556,9.443697499232712,35.635,4.716,1.256,0.856,0.139,0.58,0.309,0.297,0.471,0.486,0.277,0.519,0.347,0.19,0.169,0.5,0.444,0.521,0.395,0.411,0.352,0.488,14,0.0004804,9.202,6.17,1.0,0.617419,7.22215878,77.046478,223.092621,302.735535
557,9.229147988357855,38.467,4.966,1.129,0.863,0.138,0.568,0.353,0.351,0.458,0.411,0.298,0.508,0.336,0.23,0.238,0.489,0.62,0.337,0.424,0.389,0.358,0.482,9,0.0004892,9.519,5.936,1.0,0.625746,12.0872079,119.160446,242.300583,204.973663
559,9.221848749616356,34.179,6.087,1.549,0.817,0.138,0.611,0.367,0.38,0.507,0.446,0.343,0.556,0.36,0.251,0.258,0.546,0.692,0.393,0.453,0.432,0.389,0.544,11,0.0005017,8.928,5.893,1.0,0.612359,5.19234279,103.81852,231.846954,239.03096
560,8.769551078621726,15.682,6.006,2.384,0.651,0.148,0.493,0.41,0.44,0.327,0.435,0.394,0.389,0.375,0.323,0.309,0.421,0.483,0.423,0.448,0.385,0.362,0.443,9,0.0004632,7.39,4.949,1.0,0.455623,9.39463421,60.280083,192.469055,141.276642
561,8.769551078621726,22.489,5.918,2.001,0.74,0.145,0.506,0.407,0.386,0.342,0.458,0.419,0.411,0.381,0.3,0.305,0.42,0.604,0.337,0.433,0.407,0.364,0.454,10,0.00049,8.227,5.212,1.0,0.51327,5.65975552,74.668915,191.357666,208.256256
562,9.602059991327964,37.366,6.852,1.638,0.815,0.139,0.58,0.349,0.329,0.467,0.455,0.429,0.521,0.368,0.281,0.239,0.531,0.517,0.557,0.419,0.45,0.39,0.535,8,0.0004735,10.105,5.812,1.0,0.64125,8.72107314,73.235641,230.148376,250.676346
564,8.52432881167557,24.09,6.399,2.076,0.74,0.144,0.478,0.375,0.333,0.294,0.437,0.51,0.382,0.367,0.276,0.23,0.346,0.501,0.565,0.395,0.414,0.341,0.47,6,0.0004637,8.369,4.931,1.0,0.524394,3.99422294,100.005028,205.977768,193.575668
565,9.387216143280265,34.42,5.745,1.489,0.826,0.138,0.601,0.352,0.375,0.52,0.424,0.236,0.554,0.341,0.223,0.233,0.524,0.677,0.314,0.442,0.393,0.373,0.505,11,0.0004608,9.224,6.237,1.0,0.61599,9.40479931,122.268555,230.627441,256.545135
566,8.536107011014092,22.54,6.045,0.459,0.776,0.146,0.52,0.414,0.343,0.369,0.476,0.22,0.426,0.398,0.203,0.241,0.406,0.518,0.261,0.426,0.355,0.342,0.395,7,0.0004659,7.3,5.291,1.0,0.503278,8.83463079,84.788773,185.29631,165.370605
567,8.614393726401687,23.189,7.387,2.241,0.707,0.144,0.535,0.381,0.326,0.319,0.463,0.36,0.425,0.388,0.233,0.191,0.37,0.503,0.711,0.414,0.381,0.349,0.528,4,0.000503,8.31,4.82,1.0,0.524139,6.61310914,73.106415,245.837372,227.589325
568,9.387216143280265,32.368,4.856,1.467,0.837,0.14,0.552,0.371,0.362,0.437,0.48,0.415,0.501,0.386,0.263,0.248,0.442,0.578,0.517,0.428,0.444,0.383,0.512,8,0.000502,9.299,6.558,1.0,0.586948,7.04308056,60.837379,230.819931,201.046265
569,9.244125144327509,25.947,6.695,1.195,0.767,0.14,0.55,0.423,0.414,0.517,0.499,0.21,0.524,0.408,0.251,0.286,0.432,0.786,0.272,0.462,0.409,0.394,0.497,7,0.000483,8.997,5.747,1.0,0.567047,7.40171699,58.912373,207.003845,213.129883
571,9.050609993355089,24.369,4.92,1.095,0.802,0.144,0.526,0.388,0.415,0.372,0.495,0.253,0.433,0.381,0.248,0.275,0.428,0.504,0.33,0.443,0.374,0.354,0.421,6,0.0004951,7.452,4.689,1.0,0.508055,6.71034167,74.906364,187.634781,129.133987
573,8.950781977329818,32.541,5.067,1.386,0.835,0.136,0.54,0.445,0.367,0.48,0.42,0.253,0.517,0.377,0.231,0.252,0.514,0.513,0.293,0.451,0.384,0.375,0.44,9,0.000511,9.421,6.237,1.0,0.594385,10.3289141,70.721207,304.880829,242.664108
574,9.221848749616356,43.401,5.285,1.776,0.86,0.136,0.619,0.395,0.354,0.524,0.442,0.52,0.572,0.365,0.295,0.281,0.588,0.71,0.435,0.456,0.495,0.411,0.578,11,0.0004845,10.19,6.716,1.0,0.672809,4.19056638,92.360008,296.210236,267.412964
575,9.275724130399212,34.828,5.416,2.343,0.818,0.138,0.626,0.38,0.332,0.543,0.422,0.295,0.589,0.355,0.231,0.227,0.572,0.657,0.268,0.446,0.42,0.392,0.499,15,0.0004872,9.68,6.339,1.0,0.622983,5.46969849,68.975281,271.637665,256.52063
576,9.3767507096021,49.818,5.04,1.393,0.886,0.135,0.538,0.411,0.386,0.498,0.528,0.308,0.511,0.437,0.267,0.265,0.522,0.667,0.465,0.445,0.444,0.405,0.551,10,0.0005109,11.119,7.028,1.0,0.72124,9.8110149,97.015358,251.336212,331.003143
577,9.102372908709558,46.613,4.581,2.214,0.873,0.134,0.562,0.412,0.38,0.519,0.42,0.319,0.548,0.36,0.278,0.309,0.553,0.558,0.378,0.451,0.419,0.396,0.497,12,0.0004486,9.91,7.227,1.0,0.701242,16.0404172,82.60527,296.707733,317.614105
578,9.318758762624412,35.147,5.07,1.22,0.848,0.139,0.581,0.341,0.411,0.471,0.434,0.287,0.524,0.342,0.248,0.27,0.495,0.658,0.377,0.444,0.397,0.371,0.51,7,0.0005171,8.91,6.061,1.0,0.604979,7.03040631,75.768402,228.690948,323.434509
579,9.292429823902063,27.888,5.528,1.262,0.804,0.142,0.564,0.344,0.358,0.387,0.409,0.288,0.472,0.329,0.227,0.246,0.423,0.602,0.322,0.422,0.361,0.342,0.449,7,0.0004861,8.244,5.328,1.0,0.538874,8.35861336,85.166061,346.938538,161.610229
580,9.537602002101044,25.106,7.062,1.73,0.741,0.141,0.582,0.408,0.388,0.454,0.475,0.435,0.518,0.405,0.292,0.289,0.472,0.733,0.422,0.46,0.455,0.405,0.542,5,0.0004588,9.053,6.146,1.0,0.554676,4.9985497,63.400272,1122.394897,282.969452
581,9.3767507096021,28.151,6.197,2.042,0.774,0.138,0.515,0.502,0.398,0.426,0.421,0.424,0.474,0.416,0.3,0.277,0.475,0.49,0.562,0.472,0.424,0.397,0.509,11,0.0004933,9.453,6.225,1.0,0.570419,10.1661536,110.544647,255.197021,296.925293
582,9.508638306165729,29.031,4.87,1.502,0.82,0.14,0.519,0.419,0.366,0.476,0.387,0.343,0.492,0.364,0.257,0.239,0.442,0.476,0.465,0.435,0.402,0.371,0.461,7,0.0004648,8.919,6.236,1.0,0.57913,8.14499913,91.084366,233.328583,323.158173
583,9.468521082957745,31.994,4.087,2.761,0.824,0.137,0.48,0.308,0.391,0.403,0.421,0.393,0.462,0.289,0.322,0.304,0.432,0.425,0.451,0.393,0.405,0.358,0.436,5,0.0005116,9.225,6.593,1.0,0.598773,5.40729066,76.453156,1102.181396,297.95752
585,9.42021640338319,26.089,6.528,1.586,0.763,0.141,0.557,0.38,0.418,0.416,0.468,0.513,0.478,0.381,0.337,0.339,0.459,0.74,0.432,0.452,0.465,0.399,0.544,10,0.0004882,8.474,5.856,1.0,0.551808,0.887316971,56.458263,249.163284,277.328003
586,9.229147988357855,41.688,4.689,1.411,0.872,0.137,0.576,0.313,0.403,0.501,0.416,0.295,0.537,0.317,0.25,0.268,0.543,0.642,0.355,0.43,0.404,0.368,0.514,7,0.0005007,9.397,6.328,1.0,0.658554,4.6486846,63.811852,259.516724,272.669189
587,9.148741651280924,20.787,6.49,1.692,0.718,0.142,0.587,0.483,0.344,0.403,0.503,0.515,0.487,0.489,0.279,0.232,0.43,0.663,0.613,0.471,0.474,0.418,0.569,4,0.000496,7.924,5.262,1.0,0.501005,2.53538572,46.869953,241.963043,205.873276
588,9.337242168318426,26.939,5.715,2.267,0.771,0.142,0.637,0.417,0.318,0.435,0.473,0.472,0.521,0.431,0.248,0.21,0.525,0.699,0.475,0.457,0.46,0.4,0.566,5,0.000478,9.1,5.599,1.0,0.54429,2.12810868,58.971619,285.259735,208.03186
589,9.2839966563652,36.198,5.934,1.829,0.823,0.138,0.558,0.364,0.305,0.445,0.442,0.44,0.499,0.37,0.24,0.199,0.534,0.57,0.577,0.409,0.443,0.37,0.56,8,0.0004715,9.937,6.033,1.0,0.625823,4.29694164,73.815735,229.35051,282.022278
591,9.119186407719209,24.65,6.137,2.015,0.751,0.144,0.505,0.398,0.307,0.319,0.398,0.549,0.414,0.361,0.271,0.23,0.379,0.558,0.411,0.403,0.422,0.349,0.449,6,0.0004642,8.666,5.194,1.0,0.526063,3.31794365,86.411682,226.639313,192.10614
592,9.455931955649724,32.349,6.92,1.805,0.788,0.139,0.583,0.389,0.402,0.465,0.44,0.433,0.519,0.398,0.301,0.271,0.484,0.655,0.537,0.458,0.446,0.406,0.559,8,0.000472,9.66,6.245,1.0,0.606563,7.0313149,76.934128,255.466156,301.278809
594,9.309803919971486,34.826,5.036,1.562,0.841,0.139,0.598,0.345,0.374,0.508,0.394,0.349,0.552,0.334,0.24,0.223,0.522,0.589,0.505,0.439,0.417,0.375,0.539,13,0.0004705,8.984,5.895,1.0,0.61293,4.99785404,79.845146,294.936768,179.511047
595,9.443697499232712,39.123,4.64,1.883,0.857,0.138,0.596,0.337,0.392,0.474,0.43,0.498,0.531,0.33,0.297,0.266,0.525,0.722,0.465,0.442,0.467,0.386,0.57,7,0.0004347,9.417,6.714,1.0,0.636815,9.06047577,82.163155,229.99971,312.756348
596,9.431798275933003,33.866,5.405,1.382,0.833,0.14,0.598,0.401,0.366,0.501,0.43,0.407,0.549,0.393,0.25,0.226,0.527,0.639,0.6,0.455,0.446,0.397,0.589,6,0.0004766,8.681,5.757,1.0,0.603828,4.26661126,53.364899,392.821777,291.917175
597,9.148741651280924,16.616,9.043,2.67,0.587,0.144,0.556,0.394,0.396,0.399,0.469,0.256,0.463,0.405,0.279,0.287,0.417,0.368,0.337,0.449,0.374,0.382,0.374,12,0.0004452,8.183,5.614,1.0,0.503261,7.5695134,71.100624,200.997055,167.620743
598,9.387216143280265,40.242,4.79,1.142,0.872,0.137,0.535,0.404,0.424,0.461,0.442,0.326,0.498,0.376,0.279,0.308,0.481,0.573,0.404,0.454,0.41,0.384,0.486,6,0.0004853,9.307,6.658,1.0,0.649272,11.5562824,75.18882,250.282959,270.92569
599,9.397940008672036,26.651,5.805,1.957,0.774,0.142,0.55,0.403,0.396,0.375,0.488,0.21,0.449,0.399,0.268,0.301,0.387,0.536,0.24,0.45,0.357,0.372,0.388,9,0.0004817,8.519,5.575,1.0,0.535931,8.60295735,62.956001,219.519806,213.371414
600,9.522878745280336,30.353,7.068,2.149,0.767,0.139,0.57,0.365,0.355,0.481,0.367,0.253,0.515,0.369,0.264,0.264,0.444,0.438,0.376,0.43,0.367,0.383,0.419,10,0.0004907,9.448,6.484,1.0,0.596627,10.2728913,65.012115,264.813995,244.236557
602,9.346787486224656,34.825,6.061,3.623,0.782,0.138,0.637,0.365,0.431,0.497,0.421,0.454,0.563,0.332,0.388,0.416,0.511,0.661,0.398,0.478,0.458,0.428,0.523,12,0.0004876,9.499,6.411,1.0,0.626526,10.3815231,97.089935,248.058319,259.92749
603,9.327902142064282,35.616,5.597,1.782,0.828,0.138,0.516,0.36,0.306,0.404,0.387,0.496,0.469,0.332,0.283,0.29,0.453,0.541,0.348,0.394,0.429,0.361,0.447,5,0.0004812,9.642,6.298,1.0,0.615534,9.03128796,68.484711,208.177597,298.730072
604,9.522878745280336,33.324,5.43,1.184,0.834,0.139,0.58,0.385,0.46,0.48,0.467,0.291,0.525,0.381,0.288,0.327,0.501,0.679,0.346,0.475,0.413,0.398,0.509,8,0.0004575,8.737,5.928,1.0,0.597643,4.93119043,83.507736,282.435028,289.922577
605,9.4089353929735,31.32,5.981,2.409,0.789,0.138,0.488,0.312,0.387,0.46,0.4,0.267,0.472,0.326,0.283,0.283,0.418,0.379,0.33,0.396,0.376,0.36,0.376,8,0.0005029,9.577,6.817,1.0,0.619137,7.74632939,76.850624,251.188934,355.497467
608,9.508638306165729,29.991,4.154,1.434,0.843,0.14,0.499,0.358,0.37,0.455,0.376,0.39,0.453,0.342,0.275,0.256,0.577,0.364,0.481,0.409,0.407,0.357,0.474,6,0.0004466,8.518,5.431,1.0,0.580592,9.38446161,86.969559,271.064178,180.963806
609,9.309803919971486,35.77,4.826,1.776,0.844,0.139,0.587,0.369,0.324,0.497,0.45,0.433,0.547,0.367,0.236,0.192,0.5,0.686,0.578,0.427,0.46,0.383,0.588,10,0.000489,9.476,6.285,1.0,0.621152,2.3496967,51.812294,239.912949,235.514572
610,9.619788758288394,40.716,4.227,1.736,0.872,0.138,0.593,0.351,0.275,0.485,0.469,0.36,0.548,0.357,0.209,0.172,0.539,0.543,0.544,0.406,0.438,0.372,0.542,11,0.0004992,9.367,5.776,1.0,0.645425,7.96980916,76.285889,261.762604,209.41568
611,9.568636235841012,28.594,7.394,1.781,0.757,0.139,0.638,0.502,0.428,0.55,0.487,0.495,0.594,0.478,0.334,0.297,0.549,0.703,0.563,0.523,0.511,0.469,0.605,13,0.0004945,9.471,6.048,1.0,0.586608,3.14388207,75.61142,254.193954,201.147736
612,9.619788758288394,37.225,5.184,1.338,0.851,0.139,0.614,0.395,0.248,0.543,0.493,0.319,0.579,0.396,0.183,0.165,0.587,0.552,0.415,0.419,0.452,0.386,0.518,6,0.0004741,9.596,5.879,1.0,0.637864,8.59035772,73.1185,1111.766602,254.559311
614,7.619788758288394,19.242,3.937,0.926,0.798,0.16,0.545,0.367,0.27,0.474,0.228,0.307,0.506,0.23,0.241,0.296,0.42,0.256,0.302,0.394,0.336,0.326,0.326,5,0.0004941,6.631,4.306,1.0,0.458295,7.26775471,56.579327,70.693275,83.711128
615,6.978810700930062,37.014,8.323,0.973,0.799,0.139,0.55,0.446,0.334,0.34,0.388,0.134,0.42,0.397,0.184,0.21,0.344,0.471,0.169,0.443,0.287,0.334,0.328,11,0.000501,8.923,5.591,1.0,0.610018,10.9497981,92.118767,225.232727,131.354675
